ID,Description_lang,Reward_lang,Title_lang
1868,Derrota al Guardián-Ley Eregos en El Oculus en dificultad heroica en menos de 20 minutos después de la muerte de Drakos el Interrogador.,,Haz que cuente
1869,Derrota a Malygos en el modo de 10 jugadores con menos de 9 personas.,,El dedo en la llaga (10 j.)
1870,Derrota a Malygos en el modo de 25 jugadores con menos de 21 personas.,,El dedo en la llaga (25 j.)
1871,"En 3 veces distintas en El Oculus, consigue crédito por derrotar al Guardián-Ley Eregos en dificultad heroica mientras estás montado en un draco ámbar, uno esmeralda y uno rubí.",,Jinete de dracos experto
1872,Mata a 100 zombis resucitados en 1 minuto en La Matanza de Stratholme en dificultad heroica.,,¡Fiesta de zombis!
1873,Derrota a Skadi el Despiadado en el Pináculo de Utgarde en dificultad heroica en menos de 3 minutos de haber comenzado el evento del guantelete.,,"Tralarí, tralarí, nos encanta Skadi"
1874,Derrota a Malygos en 6 minutos o menos en el modo de 10 jugadores.,,No tenemos toda la eternidad (10 j.)
1875,Derrota a Malygos en 6 minutos o menos en el modo de 25 jugadores.,,No tenemos toda la eternidad (25 j.)
1876,Derrota a Sartharion el Guardián ónice en el modo de 10 jugadores.,,Vencer al Vuelo Negro (10 j.)
1877,Derrota a Sartharion el Guardián ónice y a los dracos Crepusculares en el modo de 25 jugadores con menos de 21 personas.,,Menos es más (25 j.)
1919,Derrota al príncipe Keleseth en la Fortaleza de Utgarde en dificultad heroica sin romper ninguna tumba de Escarcha.,,Con hielo
1936,Consigue una mascota wolpertinger de la cadena de misiones de la Fiesta de la Cerveza.,,¿Es persistente tu wolpertinger?
1956,"Lee los libros de ""Las Escuelas de la Magia Arcana"" que se encuentran en Dalaran, listados a continuación.",Recompensa: Las Escuelas de la Magia Arcana: Maestría,Conocimiento superior
1957,Pesca las monedas de oro listadas a continuación de la fuente de Dalaran.,,Hay oro en esa fuente de ahí
1958,Pesca una rata de cloaca gigante de Los Bajos Fondos de Dalaran.,,Aquí huele a rata gigante
1976,Premios de cocina de Dalaran recibidos,,Premios de cocina de Dalaran recibidos
1977,Muestras de joyero de Dalaran recibidas,,Muestras de joyero de Dalaran recibidas
1996,Derrota a Heigan el Impuro en Naxxramas en el modo de 10 jugadores sin que muera nadie de tu banda.,,Baila por tu vida (10 j.)
1997,Derrota a la gran viuda Faerlina en Naxxramas en el modo de 10 jugadores sin disipar o impedir frenesí.,,Mamá me dijo que te pegara (10 j.)
1998,Consigue un premio de cocina.,,Premio de cocina
1999,Consigue 10 premios de cocina.,,10 premios de cocina
2000,Consigue 25 premios de cocina.,,25 premios de cocina
2001,Consigue 50 premios de cocina.,,50 premios de cocina
2002,Consigue 100 premios de cocina.,,100 premios de cocina
2016,Completa las misiones diarias de JcJ de las Colinas Pardas listadas a continuación.,,Veterano Pardo
2017,Completa las misiones diarias de JcJ de las Colinas Pardas listadas a continuación.,,Veterano Pardo
2018,Completa las misiones diarias en mazmorra de Rasganorte listadas a continuación.,,Previsiones Tiemporeja
2019,Has completado las misiones diarias en mazmorra de Rasganorte listadas a continuación.,,Prueba de defunción
2036,Derrota a Keristrasza en El Nexo en dificultad heroica sin permitir que Frío intenso se acumule más de dos veces.,,Frío intenso
2037,Derrota a Anomalus en El Nexo en dificultad heroica sin destruir ninguna falla caótica.,,La teoría del caos
2038,Derrota al Ancestro Nadox en Ahn'kahet en dificultad heroica sin matar a ninguno de los guardianes de Ahn'kahet.,,Respeta a tus mayores
2039,Entabla combate con el Rey Dred en Drak'Tharon en dificultad heroica y mata a 6 arrancatripas Drakkari o segadores Drakkari durante su derrota.,,Antes muerto…
2040,Derrota a Moorabi en Gundrak en dificultad heroica mientras evitas que se transforme en mamut durante todo el combate.,,Menos Moorabi
2041,Derrota a Ícoron en El Bastión Violeta en dificultad heroica sin permitir que se fusionen glóbulos de icor.,,Deshidratación
2042,Derrota a Volkhan en las Cámaras de Relámpagos en dificultad heroica sin dejar que destroce más de 4 gólems frágiles.,,Antipedacitos
2043,Haz que Svala Tumbapena mate a una Mole de la Plaga en el Pináculo de Utgarde en dificultad heroica.,,La increíble mole
2044,Derrota al Guardián-Ley Eregos en El Oculus en dificultad heroica sin que nadie de tu grupo utilice un draco rubí.,,Vacío rubí
2045,Derrota al Guardián-Ley Eregos en El Oculus en dificultad heroica sin que nadie de tu grupo utilice un draco esmeralda.,,Vacío esmeralda
2046,Derrota al Guardián-Ley Eregos en El Oculus en dificultad heroica sin que nadie de tu grupo utilice un draco ámbar.,,Vacío ámbar
2047,Derrota a Sartharion el Guardián ónice en el modo de 10 jugadores sin que te afecte Golpe de lava.,,Me voy cuando el volcán entre en erupción (10 j.)
2048,Derrota a Sartharion el Guardián ónice en el modo de 25 jugadores sin que te afecte Golpe de lava.,,Me voy cuando el volcán entre en erupción (25 j.)
2049,"Con al menos un draco Crepuscular vivo, combate y vence a Sartharion el Guardián ónice en el modo de 10 jugadores.",,Ayuda crepuscular (10 j.)
2050,"Con al menos dos dracos Crepusculares vivos, combate y vence a Sartharion el Guardián ónice en el modo de 10 jugadores.",,Dúo crepuscular (10 j.)
2051,"Con los tres dracos Crepusculares vivos, combate y vence a Sartharion el Guardián ónice en el modo de 10 jugadores.",Título de recompensa: Del Anochecer,La Dimensión desconocida (10 j.)
2052,"Con al menos un draco Crepuscular vivo, combate y vence a Sartharion el Guardián ónice en el modo de 25 jugadores.",,Ayuda crepuscular (25 j.)
2053,"Con al menos dos dracos Crepusculares vivos, combate y vence a Sartharion el Guardián ónice en el modo de 25 jugadores.",,Dúo crepuscular (25 j.)
2054,"Con los tres dracos Crepusculares vivos, combate y vence a Sartharion el Guardián ónice en el modo de 25 jugadores.",Título de recompensa: Vencedor del Crepúsculo,La Dimensión desconocida (25 j.)
2056,Derrota a Jedoga Buscasombras en Ahn'kahet en dificultad heroica sin matar a ninguno de los Voluntarios Crepusculares.,,Trabajo de voluntario
2057,Derrota a Novos el Invocador en la Fortaleza de Drak'Tharon en dificultad heroica sin dejar que ningún esbirro no-muerto llegue al suelo.,,"Oh, ¡Novos!"
2058,Derrota a Slad'ran en Gundrak en dificultad heroica sin que te atrape la trampa con serpientes.,,Serpientes. ¿Por qué serpientes?
2076,Consigue un oso marrón acorazado de Mei Francis en Dalaran.,,Oso marrón acorazado
2077,Consigue un mamut lanudo de Mei Francis en Dalaran.,,Mamut lanudo
2078,Consigue un mamut de tundra viajero de Mei Francis en Dalaran.,,Mamut de tundra viajero
2079,Has conseguido un Tabardo del protector del evento del Portal Oscuro.,,Tabardo del protector
2080,Consigue un mamut de guerra negro.,,Mamut de guerra negro
2081,Consigue un gran mamut de guerra negro.,,Gran mamut de guerra negro
2082,Consigue un mamut de hielo.,,Mamut de hielo
2083,Consigue un gran mamut de hielo.,,Gran mamut de hielo
2084,"Compra un sello del Kirin Tor, sortija del Kirin Tor, aro del Kirin Tor o anillo del Kirin Tor en Dalaran.",,Anillo del Kirin Tor
2085,Despoja 50 fragmentos de vigilante de piedra.,,50 fragmentos de vigilante de piedra
2086,Despoja 100 fragmentos de vigilante de piedra.,,100 fragmentos de vigilante de piedra
2087,Despoja 250 fragmentos de vigilante de piedra.,,250 fragmentos de vigilante de piedra
2088,Despoja 500 fragmentos de vigilante de piedra.,,500 fragmentos de vigilante de piedra
2089,Despoja 1000 fragmentos de vigilante de piedra.,,1000 fragmentos de vigilante de piedra
2090,Consigue el título Contendiente en una temporada de arena.,,Contendiente
2091,Consigue el título Gladiador en una temporada de arena.,Recompensa: montura de Gladiador personalizada,Gladiador
2092,Consigue el título Duelista en una temporada de arena.,,Duelista
2093,Consigue el título Rival en una temporada de arena.,,Rival
2094,Pesca las monedas de cobre listadas a continuación de la fuente de Dalaran.,,La fuente de los deseos
2095,Pesca las monedas de plata listadas a continuación de la fuente de Dalaran.,,Plata en la ciudad
2096,Completa los logros de pesca de monedas listados a continuación.,Recompensa: sello de titanio de Dalaran,El maestro de las monedas
2097,Consigue una chopper de mekigeniero o una meca-jarly.,,¡Móntate en la chopper!
2116,Has conseguido un tabardo de El Alba Argenta del evento Invasión de la Plaga.,,Tabardo de El Alba Argenta
2136,Completa los logros de mazmorra heroica listados a continuación.,Recompensa: protodraco rojo,La gloria del héroe
2137,Completa los logros de banda de 10 jugadores listados a continuación.,,La gloria del asaltante (10 j.)
2138,Completa los logros de banda de 25 jugadores listados a continuación.,,La gloria del asaltante (25 j.)
2139,Derrota a Heigan el Impuro en Naxxramas en el modo de 25 jugadores sin que muera nadie de tu banda.,,Baila por tu vida (25 j.)
2140,Derrota a la gran viuda Faerlina en Naxxramas en el modo de 25 jugadores sin disipar o impedir frenesí.,,Mamá me dijo que te pegara (25 j.)
2141,Consigue 10 monturas que pueda usar un mismo personaje.,,Vigilante de establos
2142,Consigue 25 monturas que pueda usar un mismo personaje.,,Llenar el establo
2143,Consigue 50 monturas que pueda usar un mismo personaje.,Recompensa: draco albino,Liderar la caballería
2144,Completa los logros de eventos del mundo listados a continuación.,Recompensa: protodraco violeta,Ha sido un largo y raro viaje
2146,Derrota a Sapphiron en Naxxramas en el modo de 10 jugadores sin que ningún miembro de la banda tenga un valor de resistencia a la Escarcha superior a 100.,,El club de los Cien (10 j.)
2147,Derrota a Sapphiron en Naxxramas en el modo de 25 jugadores sin que ningún miembro de la banda tenga un valor de resistencia a la Escarcha superior a 100.,,El club de los Cien (25 j.)
2148,Dale el golpe de gracia a un sucesor de la eternidad mientras que estás montado en un disco flotante en el modo de 10 jugadores.,,Rechazar al sucesor (10 j.)
2149,Dale el golpe de gracia a un sucesor de la eternidad mientras que estás montado en un disco flotante en el modo de 25 jugadores.,,Rechazar al sucesor (25 j.)
2150,"Derrota a la Gran maga Telestra en El Nexo en dificultad heroica después de haber eliminado a sus imágenes en un intervalo de 5 segundos a partir de la muerte de la primera, en cada división.",,Doble personalidad
2151,Derrota a Cuernotrol en la Fortaleza de Drak'Tharon en dificultad heroica antes de que Consumir llegue a diez.,,Cruce de consumiciones
2152,Derrota a Gal'darah en Gundrak en dificultad heroica y consigue que empale en toda la batalla a 5 miembros del grupo diferentes.,,Compartir el amor
2153,Derrota a Zuramat el Obliterador en El Bastión Violeta en dificultad heroica sin matar a ningún centinela del Vacío.,,Un baile con el Vacío
2154,Derrota el encuentro del Tribunal de los Tiempos en las Cámaras de Piedra en dificultad heroica sin permitir que Brann Barbabronce sufra daño.,,Brann totalmente nuevo
2155,Derrota a Sjonnir el Afilador en las Cámaras de Piedra en dificultad heroica y mata a 5 lodoferros formados durante el encuentro.,,Abusar de los mocos
2156,Derrota a Skadi el Despiadado en el Pináculo de Utgarde en dificultad heroica después de haber matado a Grauf de 100% a cero en un solo intento.,,A mi chica le encanta Skadi
2157,Derrota al Rey Ymiron en el Pináculo de Utgarde en dificultad heroica sin que nadie en el grupo provoque Aterrar.,,La pesadilla del Rey
2176,"Derrota a los 4 Jinetes en Naxxramas en el modo de 10 jugadores, asegurándote de que mueren con menos de 15 segundos de diferencia.",,Y todos caerán a la misma vez (10 j.)
2177,"Derrota a los 4 Jinetes en Naxxramas en el modo de 25 jugadores., asegurándote de que mueren con menos de 15 segundos de diferencia.",,Y todos caerán a la misma vez (25 j.)
2178,Derrota a Thaddius en Naxxramas en el modo de 10 jugadores sin que nadie en la banda cruce las cargas positivas y negativas.,,¡Electrificante! (10 j.)
2179,Derrota a Thaddius en Naxxramas en el modo de 25 jugadores sin que nadie en la banda cruce las cargas positivas y negativas.,,¡Electrificante! (25 j.)
2180,Derrota a Thaddius en Naxxramas en el modo de 10 jugadores con menos de 9 personas.,,Sustraer (10 j.)
2181,Derrota a Thaddius en Naxxramas en el modo de 25 jugadores con menos de 21 personas.,,Sustraer (25 j.)
2182,Derrota a Loatheb en Naxxramas en el modo de 10 jugadores sin matar ninguna espora.,,Perder las esporas (10 j.)
2183,Derrota a Loatheb en Naxxramas en el modo de 25 jugadores sin matar ninguna espora.,,Perder las esporas (25 j.)
2184,Derrota a Kel'Thuzad en Naxxramas en el modo de 10 jugadores mientras matas al menos 18 abominaciones en su cámara.,,Nunca es suficiente (10 j.)
2185,Derrota a Kel'Thuzad en Naxxramas en el modo de 25 jugadores mientras que matas al menos 18 abominaciones en su cámara.,,Nunca es suficiente (25 j.)
2186,"En el registro de banda, derrota a todos los jefes de Naxxramas sin muertes de los miembros de la banda durante los enfrentamientos con estos (25 j.).",Título de recompensa: el Inmortal,Los inmortales
2187,"En el registro de banda, derrota a todos los jefes de Naxxramas sin muertes de los miembros de la banda durante los enfrentamientos con estos (10 j.).",Título de recompensa: el Indestructible,Los indestructibles
2188,Mata a 50 crías de El Grajero en 15 segundos.,Título: Jenkins,¡Leeeeeeeeeeeeeroy!
2189,Destroza 5 vehículos usando una torreta en una sola batalla.,,Experto artillero
2190,Mata a 5 jugadores que lleven seforio en una sola batalla.,,¡Suéltalo ahora!
2191,Mata a 100 jugadores en el Patio de los Ancestros.,,Protector del Patio de los Ancestros
2192,Gana una batalla en la Playa de los Ancestros sin perder ningún vehículo de asedio.,,Sin un rasguño
2193,Coloca 5 cargas de seforio que dañen una muralla en una sola batalla.,,Experto en explosivos
2194,Completa los logros en la Playa de los Ancestros listados a continuación.,,Maestro de la Playa de los Ancestros
2199,Mata a 10 jugadores en cada una de las zonas de Conquista del Invierno listadas a continuación.,,Forestal de Conquista del Invierno
2200,Defiende la playa sin perder ninguna muralla.,,Defensa de los Ancestros
2256,Mata a una de las criaturas extremadamente exóticas y difíciles de encontrar de Rasganorte listadas a continuación.,,Expuesto a Rasganorte
2257,Mata a todas las criaturas extremadamente exóticas y difíciles de encontrar de Rasganorte listadas a continuación.,,Congelado
2277,Invocaciones aceptadas,,Invocaciones aceptadas
2316,Consigue el draco abisal brutal de la temporada 4 de arenas de The Burning Crusade.,,Draco abisal brutal
2336,"Eleva tu nivel de reputación a Honorable con los Bucaneros Velasangre, y a Exaltado con Bahía del Botín, Vista Eterna, Gadgetzan, Trinquete, la Feria de la Luna Negra y Ravenholdt.",Título de recompensa: el Demente,Demente supereminente
2357,Has completado la misión de brujo Corcel nefasto de Xoroth.,,Corcel nefasto de Xoroth
2358,Has completado la misión de paladín para obtener un destrero.,,Destrero
2359,Has completado la misión de druida para obtener la forma de vuelo presto.,,Forma de vuelo presto
2398,Conectado durante el 4.º aniversario de WoW.,,4.º aniversario de WoW
2416,Pon un huevo en los Baños de Golakka del Cráter de Un'Goro vestido de conejo durante la celebración de Jardín Noble.,,Huevo duro
2417,Come 25 chocolates del Jardín Noble durante la celebración del Jardín Noble.,,¡Chocolateee!
2418,Come 100 chocolates del Jardín Noble durante la celebración del Jardín Noble.,,Chocohólico
2419,Encuentra para tu mascota conejo primaveral alguien a quien dar amor en cada una de las ciudades listadas a continuación:,,"La primavera, la sangre altera"
2420,Esconde un huevo de colores vivos en Ciudad de Lunargenta.,,Jardín Noble
2421,Esconde un huevo de colores vivos en Ciudad de Ventormenta.,,Jardín Noble
2422,Usa flores primaverales para colocar unas orejas de conejo a jugadores de nivel 20 o más.,,Sacude las orejitas
2436,Utiliza unas togas primaverales para plantar una flor en cada uno de los desiertos listados a continuación:,,Rosa del desierto
2456,Mata al príncipe Tenris Sangre Penumbra y consigue su murciabadejo vampírico.,,Cazador de vampiros
2476,Destruye cada uno de los vehículos listados a continuación.,,Derbi destructivo
2496,Consigue una quintaesencia de agua.,,El quinto elemento
2497,Encuentra para tu mascota conejo primaveral alguien a quien dar amor en cada una de las ciudades listadas a continuación:,,"La primavera, la sangre altera"
2516,Reúne 75 mascotas únicas.,Recompensa: cervatillo,Caza menor
2536,Consigue 100 monturas que pueda usar un mismo personaje.,Recompensa: montura dracohalcón azul,Un montón de monturas
2537,Consigue 100 monturas que pueda usar un mismo personaje.,Recompensa: montura dracohalcón rojo,Un montón de monturas
2556,Mata a las plagas listadas a continuación.,,Control de plagas
2557,Demuestra a más alimañas de Azeroth todo tu /amor.,,A todas las ardillas de mi vida
2576,Besa a alguien que lleve un vestido elegante mientras llevas puesta una camisa de esmoquin blanca con unos pantalones de esmoquin negros.,,El sonrojo de la novia
2596,Muertes de Baldomero,,Muertes de Baldomero
2676,Encuentra un huevo de colores vivos.,,¡He encontrado uno!
2716,Visita a tu instructor de clase cuando tengas al menos nivel 30 y activa tu doble especialización de talentos.,,Doble especialización de talentos
2756,Entrénate para competir en el Torneo Argenta convirtiéndote en Aspirante para la facción de tu raza.,,Aspiración Argenta
2758,Entrénate para competir en el Torneo Argenta convirtiéndote en Valeroso para la facción de tu raza.,,Valor Argenta
2760,Alcanza la reputación Exaltado y el derecho a representar a Darnassus en el Torneo Argenta.,Título de recompensa: de Darnassus,Campeón Exaltado de Darnassus
2761,Alcanza la reputación Exaltado y el derecho a representar a El Exodar en el Torneo Argenta.,Título de recompensa: de El Exodar,Campeón Exaltado de El Exodar
2762,Alcanza la reputación Exaltado y el derecho a representar a los Exiliados de Gnomeregan en el Torneo Argenta.,Título de recompensa: de Gnomeregan,Campeón Exaltado de Gnomeregan
2763,Alcanza la reputación Exaltado y el derecho a representar a Forjaz en el Torneo Argenta.,Título de recompensa: de Forjaz,Campeón Exaltado de Forjaz
2764,Alcanza la reputación Exaltado y el derecho a representar a Ventormenta en el Torneo Argenta.,Título de recompensa: de Ventormenta,Campeón Exaltado de Ventormenta
2765,Alcanza la reputación Exaltado y el derecho a representar a Orgrimmar en el Torneo Argenta.,Título de recompensa: de Orgrimmar,Campeón Exaltado de Orgrimmar
2766,Alcanza la reputación Exaltado y el derecho a representar a Sen'jin en el Torneo Argenta.,Título de recompensa: de Sen'jin,Campeón Exaltado de Sen'jin
2767,Alcanza la reputación Exaltado y el derecho a representar a Ciudad de Lunargenta en el Torneo Argenta.,Título de recompensa: de Lunargenta,Campeón Exaltado de Ciudad de Lunargenta
2768,Alcanza la reputación Exaltado y el derecho a representar a Cima del Trueno en el Torneo Argenta.,Título de recompensa: de Cima del Trueno,Campeón Exaltado de Cima del Trueno
2769,Alcanza la reputación Exaltado y el derecho a representar a Entrañas en el Torneo Argenta.,Título de recompensa: de Entrañas,Campeón Exaltado de Entrañas
2770,Alcanza la reputación Exaltado y el derecho a representar a todas las facciones de las razas de la Alianza en el Torneo Argenta.,,Campeón Exaltado de la Alianza
2771,Alcanza la reputación Exaltado y el derecho a representar a todas las facciones de las razas de la Horda en el Torneo Argenta.,,Campeón Exaltado de la Horda
2772,Derrota a otro jugador en duelo sobre montura en el Torneo Argenta.,,¡Lanza en ristre!
2773,Desenmascara y derrota al Caballero Negro en el Torneo Argenta.,,Solo es una herida superficial
2777,Consigue el derecho a representar a Darnassus en el Torneo Argenta.,,Campeón de Darnassus
2778,Consigue el derecho a representar a El Exodar en el Torneo Argenta.,,Campeón de El Exodar
2779,Consigue el derecho a representar a los Exiliados de Gnomeregan en el Torneo Argenta.,,Campeón de Gnomeregan
2780,Consigue el derecho a representar a Forjaz en el Torneo Argenta.,,Campeón de Forjaz
2781,Consigue el derecho a representar a Ventormenta en el Torneo Argenta.,,Campeón de Ventormenta
2782,Consigue el derecho a representar a todas las facciones de las razas de la Alianza en el Torneo Argenta.,,Campeón de la Alianza
2783,Consigue el derecho a representar a Orgrimmar en el Torneo Argenta.,,Campeón de Orgrimmar
2784,Consigue el derecho a representar a Sen'jin en el Torneo Argenta.,,Campeón de Sen'jin
2785,Consigue el derecho a representar a Ciudad de Lunargenta en el Torneo Argenta.,,Campeón de Ciudad de Lunargenta
2786,Consigue el derecho a representar a Cima del Trueno en el Torneo Argenta.,,Campeón de Cima del Trueno
2787,Consigue el derecho a representar a Entrañas en el Torneo Argenta.,,Campeón de Entrañas
2788,Consigue el derecho a representar a todas las facciones de las razas de la Horda en el Torneo Argenta.,,Campeón de la Horda
2796,Únete al Club de la Cerveza del Mes.,,La cerveza del mes
2798,Completa los logros del Jardín Noble listados a continuación.,Título de recompensa: el Noble,Jardinero Noble
2816,Alcanza la reputación Exaltado y el derecho a representar a todas las facciones de las razas de la Horda en el Torneo Argenta.,Título de recompensa: Cruzado. Desbloquea las diarias de cruzado en el Torneo Argenta.,Campeón Argenta Exaltado de la Horda
2817,Alcanza la reputación Exaltado y el derecho a representar a todas las facciones de las razas de la Alianza en el Torneo Argenta.,Título de recompensa: Cruzado. Desbloquea las diarias de cruzado en el Torneo Argenta.,Campeón Argenta Exaltado de la Alianza
2836,Derrota a un jinete de cada facción de cada raza en el Torneo Argenta.,,Lanzalote
2856,Muertes del Leviatán de llamas (Ulduar 10 j.),,Muertes del Leviatán de llamas (Ulduar 10 j.)
2857,Muertes de Tajoescama (Ulduar 10 j.),,Muertes de Tajoescama (Ulduar 10 j.)
2858,"Muertes de Ignis, el Maestro de la Caldera (Ulduar 10 j.)",,"Muertes de Ignis, el Maestro de la Caldera (Ulduar 10 j.)"
2859,Muertes del Desarmador XA-002 (Ulduar 10 j.),,Muertes del Desarmador XA-002 (Ulduar 10 j.)
2860,Muertes de la Asamblea de Hierro (Ulduar 10 j.),,Muertes de la Asamblea de Hierro (Ulduar 10 j.)
2861,Muertes de Kologarn (Ulduar 10 j.),,Muertes de Kologarn (Ulduar 10 j.)
2862,Victorias sobre Hodir (Ulduar 10 j.),,Victorias sobre Hodir (Ulduar 10 j.)
2863,Victorias sobre Thorim (Ulduar 10 j.),,Victorias sobre Thorim (Ulduar 10 j.)
2864,Victorias sobre Freya (Ulduar 10 j.),,Victorias sobre Freya (Ulduar 10 j.)
2865,Victorias sobre Mimiron (Ulduar 10 j.),,Victorias sobre Mimiron (Ulduar 10 j.)
2866,Muertes del general Vezax (Ulduar 10 j.),,Muertes del general Vezax (Ulduar 10 j.)
2867,Muertes de Algalon el Observador (Ulduar 10 j.),,Muertes de Algalon el Observador (Ulduar 10 j.)
2868,Muertes de Auriaya (Ulduar 10 j.),,Muertes de Auriaya (Ulduar 10 j.)
2869,Muertes de Yogg-Saron (Ulduar 10 j.),,Muertes de Yogg-Saron (Ulduar 10 j.)
2870,Muertes de Emalon el Vigía de la Tormenta (Conquista del Invierno 10 j.),,Muertes de Emalon el Vigía de la Tormenta (Conquista del Invierno 10 j.)
2872,Muertes del Leviatán de llamas (Ulduar 25 j.),,Muertes del Leviatán de llamas (Ulduar 25 j.)
2873,Muertes de Tajoescama (Ulduar 25 j.),,Muertes de Tajoescama (Ulduar 25 j.)
2874,"Muertes de Ignis, el Maestro de la Caldera (Ulduar 25 j.)",,"Muertes de Ignis, el Maestro de la Caldera (Ulduar 25 j.)"
2875,Muertes de Kologarn (Ulduar 25 j.),,Muertes de Kologarn (Ulduar 25 j.)
2879,Victorias sobre Mimiron (Ulduar 25 j.),,Victorias sobre Mimiron (Ulduar 25 j.)
2880,Muertes del general Vezax (Ulduar 25 j.),,Muertes del general Vezax (Ulduar 25 j.)
2881,Muertes de Algalon el Observador (Ulduar 25 j.),,Muertes de Algalon el Observador (Ulduar 25 j.)
2882,Muertes de Auriaya (Ulduar 25 j.),,Muertes de Auriaya (Ulduar 25 j.)
2883,Muertes de Yogg-Saron (Ulduar 25 j.),,Muertes de Yogg-Saron (Ulduar 25 j.)
2884,Muertes del Desarmador XA-002 (Ulduar 25 j.),,Muertes del Desarmador XA-002 (Ulduar 25 j.)
2885,Muertes de la Asamblea de Hierro (Ulduar 25 j.),,Muertes de la Asamblea de Hierro (Ulduar 25 j.)
2886,Derrota a los jefes del área del asedio de Ulduar en el modo de 10 jugadores.,,El asedio de Ulduar (10 j.)
2887,Derrota a los jefes del área del asedio de Ulduar en el modo de 25 jugadores.,,El asedio de Ulduar (25 j.)
2888,Derrota a los jefes del área de La Antecámara de Ulduar en el modo de 10 jugadores.,,La Antecámara de Ulduar (10 j.)
2889,Derrota a los jefes del área de La Antecámara de Ulduar en el modo de 25 jugadores.,,La Antecámara de Ulduar (25 j.)
2890,Derrota a los jefes vigilantes de Ulduar en el modo de 10 jugadores.,,Los vigilantes de Ulduar (10 j.)
2891,Derrota a los jefes vigilantes de Ulduar en el modo de 25 jugadores.,,Los vigilantes de Ulduar (25 j.)
2892,Derrota a los jefes del área de El Descenso a la Locura de Ulduar en el modo de 10 jugadores.,,El Descenso a la Locura (10 j.)
2893,Derrota a los jefes del área de El Descenso a la Locura de Ulduar en el modo de 25 jugadores.,,El Descenso a la Locura (25 j.)
2894,Derrota todos los jefes de Ulduar en el modo de 10 jugadores.,,Los secretos de Ulduar (10 j.)
2895,Derrota todos los jefes de Ulduar en el modo de 25 jugadores.,,Los secretos de Ulduar (25 j.)
2903,Derrota a todos los jefes de Ulduar en el modo de 10 jugadores sin que ningún miembro de banda muera ante estos en ningún momento durante el registro de la banda.,Título de recompensa: Campeón de Ulduar,Campeón de Ulduar
2904,Derrota a todos los jefes de Ulduar en el modo de 25 jugadores sin que ningún miembro de la banda muera ante estos en ningún momento durante el registro de banda.,Título de recompensa: Conquistador de Ulduar,Conquistador de Ulduar
2905,Derrota al Leviatán de llamas en el primer intento sin que nadie repare su vehículo en el modo de 10 jugadores.,,Irrompible (10 j.)
2906,Derrota al Leviatán de llamas en el primer intento sin que nadie repare su vehículo en el modo de 25 jugadores.,,Irrompible (25 j.)
2907,Derrota al Leviatán de llamas estando en cada uno de los siguientes vehículos en el modo de 10 jugadores.,,Garaje de tres plazas (10 j.)
2908,Derrota al Leviatán de llamas estando en cada uno de los siguientes vehículos en el modo de 25 jugadores.,,Garaje de tres plazas (25 j.)
2909,Destruye una torreta defensiva del Leviatán de llamas en el modo de 10 jugadores.,,Derribad esas torretas (10 j.)
2910,Destruye una torreta defensiva del Leviatán de llamas en el modo de 25 jugadores.,,Derribad esas torretas (25 j.)
2911,Derrota al Leviatán de llamas sin causar una Desconexión de sistemas en el modo de 10 jugadores.,,Cerrado (10 j.)
2912,Derrota al Leviatán de llamas sin causar una Desconexión de sistemas en el modo de 25 jugadores.,,Cerrado (25 j.)
2913,Derrota al Leviatán de llamas con al menos 1 sistema de defensa orbital activo en el modo de 10 jugadores.,,Bombardeo orbital (10 j.)
2914,Derrota al Leviatán de llamas con al menos 2 sistemas de defensa orbital activos en el modo de 10 jugadores.,,Devastación orbital (10 j.)
2915,Derrota al Leviatán de llamas con al menos 3 sistemas de defensa orbital activos en el modo de 10 jugadores.,,Bombardeo atómico orbital (10 j.)
2916,Derrota al Leviatán de llamas con 2 sistemas de defensa orbital activos en el modo de 25 jugadores.,,Devastación orbital (25 j.)
2917,Derrota al Leviatán de llamas con 3 sistemas de defensa orbital activos en el modo de 25 jugadores.,,Bombardeo atómico orbital (25 j.)
2918,Derrota al Leviatán de llamas con 1 sistema de defensa orbital activo en el modo de 25 jugadores.,,Bombardeo orbital (25 j.)
2919,Derrota a Tajoescama sin permitir que levante el vuelo más de una vez en el modo de 10 jugadores.,,Un afeitado rápido (10 j.)
2921,Derrota a Tajoescama sin permitir que levante el vuelo más de una vez en el modo de 25 jugadores.,,Un afeitado rápido (25 j.)
2923,Derrota a 25 enanos guardianes Runa Oscura con el Aliento de llamas de Tajoescama en el modo de 10 jugadores.,,"Enano férreo, poco hecho (10 j.)"
2924,Derrota a 25 enanos guardianes Runa Oscura con el Aliento de llamas de Tajoescama en el modo de 25 jugadores.,,"Enano férreo, poco hecho (25 j.)"
2925,"Derrota a Ignis, el Maestro de la Caldera después de destruir 2 ensamblajes férreos en 5 segundos en el modo de 10 jugadores.",,Arrasado (10 j.)
2926,"Derrota a Ignis, el Maestro de la Caldera después de destruir 2 ensamblajes férreos en 5 segundos en el modo de 25 jugadores.",,Arrasado (25 j.)
2927,"Sobrevive tras caer en la olla de escoria de Ignis, el Maestro de la Caldera, en el modo de 10 jugadores.",,Horneado (10 j.)
2928,"Sobrevive tras caer en la olla de escoria de Ignis, el Maestro de la Caldera, en el modo de 25 jugadores.",,Horneado (25 j.)
