ID,Description_lang,Reward_lang,Title_lang
5435,"Добейтесь того, чтобы персонажи перечисленных ниже классов заслужили звание генерала.",,Генералы гильдии
5436,"Добейтесь того, чтобы персонажи перечисленных ниже классов заслужили звание фельдмаршала.",,Фельдмаршалы гильдии
5437,"Добейтесь того, чтобы персонажи перечисленных ниже классов заслужили звание полководца.",,Полководцы гильдии
5438,"Добейтесь того, чтобы персонажи перечисленных ниже классов заслужили звание главнокомандующего.",,Главнокомандующие гильдии
5439,"Добейтесь того, чтобы персонажи перечисленных ниже классов заслужили звание верховного полководца.",,Верховные полководцы гильдии
5440,"Добейтесь того, чтобы персонажи перечисленных ниже классов заслужили звание военачальника.",,Военачальники гильдии
5441,"Добейтесь того, чтобы персонажи перечисленных ниже классов заслужили звание военачальника.",,Военачальники гильдии
5442,Наймите 8 участников для сопровождения каравана Фионы в Восточных Чумных землях.,,Королевский караван
5443,Получите э'ко следующих существ в Зимних Ключах.,,Э'кология
5444,"Используя козлобластер или козлобластер DX, убейте 12 козлов в течение 1 минуты.",,Козлам тут не место!
5445,"Убейте грибоманта Глопа в Подземье, выполняя задание ""Глоп, сын Глопа"", не получив никакого урона от его взрывогрибов.",,Фунгофобия
5446,"Выполните ежедневное задание ""Глоп, сын Глопа"" в Подземье 10 раз.",,Династия Глопов
5447,"Выполните ежедневное задание ""Беспокойный род"" в Подземье в течение 90 секунд после удара по резонирующему кристаллу.",,"Прости, бабушка"
5448,"Выполняя испытание огнем, которое предлагает Ксилем в Азшаре, выполните ""Огненный танец"" 10 раз, не получив урона.",,Страсть к истязанию огнем
5449,"Выполните в Подземье ежедневное задание ""Потерявшийся в глубинах"" 10 раз.",Награда: Камешек,Черный спелеолог
5450,"Попадите под действие эффектов ""Лужегриб"", ""Грибег"", ""Грибное уменьшение"" и ""Гриб-ловушка"" одновременно.",,Грибная ярость
5451,Переживите кошмары Изо'рата на Сумеречном нагорье.,,В когтях кошмара
5452,Посмотрите 3 видения воительницы Леди Наз'жар в Вайш'ире.,,Видения старого Вайш'ира
5453,Узнайте секреты Чрева Пустоты на Темных берегах.,,Призраки во тьме
5454,Проедьте от начала до конца по ракетной дороге в Азшаре.,,Поездка мечты
5455,Получите 50000 золотых монет из добычи.,,"Деньги-деньги, дребеденьги"
5456,Получите 100000 золотых монет из добычи.,,"Деньги-деньги, дребеденьги"
5457,Создайте 2500 символов,,Перо против топора
5459,Победите в рейтинговом матче на арене в составе группы гильдии.,,Зов битвы
5460,Выполните 500 уникальных археологических проектов.,,Переписать историю
5461,Победите Чо'Галла в Сумеречном бастионе в героическом режиме в составе группы гильдии.,,Гильдейский марш к Чо'Галлу (героич.)
5462,Победите Нефариана в твердыне Крыла Тьмы в героическом режиме в составе группы гильдии.,,Гильдейский марш к Нефариану (героич.)
5463,Победите Ал'акира в троне Четырех Ветров в героическом режиме в составе группы гильдии.,,Гильдейский марш к Ал'акиру (героич.)
5464,Победите Синестру в Сумеречном бастионе в героическом режиме в составе группы гильдии.,,Гильдейский марш к Синестре (героич.)
5465,Создайте 1000 настоев Cataclysm.,Награда: котел войны (рецепт),Лабораторная работа
5466,Приготовьте 10000 блюд дополнения Cataclysm.,,Пора открывать ресторан
5467,Приготовьте 5000 блюд дополнения Cataclysm.,Награда: угощение из жареного дракона (рецепт),Жаркое на углях всемирного пожара
5468,Выловите 50000 рыбок из косяков.,,Без труда!
5469,Найдите 50 различных артефактов обычного качества.,,Кладоискатель
5470,Найдите 100 различных артефактов обычного качества.,,Адоискатель
5471,Изучите 200 кулинарных рецептов.,,Железный шеф-повар
5472,Приготовьте 15 блюд дополнения Cataclysm из приведенного списка.,,Вкус Катаклизма по утрам
5473,Приготовьте 30 блюд дополнения Cataclysm из приведенного списка.,,Вкус Катаклизма по утрам
5474,Выполните все ежедневные кулинарные задания в Штормграде.,,Обед по расписанию: Штормград
5475,Выполните все ежедневные кулинарные задания в Оргриммаре.,,Обед по расписанию: Оргриммар
5476,Выполните все ежедневные рыболовные задания в Штормграде.,,Каждый день – рыбный: Штормград
5477,Выполните все ежедневные рыболовные задания в Оргриммаре.,,Каждый день – рыбный: Оргриммар
5478,Поймайте 42 разные пресноводные рыбки.,,Озеровед
5479,Выловите 31 разную морскую рыбку.,,Океанолог
5480,Создайте 500 крепких бинтов из угольного шелка.,,Подготовка к худшему
5481,"Обследуйте все закоулки и трещины в руинах Громтара на Сумеречном нагорье и приведите в восторг ваших союзников из клана Громового Молота, убив перечисленных ниже существ.",,Патруль Громового Молота
5482,"Обследуйте все закоулки и трещины в руинах Громтара на Сумеречном нагорье и приведите в восторг ваших союзников из клана Драконьей Пасти, убив перечисленных ниже существ.",,Патруль Драконьей Пасти
5483,Прыгните на трамплине в роще Трелей на горе Хиджал 20 раз подряд.,,Прыг-скок!
5486,"Добейтесь 10 почетных побед в Железном гарнизоне, на Посту Стража и на Шлакозаводе.",,Звезда Тол Барада
5487,"Уничтожьте 20 машин, установленных в режиме осады.",,Саботажник Тол Барада
5488,За одну битву на Тол Бараде уничтожьте 3 осадные машины.,,Сорванная осада
5489,Заработайте указанные ниже достижения на Тол Бараде.,,Повелитель Тол Барада
5490,Заработайте указанные ниже достижения на Тол Бараде.,,Повелитель Тол Барада
5492,Достигните 25-го уровня гильдии.,,25-й уровень гильдии
5501,Пройдите указанные ниже этапы развития сюжета на Сумеречном нагорье.,,Блуждание в сумраке
5503,"Убейте барона Эшбери, не дав ему воспользоваться заклинанием ""Отложенная расправа"", в крепости Темного Клыка в героическом режиме.",,Извинения не принимаются
5504,"Убейте командира Спрингвейла, не позволив ему попасть под действие эффекта ""Нечистое могущество"" в Крепости Темного Клыка в героическом режиме.",,На землю!
5505,"Убейте 12 кровожадных вурдалаков при помощи заклинания ""Пистолетный обстрел"", а затем победите лорда Годфри в Крепости Темного Клыка в героическом режиме.",,Свинцовая закуска
5506,Получите все нижеперечисленные рейдовые достижения и достижения в подземельях героического уровня сложности.,Наградное звание: защитник расколотого мира,Защитник расколотого мира
5511,Найдите перечисленные ниже археологические объекты.,,Куда же оно завалилось?
5512,Вход в игровой мир во время празднования 6-й годовщины WoW.,,6-я годовщина World of Warcraft
5518,Погибните от огня Смертокрыла.,,Огоньку не найдется?
5533,"Выполните серию заданий ""Врата Ан'Киража"", включая ""Сокровище Вневременного"" (даже если в седле окажется кто-то другой).",,Ветеран Зыбучих песков
5535,Заработайте 1000 очков доблести.,,1000 очков доблести
5536,Заработайте 5000 очков доблести.,,5000 очков доблести
5537,Заработайте 25000 очков доблести.,,25000 очков доблести
5538,Заработайте 50000 очков доблести.,,50000 очков доблести
5539,Заработайте 50000 очков завоевания,,50000 очков завоевания
5540,Заработайте 25000 очков завоевания,,25000 очков завоевания
5541,Заработайте 5000 очков завоевания,,5000 очков завоевания
5542,Заработайте 1000 очков завоевания,,1000 очков завоевания
5546,"Пройдя испытание холодом, которое предлагает Ксилем в Азшаре, соберите 20 эссенций льда, не получив урона.",,Ледяной ад
5547,"Выполняя испытание тьмой, которое предлагает Ксилем в Азшаре, поймайте 20 плачущих душ, не получив урона.",,Страсть к истязанию тьмой
5548,"После Катаклизма в Азероте появились новые существа, и им тоже нужна /любовь.",,"Всем белочкам, которые были ко мне добры"
5552,"Позвольте противнику сначала вести в счете 0:2, а затем одержите победу на поле боя ""Два Пика"".",,Двойной стресс
5553,,,"Убийства Халфия Змеереза (Твердыня Крыла Тьмы, героич.)"
5554,,,Убийства Халфия Змеереза (Твердыня Крыла Тьмы)
5555,,,Убийства Магмаря (твердыня Крыла Тьмы)
5556,,,"Убийства Магмаря (твердыня Крыла Тьмы, героич.)"
5557,,,"Победы над защитной системой ""Омнитрон"" (твердыня Крыла Тьмы)"
5558,,,"Победы над защитной системой ""Омнитрон"" (твердыня Крыла Тьмы, героич.)"
5559,,,Убийства Малориака (твердыня Крыла Тьмы)
5560,,,"Убийства Малориака (твердыня Крыла Тьмы, героич.)"
5561,,,Убийства Атрамеда (твердыня Крыла Тьмы)
5562,,,"Убийства Атрамеда (твердыня Крыла Тьмы, героич.)"
5563,,,"Убийства Химерона (твердыня Крыла Тьмы, героич.)"
5564,,,Убийства Химерона (твердыня Крыла Тьмы)
5565,,,Убийства Нефариана (твердыня Крыла Тьмы)
5566,,,"Убийства Нефариана (твердыня Крыла Тьмы, героич.)"
5567,,,Убийства Валионы и Тералиона (Твердыня Крыла Тьмы)
5568,,,"Убийства Валионы и Тералиона (Твердыня Крыла Тьмы, героич.)"
5569,,,Убийства Совета Перерожденных (Сумеречный бастион)
5570,,,"Убийства Совета Перерожденных (Сумеречный бастион, героич.)"
5571,,,"Убийства Чо'Галла (Твердыня Крыла Тьмы, героич.)"
5572,,,Убийства Чо'Галла (Твердыня Крыла Тьмы)
5573,,,"Убийства Синестры (Твердыня Крыла Тьмы, героич.)"
5574,,,"Конклав Ветра (трон Четырех Ветров, героич.)"
5575,,,Конклав Ветра (трон Четырех Ветров)
5576,,,Убийства Ал'акира (трон Четырех Ветров)
5577,,,"Убийства Ал'акира (трон Четырех Ветров, героич.)"
5578,,,Убийства Аргалота (Крепость Барадин)
5692,Сыгранные сражения на рейтинговом поле боя,,Сыгранные сражения на рейтинговом поле боя
5693,"Рейтинговое поле боя, на котором вы были чаще всего",,"Рейтинговое поле боя, на котором вы были чаще всего"
5694,Выигранные сражения на рейтинговом поле боя,,Выигранные сражения на рейтинговом поле боя
5695,"Рейтинговое поле боя, на котором вы одержали больше всего побед",,"Рейтинговое поле боя, на котором вы одержали больше всего побед"
5696,Рейтинговые сражения в низине Арати,,Рейтинговые сражения в низине Арати
5697,Рейтинговые победы в низине Арати,,Рейтинговые победы в низине Арати
5698,Рейтинговые Битвы за Гилнеас,,Рейтинговые Битвы за Гилнеас
5699,Рейтинговые победы в Битвах за Гилнеас,,Рейтинговые победы в Битвах за Гилнеас
5700,Рейтинговые сражения на Оке Бури,,Рейтинговые сражения на Оке Бури
5701,Рейтинговые победы на Оке Бури,,Рейтинговые победы на Оке Бури
5702,Рейтинговые сражения на Береге Древних,,Рейтинговые сражения на Береге Древних
5703,Рейтинговые победы на Береге Древних,,Рейтинговые победы на Береге Древних
5704,Рейтинговые битвы в Двух Пиках,,Рейтинговые битвы в Двух Пиках
5705,Рейтинговые победы в Двух Пиках,,Рейтинговые победы в Двух Пиках
5706,Рейтинговые сражения в ущелье Песни Войны,,Рейтинговые сражения в ущелье Песни Войны
5707,Рейтинговые победы в ущелье Песни Войны,,Рейтинговые победы в ущелье Песни Войны
5718,"Выполните все ежедневные задания на Тол Бараде, перечисленные ниже.",,Еще денек на Тол Бараде
5719,"Выполните все ежедневные задания на Тол Бараде, перечисленные ниже.",,Еще денек на Тол Бараде
5723,"Добейтесь того, чтобы вас превозносили 50 фракций.",,Превознесение среди 50 фракций
5724,,,Убийства повелителя перерожденных Обсидия (пещеры Черной горы)
5725,,,"Убийства повелителя перерожденных Обсидия (пещеры Черной горы, героич.)"
5726,,,Убийства Озумата (Трон Приливов)
5727,,,"Убийства Озумата (Трон Приливов, героич.)"
5728,,,Убийства Верховной жрицы Азил (Каменные Недра)
5729,,,"Убийства Верховной жрицы Азил (Каменные Недра, героич.)"
5730,,,Убийства Асаада (Вершина Смерча)
5731,,,"Убийства Асаада (Вершина Смерча, героич.)"
5732,,,Убийства Эрудакса (Грим Батол)
5733,,,"Убийства Эрудакса (Грим Батол, героич.)"
5734,,,Убийства Раджа (Чертоги Созидания)
5735,,,"Убийства Раджа (Чертоги Созидания, героич.)"
5736,,,Убийства Сиамата (Затерянный город Тол'вир)
5737,,,"Убийства Сиамата (Затерянный город Тол'вир, героич.)"
5738,,,"Убийства Ванессы ван Клиф (Мертвые Копи, героич.)"
5739,,,"Убийства лорда Годфри (Крепость Темного Клыка, героич.)"
5743,"Во время боя с верховным жрецом Веноксисом в героическом режиме в Зул'Гурубе не попадите под воздействие ""Ядовитой крови"", ""Лужи едких слез"" и ""Ядовитых испарений"".",,Непросто быть зеленым...
5744,"Убейте Габа, Мортакса, Каулему, Мор'Лека, королеву улья Цветокрылов, потерявшегося отпрыска Газ'ранки, Тор-Туна и шеф-повара племени Гурубаши в Зул'Гурубе в героическом режиме.",,Охотник за головами Гурубаши
5749,Научитесь превращаться в дракона и перевозить на себе союзника.,,Фиал песков
5750,"Убейте Халаззи в Зул'Амане в героическом режиме, не разрушая его тотемы.",,Туннельное зрение
5751,Выполните 2500 ежедневных заданий.,,2500 ежедневных заданий
5752,Заработайте 30000 золотых монет за выполнение заданий.,,Заработано потом и кровью
5753,Попробуйте перечисленные ниже блюда Cataclysm.,,Катаклизм вкуса
5754,Попробуйте перечисленные ниже напитки Cataclysm.,,Утопи свое горе
5755,Откройте 30 вариантов внешнего вида гербовых накидок.,,30 гербовых накидок
5756,Гибель на подъемнике (твердыня Крыла Тьмы). Смотрите под ноги!,,Гибель на подъемнике (твердыня Крыла Тьмы)
5759,Убейте 20 искаженных духов за 15 секунд во время боя с Джин'до в Зул'Гурубе в героическом режиме.,,Бездуховность
5760,"Убейте Даакару в Зул'Амане в героическом режиме так, чтобы ни один участник группы не покинул прямоугольника, выложенного из лазурной мозаики на полу в центре площадки.",,Шаг в сторону – провал
5761,Расколдуйте все возможные жертвы проклятий в Зул'Амане в героическом режиме.,,Сниму сглаз
5762,"Убейте Мандокира Повелителя Крови в Зул'Гурубе в героическом режиме, не убивая Огана.",,Конек-Оганек
5765,"Убейте верховную жрицу Килнару в героическом режиме после того, как накормите четырех пантер Бетекк храмовыми крысами.",,Кис-кис-кис
5767,Получите поводья серого ездового верблюда от Дормуса Погонщика Верблюдов.,Звание: Погонщик верблюдов,Странник вечных песков
5768,Убейте Джин'до Низвергателя Богов в Зул'Гурубе в героическом режиме.,,Зул'Гуруб (героич.)
5769,Убейте Даакару в Зул'Амане в героическом режиме.,,Зул'Аман (героич.)
5770,Победите Джин'до Низвергателя Богов в Зул'Гурубе в героическом режиме в составе группы гильдии.,,Гильдейский марш по Зул'Гурубу (героич.)
5771,Победите Даакару в Зул'Амане в героическом режиме в составе группы гильдии.,,Гильдейский марш по Зул'Аману (героич.)
5773,,,"Убийства Даакары (Зул'Аман, героич.)"
5774,,,"Убийства Джин'до (Зул'Гуруб, героич.)"
5779,"Почувствуйте себя на 1000% лучше, наевшись шоколадного печенья.",,Лучше не бывает
5780,Пройдите гильдейское испытание.,,"Не испытав, не узнаешь"
5781,Пройдите 50 гильдейских испытаний.,,Испытание на прочность
5782,Пройдите 100 гильдейских испытаний.,,Настоящее испытание на прочность
5783,Пройдите 50 гильдейских испытаний в рейдах.,,Испытания в рейдах
5784,Пройдите 50 гильдейских испытаний на рейтинговых полях боя.,,Испытания на рейтинговых полях боя
5785,Пройдите 50 гильдейских испытаний в подземельях.,,Испытания в подземельях
5788,"Добейтесь того, чтобы вас превозносили шен'дралар.",,Посланник шен'дралар
5794,Добейтесь превознесения в своей гильдии.,,В компании время летит незаметно
5795,Почетных побед в Двух Пиках,,Почетных побед в Двух Пиках
5796,Почетных побед в Битвах за Гилнеас,,Почетных побед в Битвах за Гилнеас
5797,Смертельные удары в Двух Пиках,,Смертельные удары в Двух Пиках
5798,Смертельные удары в Битвах за Гилнеас,,Смертельные удары в Битвах за Гилнеас
5799,"Одновременно активируйте оба Пламени Фэндрала, но при этом ни один участник рейда не должен попасть под эффект ""Преклонись перед пламенем!"".",,Пройдет только кающийся...
5802,Убейте боссов Огненных Просторов.,,Огненные Просторы
5803,Убейте Рагнароса на Огненных Просторах в героическом режиме.,Наградное звание: Повелитель огня,Рагнарос (героич.)
5804,Убейте мажордома Фэндрала Оленьего Шлема на Огненных Просторах в героическом режиме.,,Мажордом Фэндрал Олений Шлем (героич.)
5805,Убейте Бейлрока на Огненных Просторах в героическом режиме.,,Бейлрок (героич.)
5806,Убейте Шэннокса на Огненных Просторах в героическом режиме.,,Шэннокс (героич.)
5807,Убейте Бет'тилак на Огненных Просторах в героическом режиме.,,Бет'тилак (героич.)
5808,Убейте Повелителя Риолита на Огненных Просторах в героическом режиме.,,Повелитель Риолит (героич.)
5809,Убейте Алисразор на Огненных Просторах в героическом режиме.,,Алисразор (героич.)
5810,"Убейте повелителя Риолита на Огненных Просторах, не давая ему повернуть налево до тех пор, пока его броня цела.",,Направо пойдешь – налево пойдешь!
5812,"Добейтесь того, чтобы вас превозносили 55 фракций.",Награда: птенец темного феникса,Объединенные нации
5813,Убейте Алисразор на Огненных Просторах. При этом ни один из участников рейда не должен пострадать от перечисленных ниже атак:,,"Сделай ""бочку""!"
5821,"Во время битвы с Бет'тилак на Огненных Просторах убивайте пеплопрядов-трутней, когда они сидят на паутине.",,Пылающие небеса
5823,Победите на 150 рейтинговых полях боя.,Награда: Яростный боевой конь,Ветеран Альянса II
5824,Победите на 150 рейтинговых полях боя.,Награда: Яростный боевой волк,Ветеран Орды II
5827,"Добейтесь того, чтобы вас превозносили хиджальские мстители.",Наградное звание: Хиджальский мститель,Хиджальские мстители
5828,"Заработайте указанные ниже достижения в рейде ""Огненные Просторы"".",Награда: оскверненное яйцо Миллазор,Слава рейдеру Огненных Просторов
5829,"За одно сражение с Шэнноксом успейте провести его через нижеперечисленные места, прежде чем убить:",,Пока не сыграл в ящик
5830,"Убейте Бейлрока на Огненных Просторах. При этом никто из участников рейда не должен пострадать от эффекта ""Мучение"" более трех раз.",,Раздели боль
5835,Наведайтесь ко всем кулькам с конфетами в Нордсколе.,,"""Конфета или жизнь"" в Нордсколе"
5836,Наведайтесь ко всем кулькам с конфетами в Нордсколе.,,"""Конфета или жизнь"" в Нордсколе"
5837,Наведайтесь ко всем кулькам с конфетами в зонах Катаклизма.,,"""Конфета или жизнь"" после Катаклизма"
5838,Наведайтесь ко всем кулькам с конфетами в зонах Катаклизма.,,"""Конфета или жизнь"" после Катаклизма"
5839,"Владелец Гнева Дракона, вечного покоя Таресгосы",,"Гнев Дракона, вечный покой Таресгосы"
5840,"Владелец Гнева Дракона, вечного покоя Таресгосы.",Награда: дитя гневного дракона,"Гнев Дракона, вечный покой Таресгосы (гильдия)"
5841,Выполните все ежедневные кулинарные задания в Стальгорне.,,Обед по расписанию: Стальгорн
5842,Выполните все ежедневные кулинарные задания в Дарнасе.,,Обед по расписанию: Дарнас
5843,Выполните все ежедневные кулинарные задания в Громовом Утесе.,,Обед по расписанию: Громовой Утес
5844,Выполните все ежедневные кулинарные задания в Подгороде.,,Обед по расписанию: Подгород
5845,"Заработайте все достижения ""Обед по расписанию"".",,Обед на весь свет
5847,Выполните все ежедневные рыболовные задания в Стальгорне.,,Каждый день – рыбный: Стальгорн
5848,Выполните все ежедневные рыболовные задания в Дарнасе.,,Каждый день – рыбный: Дарнас
5849,Выполните все ежедневные рыболовные задания в Громовом Утесе.,,Каждый день – рыбный: Громовой Утес
5850,Выполните все ежедневные рыболовные задания в Подгороде.,,Каждый день – рыбный: Подгород
5851,"Заработайте все достижения ""Каждый день – рыбный"".",,Ушел на рыбалку
5853,Возьмите в руки сборник праздничных песен Зимнего Покрова и распевайте песенки во время празднований во вражеских столицах.,,Бесстрашный певчий
5854,Возьмите в руки сборник праздничных песен Зимнего Покрова и распевайте песенки во время празднований во вражеских столицах.,,Бесстрашный певчий
5855,"Убейте Рагнароса после того, как волна лавы подожжет три живых метеора.",,Рагнар-ой!
5858,"Спасите всех четверых узников в Зул'Амане в героическом режиме, пока их не принесли в жертву.",,Медвежья услуга
5859,"Выполните задания, связанные с историей Лиары на горе Хиджал и на Огненной передовой, перечисленные ниже.",Награда: покрытый гарью медальон,Наследие Лиары
5860,"Выполните ежедневное задание ""Бдительность"" на горе Хиджал 10 раз.",Награда: чирикающая коробка,"""Непобедимый"" птеродактиль ПОБЕЖДЕН"
5861,Убейте следующих приспешников Рагнароса в гнезде Сетрии:,,Пламенные повелители гнезда Сетрии
5862,"Во время выполнения задания ""Клич стаи"" на горе Хиджал примененный к вам эффект ""Парение"" должен суммироваться 65 раз.",,Космическая скорость
5863,Вход в игровой мир во время празднования 7-й годовщины WoW.,,7-я годовщина World of Warcraft
5864,"Выиграйте дуэль во время выполнения задания ""Защитники Хиджала"".",,Война группировок
5865,/помашите перечисленным ниже персонажам в гнезде Сетрии.,,Мы раньше не встречались?
5866,Во время атаки на Огненную передовую сделайте перечисленное ниже:,Награда: огненный сторожевой гиппогриф,Наступление на Огненную передовую
5867,"В одиночку убейте оплавленное чудище на Огненной передовой, не получив урона ни от ""Опаляющего топота"", ни от ""Огненной глыбы"".",,Безупречная победа
5868,Помогите перечисленным ниже существам отомстить противным огненным элементалям:,,И кроткие унаследуют Калимдор
5869,Убейте элитных захватчиков Хиджала нижеперечисленными способами:,,Инфернальные посланники
5870,Поговорите с перечисленными ниже персонажами во время атаки на Огненную передовую:,,Беседа у костра
5871,Пройдите следующие испытания в Расплавленном потоке:,,Герой Расплавленного потока
5872,Доберитесь до самой высокой точки Кладки Вдовы на Огненной передовой.,,Король паучьей горы
5873,"Убейте нижеперечисленных воинов пламени во Владениях Рагнароса, не пострадав от их особых атак:",,К рейду готов II
5874,Сбросьте бомбы на следующих элементалей во время бомбардировки на Огненной передовой:,,Смерть с небес
5875,Соберите 150 различных питомцев.,Награда: небесный дракон,Зоомагазинчик
5876,Соберите 100 различных питомцев.,Награда: Цокнутая,Зоопарк питомцев
5877,Соберите 125 различных питомцев.,Награда: яркий калири,Зверинец
5879,Заработайте указанные ниже достижения в Молодом лесу и на Огненной передовой.,Наградное звание: Сокрушающий пламя,Ветеран Огненной передовой
5892,"Добейтесь того, чтобы вас превозносили 55 фракций.",Награда: птенец темного феникса,Объединенные нации
5964,,,Убийства Бет'тилак (Огненные Просторы)
5965,,,"Убийства Бет'тилак (Огненные Просторы, героич.)"
5966,,,Убийства Риолита (Огненные Просторы)
5967,,,"Убийства Риолита (Огненные Просторы, героич.)"
5968,,,Убийства Шэннокса (Огненные Просторы)
5969,,,"Убийства Шэннокса (Огненные Просторы, героич.)"
5970,,,Убийства Алисразор (Огненные Просторы)
5971,,,"Убийства Алисразор (Огненные Просторы, героич.)"
5972,,,Убийства Бейлрока (Огненные Просторы)
5973,,,"Убийства Бейлрока (Огненные Просторы, героич.)"
5974,,,Убийства мажордома Фэндрала (Огненные Просторы)
5975,,,"Убийства мажордома Фэндрала (Огненные Просторы, героич.)"
5976,,,Убийства Рагнароса (Огненные Просторы)
5977,,,"Убийства Рагнароса (Огненные Просторы, героич.)"
5981,,,Убийства Оку'тара (Крепость Барадин)
5983,Победите боссов Огненных Просторов в составе группы гильдии.,,Гильдейский марш по Огненным Просторам
5984,Победите Рагнароса на Огненных Просторах в героическом режиме в составе группы гильдии.,,Гильдейский марш по Огненным Просторам (героич.)
5985,"Первая гильдия на сервере, участники которой победили Рагнароса на Огненных Просторах в героическом режиме в составе группы гильдии.",,Первые на сервере! Убийство Рагнароса
5995,"Сразитесь с Эхом Тиранды в Конце Времен в героическом режиме после прохождения Испытания Теней таким образом, чтобы лекарь группы вообще не получил урона.",,Лунный страж
6002,Получен титул яростного гладиатора.,,Яростный гладиатор
6003,Получите сумеречного дракона яростного гладиатора за 9-й сезон арены дополнения Cataclysm.,,Сумеречный дракон яростного гладиатора
6006,"Почтите предков, расположенных в зонах, открывшихся из-за катаклизма.",,Предки Катаклизма
6007,Оскверните костры Орды в Нордсколе.,,Погасить костры Нордскола
6008,Почтите огни Нордскола.,,Страж огня Нордскола
6009,Почтите огни Нордскола.,,Хранитель огня Нордскола
6010,Оскверните костры Альянса в Нордсколе.,,Погасить костры Нордскола
6011,"Почтите огни в зонах, открывшихся из-за Катаклизма.",,Страж огня Cataclysm
6012,"Почтите огни в зонах, открывшихся из-за Катаклизма.",,Хранитель огня Cataclysm
6013,"Оскверните костры Орды в зонах, открывшихся из-за катаклизма.",,Погасить костры Катаклизма
6014,"Оскверните костры Альянса в зонах, открывшихся из-за катаклизма.",,Погасить костры Катаклизма
6019,Посетите ярмарку Новолуния.,,"Приходите, приходите все!"
6020,Сыграйте в пять разных игр ярмарки Новолуния.,,Не стесняйтесь!
6021,"Попадите в яблочко, вылетев из пушки Новолуния.",,Снайпер Подрывайстер
6022,Быстро расстреляйте мишени в тире.,,Скорострельность
6023,"Одержите победу в схватке Новолуния и получите аксессуар ""Боец арены"".",,Дуэлянт Новолуния
6024,"Одержите победу в схватке Новолуния двенадцать раз и получите аксессуар ""Мастер-боец арены"".",,Доминатор Новолуния
6025,Прокатитесь на пони ярмарки Новолуния.,,Мне обещали пони
6026,Попробуйте все блюда и напитки ярмарки Новолуния.,,Ярмарочное пиршество
6027,Сдайте все пять артефактов ярмарки Новолуния.,,Мастер подземелий Новолуния
6028,Сдайте все три артефакта полей сражений ярмарки Новолуния.,,Защитник Новолуния
6029,Сдайте все девять артефактов ярмарки Новолуния.,,Расхититель Новолуния
6030,Запустите фейерверки Новолуния во всех дружественных столицах.,,"Ну, принялись!"
6031,Запустите фейерверки Новолуния во всех дружественных столицах.,,"Ну, принялись!"
6032,Выполните не менее пяти профессиональных заданий на ярмарке Новолуния.,,Помощь на ярмарке
6045,Убейте Оку'тара.,,Оку'тар
6059,"Гордый владелец пневматического карабина Красного Всадника, подарка на Зимний Покров 2009.",,Пневматический карабин Красного Всадника
6060,"Гордый владелец пульта управления мини-дирижаблем, подарка на Зимний Покров 2010.",,Пульт управления мини-дирижаблем
6061,"Гордый владелец цветастого свитера Зимнего Покрова, подарка на Зимний Покров 2011.",,Цветастый свитер Зимнего Покрова
6070,"Победите Маннорота у Источника Вечности в героическом режиме, нанеся ему достаточно урона, пока жив Варо'тен, и заставив его принести Варо'тена в жертву и вылечиться.",,Так не положено!
6084,"Убейте Ультраксиона в рейде ""Душа Дракона"" в обычном или героическом режиме так, чтобы каждый участник рейда попал под удар Времени Сумерек не более одного раза.",,Час до полночи
