ID,MapName_lang
1815,Phase de Silithus
1817,Silithus : la Plaie
1818,Lune-d’Argent
1822,Siège de Boralus
1825,Pointe du Crochet
1839,Échecs de Karazhan
1840,Le Puits de soleil
1841,Tréfonds Putrides
1844,8.0 Islands - Event
1845,8.0 Islands - Event
1846,8.0 Islands - Ship - 6HU Cargoship
1847,Dev Map - G
1849,8.0 Islands - Event
1850,8.2.5 - MSEM - 1850
1851,8.0 Islands - Ship - 7FK Buccaneer
1852,8.0 Islands - Ship - Player Horde - Submarine [Dev/Not Used]
1853,8.0 Islands - Event
1854,8.0 Islands - Cave - 7VS Cave Micro 03 [Dev/Not Used]
1855,Le Vindicaar
1856,Transport : CB de l’azérite - Vaisseau de l’Alliance
1857,Transport : CB de l’azérite - Canonnière de la Horde
1860,Le Vindicaar
1861,Uldir
1862,Manoir Malvoie
1863,BL - Test Map
1864,Sanctuaire des Tempêtes
1865,Faille de Telogrus
1876,Fronts de guerre arathis - Horde
1877,Temple de Sephraliss
1878,zzOLD_Blackrock Depths
1879,Jorundall (Îles 7)
1880,8.0 Islands - Titan Island - Prototype
1881,8.0 Islands - Sinkhole - Prototype
1882,Verdant Wilds (Islands 8)
1883,Whispering Reef (Islands 10)
1884,Siège d’Orgrimmar - Scénario de déblocage des Orcs mag’har
1885,8.0 Islands - White Mesa - Prototype
1886,8.0 Islands - Swamp - Prototype
1887,8.0 Islands - Swamp - Prototype
1888,8.0 Islands Josh
1889,8.0 Islands - Katalina - Prototype
1890,8.0 Assassins Scenario - Drustvar
1891,8.0 Islands - Cursed - Prototype
1892,The Rotting Mire (Islands 9)
1893,The Dread Chain (Islands 4)
1895,8.0 Islands - lost World Prototype
1896,8.0 Islands - Wonderland - Prototype
1897,Molten Cay (Islands 6)
1898,Skittering Hollow (Islands 5)
1899,8.0 Islands - Junker Gnome Caverns - Prototype
1900,This Map Was Made In The Wrong Branch - Re-use If Needed
1901,This Map Was Made In The Wrong Branch - Re-use If Needed
1902,Canonnière de l’Alliance de Silithus
1903,Canonnière de la Horde de Silithus
1904,Fuite de Hurlevent par la prison
1906,Final du continent Zandalar
1907,Snowblossom Village (Islands 3)
1909,[UNUSED] Transport: Kul Tiras - Bridgeport
1910,Transport : Kul Tiras - Port-du-Pont - La Jeune Vierge
1911,Mugambala
1912,8.0 Islands - Cave - 7AZ Cave 02 [Dev/Not Used]
1913,PhaseableMO: Nazmir - Triangulation Platform
1916,PhaseableMO: Nazmir - Ship World Quest
1917,Gorgrond - Mag'har Scenario
1918,Kalimdor Darkshore Phase
1919,8.0 Islands - Platform - KL Skywall Entrance Building 03
1920,8.0 Islands - Platform - MD Flamegate E
1921,8.0 Islands - Ship - Player Alliance - Kul'Tiras Medium 01 With Gangplank
1922,8.0 Islands - Ship - Player Horde - Zandalari Medium 01 With Gangplank
1923,8.0 Islands - Platform - Deepholm Mercury Pool 01
1924,8.0 Islands - Platform - 7AZ Vashjir Small Cave A
1925,Dev Map - H
1926,8.1.5 Allies - Kul Tiran Flagship (JAK)
1927,Vaisseau amiral zandalari
1929,Chambre du Cœur
1930,Zandalar Alliance Intro Scenario
1931,Peste de Lordaeron
1932,Blackrock Depths - Dark Iron Scenario
1934,8.0 Islands - Cave - 8KUL_CaveMicro_freehold01 [Dev/Not Used]
1935,8.0 Islands - Cave - 8KUL_CaveMicro01
1936,8.0 Islands - Cave - 8KUL_CaveMicro02
1937,8.0 Islands - Cave - 8KUL_CaveMicro03
1938,8.0 Islands - Cave - 8RIV_CaveMicro_01
1939,8.0 Islands - Cave - 8RIV_CaveMicro_02
1940,"Cuirassé de l’Alliance - Rédemption du vent, Vol’dun"
1941,Transport : ascenseur du raid de Nazmir
1942,Cœur du Magma
1943,Fronts de guerre arathis - Alliance
1944,"Ulterres, les confins Corrompus"
1945,Hautes-terres Arathies 2
1946,Prototype - Ships
1947,Transport: Proto - Alliance Ship
1948,Transport: Proto - Horde Ship
1949,8.0 Boost Experience - Alliance
1950,8.0 Boost Experience - Horde
1951,8.0 Transport: Boost Experience - Alliance Gunship
1952,8.0 Transport: Boost Experience - Horde Gunship
1953,8.0 Islands - Platform - demigod dome living
1954,La Grande mer - Alliance
1955,Île inconnue
1956,8.0 Islands - Platform - Hot Old God 03
1957,8.0 Islands - Platform - Old God
1958,La Voile dorée - Navire de transport zandalari
1959,Grand navire de transport zandalari
1962,Navire final gobelin
1963,Dev Map - I
1964,PhaseableMO: War Campaign - Horde - Chapter 05 - Kul Tiras Flagship
1965,PhaseableMO: War Campaign - Horde - Chapter 05 - Kul Tiras Ship
2066,La Grande mer - Horde
2067,Cuirassé zandalari - Appel de Gral
2068,[Not Used]
2069,Mission de bombardement de l’Alliance à Zuldazar
2070,Bataille de Dazar’alor
2074,8.0 Transport: Boralus to Stormwind
2075,8.0 Islands - Event
2076,Terres de Feu - Nain sombrefer
2077,8.0 Islands - Event
2078,8.0 Islands - Event
2081,Profondeurs de Rochenoire - Centre des Nains sombrefer
2082,8.0 Islands - Micro - Mogu Crypt
2083,8.0 Islands - Micro - Mogu Crypt
2084,8.0 Islands - Micro - Mogu Crypt
2085,8.0 Islands - Micro - Mogu Crypt
2086,8.0 Islands - Micro - Mogu Crypt
2087,8.0 Islands - Micro - Mogu Crypt
2088,8.0 Islands - Micro - Mogu Crypt
2094,8.0 Transport: Boralus Canals
2095,8.0 Transport: Boralus Sound
2096,Creuset des Tempêtes
2097,Opération Mécagone
2101,8.0 Transport: Boralus Barge
2102,8.0 Transport: Boralus Ship Small
2103,Darkshore Prepatch Darnassian Ship
2105,Fronts de guerre de Sombrivage - Alliance
2106,Goulet des Chanteguerres
2107,Bassin Arathi
2109,8.1.0 Incursion Airship Horde
2110,8.1.0 Incursion Airship Alliance
2111,Fronts de guerre de Sombrivage - Horde
2112,9.0 Dev Land
2114,Prototype de l’Antre
2115,8.1 Darkshore Scenario
2116,8.0 Islands - Event
2117,N’Zoth
2118,Bataille de Joug-d’Hiver
2119,Transport : Cuisson : impossible - Montgolfière - Alliance
2120,Transport : Cuisson : impossible - Montgolfière - Horde
2122,DELETE
2123,Quêtes du sanctuaire des Tempêtes
2124,Île de l’Affliction (île 11)
2125,Trésor zandalari
2127,Mines Abandonnées
2128,Royaume des dagues
2129,8.1 Darkshore Horde Quests
2130,Tombequête
2131,8.1 Darkshore Outdoor Final Phase
2132,9.0 Dev Land 2
2134,Scénario de Tol Dagor
2135,Dev Smoketest
2136,Transport : vaisseau du raid de Zuldazar
2143,DO NOT USE [Deprecated]
2145,Transport : navire de guerre elfe de la nuit
2146,Transport : navire de guerre réprouvé
2147,Icecrown Citadel (8.1)
2155,Scénario des salles de Pierre
2156,Visions de N’Zoth - Prototype
2160,Maw Prototype - Dragonblight
2161,Maw Prototype - Torment Chambers
2162,"Tourment, la tour des Damnés"
2163,Scénario de Gnomeregan
2164,Palais Éternel
2165,SpawnedMO: Night Elf Warship
2166,Transport : vaisseau de Boralus pour le raid de Zuldazar
2167,Le Robodrome
2168,"Level Design Process, Techniques and Resources"
2169,Scénario d’Uldir
2170,Scénario d’armure ancestrale des Taurens
2174,Salles Écarlates : forestier-sombre
2175,9.0 NPE (New Player Experience) - Exile's Reach
2176,SpawnedMO: Forsaken Ship Large
2177,Bassin Arathi contre l’IA
2178,Prison d’encre
2179,Donjon de combat de mascottes : Stratholme
2180,La Sylverêve (auberge de Hearthstone)
2186,The Obsidian Sanctum - 8.2 Magni - Heart of Azeroth
2187,Salles de l’Origine
2193,Repos de Galakrond
2194,Auberge de Hearthstone
2195,Auberge de Hearthstone
2197,Vengeance de Korrak
2205,9.0 Transport: Zone Transition Test
2207,Repaire de Neltharion - Scénario C. d’A.
2208,Royaumes de l’Est - Redoute Vermillon - Scénario C. d’A.
2209,Rêve d’Émeraude - Scénario C. d’A.
2210,Siège d’Orgrimmar - Scénario du coup d’État
2211,Gilnéas - Scénario d’armure ancestrale des Worgens
2212,Vision horrifique d’Orgrimmar
2213,Vision horrifique de Hurlevent
2214,Le Maelström - Cœur d’Azeroth
2215,Chambre du Cœur - Réparée
2217,"Ny’alotha, la cité en éveil"
2218,"Dummy Map (Dev and empty, use if you want)"
2222,Ombreterre
2223,L’Œil de l’éternité - Scénario C. d’A.
2224,Carte de programmeur - Continent
2225,Carte de programmeur - Donjon
2226,Carte de programmeur - Champ de bataille
2227,Carte de programmeur - Raid
2228,Carte de programmeur - Scénario
2230,9.0 Prototype - Seamless Teleport - A
2231,9.0 Prototype - Seamless Teleport - B
2232,Catacombes de Karazhan - Scénario C. d’A.
2233,Temple du Serpent de jade - Scénario C. d’A.
2234,9.0 Prototype - Seamless Teleport - Transfer Map
2235,Grottes du temps - anniversaire
2236,Citadelle Cognenuit
2237,8.2.5 Orgrimmar
2240,[UNUSED] [DEV MAP] 8.3 Stormheim
2241,Uldum
2242,Dev Map - K
2243,Dev Map - J
2245,Gorge de Vent-Caverneux
2246,Solesa Naksu [DNT]
2247,Scénario mogu’shan
2249,FX Test Dungeon
2250,Test Dungeon PvP
2254,Cinematics Test Map (Development Map)
2255,Cinematics Test Map II (Development Map)
2257,Chambre du Cœur - Scénario
2258,Fourbipolis - Scénario
2261,9.0 Transport - NPE - Alliance Battleship
2263,Fourbipolis
2264,Visions de N’Zoth - Orgrimmar - Test d’ingénierie
2266,Descente de l’Aile noire - Scénario
2267,ville
2268,Mécagone
2274,Vision des Sables sinueux
2275,Val du Crépuscule éternel
2276,9.0 Transport - Nécropole de Maldraxxus [Transport]
2277,9.0 SpawnedMO - Maldraxxus Necropolis [WMO]
2278,Scénario de Revendreth
2279,Test de Tourment
2282,Profondeurs de Rochenoire - Donjon de combat de mascottes
2284,Profondeurs Sanguines
2285,Flèches de l’Ascension
2286,Sillage nécrotique
2287,Salles de l’Expiation
2288,[DEV] - Arena of Ascension
2289,Malepeste
2290,Brumes de Tirna Scithe
2291,L’Autre côté
2292,8.3 Epic Battleground - Warfront Arathi (PvP)
2293,Théâtre de la Souffrance
2294,[NOT USED] Realm
2296,Château Nathria
2297,Icecrown Citadel (8.3)
2299,Scénario de la vision d’Ysera
2300,Redridge - 9xp Bastion
2301,Scénario final de Maldraxxus
2303,Scénario de Sylvarden
2304,"Scénario final de Tyrande, en Sylvarden"
2305,Scénario du Bastion
2306,Julien LoD Test
2308,"Scénario final de la guerrière de la Nuit, au Bastion - Scénario de la congrégation de Sylvarden"
2309,Transport : ascenseur de la plateforme 01 du pont de Tourment
2354,Chapitre 2 du scénario de la congrégation de Sylvarden
2355,Sillage nécrotique (transporteur)
2356,Scénario du château Nathria
2360,Scénario de Tombe-Vice
2362,Scénario final de la congrégation de Maldraxxus
2363,9.0 - Ardenweald - Garden - Queen's Conservatory
2364,Antre
2365,9.0 Maw - Torghast - 9Maw_Bridge_SmallPlatform01
2366,9.0 Maw - Torghast - 9Maw_Zone_WallTurret01
2367,9.0 Maw - Torghast - 9Maw_Bridge_Straight03
2368,Îles des négociants de Maldraxxus
2369,9.0 NPE - Horde - Transporteur de départ (STM)
2370,Arène de Maldraxxus
2371,9.0 Ardenweald Covenant Finale Drust Scenario
2373,Domaine Empyréen
2374,Zereth Mortis
2375,9.0 Bastion Arena - Path of Ascension
2437,Dev Map - Internapalooza
2438,PerfSort
2439,L’Autre côté (campagne de Sylvarden)
2440,UNUSED
2441,"Tazavesh, le marché dissimulé"
2450,Sanctum de Domination
2452,Dev Map - Internapalooza
2453,Tourment
2456,Antre
2464,9.1 - La bataille de Sylvarden
2465,9.1 Andorhal - Kyrian Chapter Scenario
2469,Tourment
2471,Tourment
2472,Séjour céleste
2481,Sépulcre des Fondateurs
2482,Fontaine de Fidélité
2484,Terre des Métiers
2485,Tourment
2486,Tourment
2487,Tourment
2488,Tourment
2489,Tourment
2490,Tourment
2501,Arène des Progéniteurs 9.2
2502,Level Design Devland 9.2
2504,La voie du Primat
2509,Colisée de Maldraxxus
2511,Arène des Énigmes
