ID,Description_lang,Reward_lang,Title_lang
1761,Poser 100 charges d’hydroglycérine qui endommagent un mur avec succès.,,Poseur de bombes
1762,Gagner une bataille pour le rivage des Anciens sans perdre un seul véhicule de siège.,,Même pas mal
1763,Détruire 100 véhicules à l'aide d'une tourelle.,,Vétéran de l'artillerie
1764,Tuer 100 personnages transportant de l'hydroglycérine.,,Lâche ça !
1765,Désarmer 2 charges d'hydroglycérine dans un même champ de bataille.,,"Surtout, ne pas trembler"
1766,Tuer 10 personnages dans la cour des Anciens au cours d'un même champ de bataille.,,Protecteur des Anciens
1768,Raids à 25 de Wrath of the Lich King terminés (boss de fin tué),,Raids à 25 de Wrath of the Lich King terminés (boss de fin tué)
1770,Boss de raids à 10 de Wrath of the Lich King tués,,Boss de raids à 10 de Wrath of the Lich King tués
1772,Boss de raid à 10 de Lich King le plus tué,,Boss de raid à 10 de Lich King le plus tué
1773,Boisson la plus consommée,,Boisson la plus consommée
1774,Boissons différentes consommées,,Boissons différentes consommées
1775,Denrées différentes consommées,,Denrées différentes consommées
1776,Denrée la plus consommée,,Denrée la plus consommée
1777,Préparer 15 recettes du Norfendre parmi celles listées ci-dessous.,,Gourmet du Norfendre
1778,Préparer 30 recettes du Norfendre parmi celles listées ci-dessous.,,Gourmet du Norfendre
1779,Préparer 45 recettes du Norfendre parmi celles listées ci-dessous.,,Gourmet du Norfendre
1780,Manger chacune des denrées à émotion listées ci-dessous.,,La séquence émotion
1781,Utiliser des bouchées de bestiole pour contraindre 10 bestioles à être vos familiers en 3 minutes maximum.,,Les petites bébêtes
1782,Achever chacune des quêtes journalières de cuisine proposées par Katherine Lee à Dalaran.,,Notre pain quotidien
1783,Achever chacune des quêtes journalières de cuisine proposées par Awilo Lon'gomba à Dalaran.,,Notre pain quotidien
1785,Proposer un grand festin dans chacun des champs de bataille listés ci-dessous.,,Un dîner presque parfait
1786,Emmener votre orphelin sur un champ de bataille et achever les hauts faits listés ci-dessous.,,À la dure
1788,Manger les friandises listées ci-dessous pendant que votre orphelin vous regarde.,,Montrer le mauvais exemple
1789,Achever cinq quêtes journalières en ayant sorti son orphelin.,,Corvées journalières
1790,Vaincre le roi Ymiron sur la cime d'Utgarde en ayant sorti son orphelin.,,"Salut au roi, bébé !"
1791,Utiliser votre pierre de foyer alors que votre orphelin est près de vous.,,"Maman, j'ai raté la pierre"
1792,Obtenir l'une des mascottes en récompense de quête lors de la semaine des enfants.,,"Ouh, qu'il est mignon !"
1793,Accomplir les hauts faits de la semaine des enfants listés ci-dessous.,Titre : parrain,Les enfants d'abord
1795,Apprendre 25 recettes de cuisine.,,Commis
1796,Apprendre 50 recettes de cuisine.,,Cuistot
1797,Apprendre 75 recettes de cuisine.,,Chef de partie
1798,Apprendre 100 recettes de cuisine.,,Sous chef
1799,Apprendre 160 recettes de cuisine.,,Chef de cuisine
1800,Préparer toutes les recettes de l'Outreterre listées ci-dessous.,,Gourmet de l'Outreterre
1801,Brasser de la brune du capitaine Rumsey.,,Auprès de ma brune
1816,Vaincre Cyanigosa dans le fort Pourpre sans utiliser les cristaux de contrôle de défense et avec la résistance de la porte de la prison à 100% en mode héroïque.,,Sans défenses
1817,Vaincre le corrupteur infini au cours de l'épuration de Stratholme en mode héroïque.,,L'épuration du temps
1832,Goûter 50 types de délicieux plats d'Azeroth.,,On dirait du poulet
1833,Boire 25 boissons différentes.,,C'est ma tournée !
1834,Vaincre le général Bjarngrin dans les salles de Foudre alors qu'il est sous l'effet d'une charge électrique temporaire en mode héroïque.,,Coup de foudre
1836,Pêcher Vieux malin à Orgrimmar.,,Vieux malin
1837,Pêcher Vieux gueule-de-fer dans Forgefer.,,Vieux gueule-de-fer
1856,Tuer le Recousu en 3 minutes maximum en mode 10 joueurs.,,Battez-le à plate couture (10 joueurs)
1857,Tuer le Recousu en 3 minutes maximum en mode 25 joueurs.,,Battez-le à plate couture (25 joueurs)
1858,Tuer Maexxna à Naxxramas dans les 20 minutes qui suivent la mort d'Anub'Rekhan en mode 10 joueurs.,,Arachnophobie (10 joueurs)
1859,Tuer Maexxna dans les 20 minutes qui suivent la mort d'Anub'Rekhan en mode 25 joueurs.,,Arachnophobie (25 joueurs)
1860,Vaincre Anub'arak à Azjol-Nérub en 4 minutes maximum en mode héroïque.,,Quand faut y aller !
1862,Vaincre le héraut Volazj à Ahn'kahet en 2 minutes maximum en mode héroïque.,,La chute rapide de Volazj
1864,Vaincre Gal'darah à Gundrak en étant sous l'effet du résidu d'Eck en mode héroïque.,,Quelle odeur !
1865,"Vaincre Xevozz, Lavanthor, Ichoron, Zuramat l'Oblitérateur, Erekem et Moragg dans le fort Pourpre en mode héroïque.",,Enfermés !
1866,Vaincre la Damoiselle de peine dans les salles de Pierre en 1 minute maximum en mode héroïque.,,Pour la peine
1867,Vaincre Loken dans les salles de Foudre en 2 minutes maximum en mode héroïque.,,Une mort chronométrée
1868,Vaincre le gardien-tellurique Eregos dans l'Oculus dans les 20 minutes qui suivent la mort de Drakos l'interrogateur en mode héroïque.,,Comptez là-dessus
1869,Vaincre Malygos à 8 maximum en mode 10 joueurs.,,Un petit rien (10 joueurs)
1870,Vaincre Malygos à 20 maximum en mode 25 joueurs.,,Un petit rien (25 joueurs)
1871,"Au cours de trois visites différentes de l'Oculus, tuer le gardien-tellurique Eregos en chevauchant un drake rubis, un drake émeraude et un drake ambre en mode héroïque.",,Chevaucheur de drakes chevronné
1872,Tuer 100 zombies ressuscités en 1 minute dans l'Épuration de Stratholme en mode héroïque.,,Foire aux zombies !
1873,Vaincre Skadi le Brutal sur la cime d'Utgarde dans les 3 minutes qui suivent le début de l'épreuve en mode héroïque.,,Le ska de Skadi
1874,Vaincre Malygos en 6 minutes maximum en mode 10 joueurs.,,L'éternité derrière vous (10 joueurs)
1875,Vaincre Malygos en 6 minutes maximum en mode 25 joueurs.,,L'éternité derrière vous (25 joueurs)
1876,Vaincre Sartharion le Gardien d'Onyx en mode 10 joueurs.,,Vaincre le Vol draconique noir (10 joueurs)
1877,Vaincre Sartharion le Gardien d'Onyx et les drakes du Crépuscule à 20 maximum en mode 25 joueurs.,,"Quand y en a plus, y en a encore (25 joueurs)"
1919,Vaincre le prince Keleseth au donjon d'Utgarde sans briser de tombeaux de givre en mode héroïque.,,Avec les glaçons
1936,Obtenir un wolpertinger grâce à la suite de quêtes de la fête des brasseurs.,,Puisque je vous dis que je l'ai vu !
1956,Lire les volumes de « Les écoles de magie des Arcanes » trouvés à Dalaran et listés ci-dessous.,Récompense : Les écoles de magie des Arcanes - Maîtrise,Lectures studieuses
1957,Pêcher les pièces d'or listées ci-dessous dans la fontaine de Dalaran.,,Une fontaine en or
1958,Pêcher le rat d'égout géant dans les Entrailles de Dalaran.,,Z'ai cru voir un gros rat
1976,Prix de cuisine de Dalaran obtenus,,Prix de cuisine de Dalaran obtenus
1977,Marques de joaillerie de Dalaran obtenues,,Marques de joaillerie de Dalaran obtenues
1996,Vaincre Heigan l'Impur à Naxxramas sans que quiconque meure en mode 10 joueurs.,,La danse de la sûreté (10 joueurs)
1997,Vaincre la grande veuve Faerlina à Naxxramas sans dissiper ou empêcher la frénésie en mode 10 joueurs.,,La veuve joyeuse (10 joueurs)
1998,Obtenir un prix de cuisine.,,Prix de cuisine
1999,Obtenir 10 prix de cuisine.,,10 prix de cuisine
2000,Obtenir 25 prix de cuisine.,,25 prix de cuisine
2001,Obtenir 50 prix de cuisine.,,50 prix de cuisine
2002,Obtenir 100 prix de cuisine.,,100 prix de cuisine
2016,Achever les quêtes JcJ journalières des Grisonnes listées ci-dessous.,,Vétéran grisé
2017,Achever les quêtes JcJ journalières des Grisonnes listées ci-dessous.,,Vétéran grisé
2018,Achever les quêtes journalières en donjons du Norfendre listées ci-dessous.,,Prévisions de Timear
2019,Avoir achevé les quêtes journalières en donjons du Norfendre listées ci-dessous.,,Preuves de la mort
2036,Vaincre Keristrasza dans le Nexus sans que Froid intense s'empile plus de deux fois en mode héroïque.,,Froid intense
2037,Vaincre Anomalus dans le Nexus sans détruire de failles chaotiques en mode héroïque.,,La théorie du chaos
2038,Vaincre l'ancien Nadox à Ahn'kahet sans tuer de gardien ahn'kahar en mode héroïque.,,Respecter ses anciens
2039,Attaquer le roi Dred dans le donjon de Drak'Tharon et tuer 6 arrache-tripes drakkari ou faucheurs drakkari pendant le combat en mode héroïque.,,Tombé Dred mort
2040,Vaincre Moorabi à Gundrak en l'empêchant de se transformer en mammouth tout au long du combat en mode héroïque.,,Moin-rabi
2041,Vaincre Ichoron dans le fort Pourpre sans que des globules d'ichor fusionnent en mode héroïque.,,Déshydratation
2042,Vaincre Volkhan dans les salles de Foudre sans qu'il brise plus de 4 golems vermoulus en mode héroïque.,,Incassables
2043,Forcer Svala Tristetombe à tuer un butor du Fléau sur la cime d'Utgarde en mode héroïque.,,Butez le butor
2044,Vaincre le gardien-tellurique Eregos dans l'Oculus sans qu'un seul membre du groupe utilise de drake rubis en mode héroïque.,,Le vide rubis
2045,Vaincre le gardien-tellurique Eregos dans l'Oculus sans qu'un seul membre du groupe utilise de drake émeraude en mode héroïque.,,Le vide émeraude
2046,Vaincre le gardien-tellurique Eregos dans l'Oculus sans qu'un seul membre du groupe utilise de drake ambre en mode héroïque.,,Le vide ambre
2047,Vaincre Sartharion le Gardien d'Onyx sans être touché par Frappe de lave en mode 10 joueurs.,,Éruption volcanique (10 joueurs)
2048,Vaincre Sartharion le Gardien d'Onyx sans être touché par Frappe de lave en mode 25 joueurs.,,Éruption volcanique (25 joueurs)
2049,"Attaquer et vaincre Sartharion le Gardien d'Onyx, alors qu'au moins un drake du Crépuscule est toujours vivant en mode 10 joueurs.",,Aide crépusculaire (10 joueurs)
2050,"Attaquer et vaincre Sartharion le Gardien d'Onyx, alors qu'au moins deux drakes du Crépuscule sont toujours vivants en mode 10 joueurs.",,Duo crépusculaire (10 joueurs)
2051,"Attaquer et vaincre Sartharion le Gardien d'Onyx, alors que les trois drakes du Crépuscule sont toujours vivants en mode 10 joueurs.",Titre : le Tombe-nuit,Les Chroniques des crépusculaires (10 joueurs)
2052,"Attaquer et vaincre Sartharion le Gardien d'Onyx, alors qu'au moins un drake du Crépuscule est toujours vivant en mode 25 joueurs.",,Aide crépusculaire (25 joueurs)
2053,"Attaquer et vaincre Sartharion le Gardien d'Onyx, alors qu'au moins deux drakes du Crépuscule sont toujours vivants en mode 25 joueurs.",,Duo crépusculaire (25 joueurs)
2054,"Attaquer et vaincre Sartharion le Gardien d'Onyx, alors que les trois drakes du Crépuscule sont toujours vivants en mode 25 joueurs.",Titre : vainqueur du Crépuscule,Les Chroniques des crépusculaires (25 joueurs)
2056,Vaincre Jedoga Cherchelombre à Ahn'kahet sans tuer de volontaires du Crépuscule en mode héroïque.,,Sur la base du volontariat
2057,Vaincre Novos l'Invocateur dans le donjon de Drak'Tharon sans que des sbires morts-vivants atteignent le sol en mode héroïque.,,Novos l'Invocateur
2058,Vaincre Slad'ran à Gundrak sans se faire enrouler par des serpents en mode héroïque.,,"Des serpents, fallait que ce soit des serpents !"
2076,Obtenir un ours brun cuirassé auprès de Mei Francis à Dalaran.,,Ours brun cuirassé
2077,Obtenir un mammouth laineux auprès de Mei Francis à Dalaran.,,Mammouth laineux
2078,Obtenir un mammouth de voyage de la toundra auprès de Mei Francis à Dalaran.,,Mammouth de voyage de la toundra
2079,Avoir obtenu un tabard du protecteur lors de l'ouverture de la Porte des ténèbres.,,Tabard du protecteur
2080,Obtenir un mammouth de guerre noir.,,Mammouth de guerre noir
2081,Obtenir un grand mammouth de guerre noir.,,Grand mammouth de guerre noir
2082,Obtenir un mammouth des glaces.,,Mammouth des glaces
2083,Obtenir un grand mammouth des glaces.,,Grand mammouth des glaces
2084,"Acheter une chevalière du Kirin Tor, une bague du Kirin Tor, un jonc du Kirin Tor ou un anneau du Kirin Tor à Dalaran.",,Anneau du Kirin Tor
2085,Ramasser 50 éclats du gardien des pierres.,,50 éclats du gardien des pierres
2086,Ramasser 100 éclats du gardien des pierres.,,100 éclats du gardien des pierres
2087,Ramasser 250 éclats du gardien des pierres.,,250 éclats du gardien des pierres
2088,Ramasser 500 éclats du gardien des pierres.,,500 éclats du gardien des pierres
2089,Ramasser 1 000 éclats du gardien des pierres.,,1 000 éclats du gardien des pierres
2090,Obtenir le titre de compétiteur lors d'une saison d'arène.,,Compétiteur
2091,Obtenir le titre de gladiateur lors d’une saison d'arène.,Récompense : monture de gladiateur personnalisée,Gladiateur
2092,Obtenir le titre de duelliste lors d'une saison d'arène.,,Duelliste
2093,Obtenir le titre de rival lors d'une saison d'arène.,,Rival
2094,Pêcher les pièces de cuivre listées ci-dessous dans la fontaine de Dalaran.,,Une pièce de cuivre contre vos pensées
2095,Pêcher les pièces d'argent listées ci-dessous dans la fontaine de Dalaran.,,L'argent coule à flots
2096,Accomplir les hauts faits de pêche de pièces listés ci-dessous.,Récompense : sceau de Dalaran en titane,Le maître des pièces
2097,Obtenir une bécane de mekgénieur ou une mécabécane.,,T'as vu ma bécane !
2116,Avoir obtenu un tabard de l'Aube d'argent lors de l'invasion du Fléau.,,Tabard de l'Aube d'argent
2136,Accomplir les hauts faits dans les donjons héroïques listés ci-dessous.,Récompense : proto-drake rouge,Gloire au héros
2137,Accomplir les hauts faits dans les raids à 10 listés ci-dessous.,,Gloire à l'écumeur de raids (10 joueurs)
2138,Accomplir les hauts faits dans les raids à 25 listés ci-dessous.,,Gloire à l'écumeur de raids (25 joueurs)
2139,Vaincre Heigan l'Impur à Naxxramas sans que quiconque meure en mode 25 joueurs.,,La danse de la sûreté (25 joueurs)
2140,Vaincre la grande veuve Faerlina à Naxxramas sans dissiper ou empêcher la frénésie en mode 25 joueurs.,,La veuve joyeuse (25 joueurs)
2141,Obtenir 10 montures (utilisables par un même personnage).,,Gardien d'écuries
2142,Obtenir 25 montures (utilisables par un même personnage).,,L'écurie se remplit
2143,Obtenir 50 montures (utilisables par un même personnage).,Récompense : drake albinos,À la tête de la cavalerie
2144,Accomplir les hauts faits des évènements mondiaux listés ci-dessous.,Récompense : proto-drake pourpre,Voyages au bout du monde
2146,Vaincre Saphiron à Naxxramas sans qu'un seul membre du raid ait plus de 100 à la résistance au givre en mode 10 joueurs.,,Le club des cent (10 joueurs)
2147,Vaincre Saphiron à Naxxramas sans qu'un seul membre du raid ait plus de 100 à la résistance au givre en mode 25 joueurs.,,Le club des cent (25 joueurs)
2148,Infliger un coup fatal à un scion de l'Éternité tout en chevauchant un disque en suspension en mode 10 joueurs.,,La répression des scions (10 joueurs)
2149,Infliger un coup fatal à un scion de l'Éternité tout en chevauchant un disque en suspension en mode 25 joueurs.,,La répression des scions (25 joueurs)
2150,Vaincre le grand magus Telestra dans le Nexus après avoir tué ses images à 5 secondes d'intervalle pendant chaque dédoublement en mode héroïque.,,Dédoublement de personnalité
2151,Vaincre Trollétripe dans le donjon de Drak'Tharon avant que Consumer ne s'empile dix fois en mode héroïque.,,Consumé par l'ambition
2152,Vaincre Gal'darah à Gundrak alors que les cinq personnages du groupe se sont fait empaler au cours du combat en mode héroïque.,,L'amour est partout
2153,Vaincre Zuramat l'Oblitérateur dans le fort Pourpre sans tuer de factionnaire du Vide en mode héroïque.,,La danse du vide
2154,Vaincre les ennemis du tribunal des Âges dans les salles de Pierre sans que Brann Barbe-de-Bronze subisse des dégâts en mode héroïque.,,Au nez et à la barbe de Brann
2155,Vaincre Sjonnir le Sculptefer dans les salles de Pierre et tuer 5 vases de fer pendant la rencontre en mode héroïque.,,Éliminons les limons
2156,Vaincre Skadi le Brutal sur la cime d'Utgarde après avoir tué Grauf en une seule phase en mode héroïque.,,La cascade de Skadi
2157,Vaincre le roi Ymiron sur la cime d'Utgarde sans qu'un seul membre du groupe déclenche Plaie en mode héroïque.,,La plaie des rois
2176,Vaincre les 4 cavaliers à Naxxramas à moins de 15 secondes d'intervalle les uns des autres en mode 10 joueurs.,,Jusqu'à ce que mort s'ensuive (10 joueurs)
2177,Vaincre les 4 cavaliers à Naxxramas à moins de 15 secondes d'intervalle les uns des autres en mode 25 joueurs.,,Jusqu'à ce que mort s'ensuive (25 joueurs)
2178,Vaincre Thaddius à Naxxramas sans que quiconque traverse les charges positives et négatives en mode 10 joueurs.,,Et c'est le choc ! (10 joueurs)
2179,Vaincre Thaddius à Naxxramas sans que quiconque traverse les charges positives et négatives en mode 25 joueurs.,,Et c'est le choc ! (25 joueurs)
2180,Vaincre Thaddius à Naxxramas à 8 maximum en mode 10 joueurs.,,Soustraction (10 joueurs)
2181,Vaincre Thaddius à Naxxramas à 20 maximum en mode 25 joueurs.,,Soustraction (25 joueurs)
2182,Vaincre Horreb à Naxxramas sans tuer une seule spore en mode 10 joueurs.,,On ne plaisante pas avec les spores (10 joueurs)
2183,Vaincre Horreb à Naxxramas sans tuer une seule spore en mode 25 joueurs.,,On ne plaisante pas avec les spores (25 joueurs)
2184,Vaincre Kel'Thuzad en ayant tué au moins 18 abominations dans sa chambre en mode 10 joueurs.,,On n'en a jamais assez (10 joueurs)
2185,Vaincre Kel'Thuzad en ayant tué au moins 18 abominations dans sa chambre en mode 25 joueurs.,,On n'en a jamais assez (25 joueurs)
2186,"Entre deux réinitialisations de raids, vaincre chaque boss de Naxxramas sans qu’un seul membre du raid meure au cours des combats contre les boss en mode 25 joueurs.",Titre : l’immortel,Il en restera plus d’un
2187,"Entre deux réinitialisations de raids, vaincre chaque boss de Naxxramas sans qu’un seul membre du raid meure au cours des combats contre les boss en mode 10 joueurs.",Titre : l’increvable,Increvables
2188,Tuer 50 dragonnets de la colonie en 15 secondes.,Titre : Jenkins,Leeeeeeeeeeeeeroy !
2189,Détruire 5 véhicules à l'aide d'une tourelle dans un même champ de bataille.,,Expert en artillerie
2190,Tuer 5 personnages transportant de l'hydroglycérine au cours d'un même champ de bataille.,,Lâche ça tout de suite !
2191,Tuer 100 personnages dans la cour des Anciens.,,Protecteur de la cour des Anciens
2192,Gagner une bataille pour le rivage des Anciens sans perdre un seul véhicule de siège.,,Même pas mal
2193,Poser 5 charges d'hydroglycérine qui endommagent un mur avec succès au cours d'un même champ de bataille.,,Expert en explosifs
2194,Accomplir les hauts faits du rivage des Anciens listés ci-dessous.,,Maîtrise du rivage des Anciens
2199,Tuer 10 personnages dans chacune des zones de Joug-d'hiver listées ci-dessous.,,Forestier de Joug-d'hiver
2200,Défendre la plage sans perdre un seul mur.,,La défense des anciens
2256,Tuer l'une des créatures du Norfendre très rares et difficiles à trouver listées ci-dessous.,,Exposition nord
2257,Tuer toutes les créatures du Norfendre très rares et difficiles à trouver listées ci-dessous.,,Froid mordant
2277,Invocations acceptées,,Invocations acceptées
2316,Obtenir le drake du Néant brutal de la quatrième saison d'arène de The Burning Crusade.,,Drake du Néant brutal
2336,"Être honoré auprès de la Voile sanglante et exalté auprès de Baie-du-Butin, Long-Guet, Gadgetzan, Cabestan, la foire de Sombrelune et Ravenholdt.",Titre : le grand malade,Tous des malades
2357,Avoir achevé la quête de démoniste « Le destrier de l'effroi de Xoroth ».,,Destrier de l'effroi de Xoroth
2358,Avoir achevé la quête de paladin pour obtenir un destrier.,,Destrier
2359,Avoir achevé la quête de druide pour obtenir la forme de vol rapide.,,Forme de vol rapide
2398,Se connecter pendant le 4e anniversaire de WoW.,,4e anniversaire de WoW
2416,"Pondre un œuf aux sources de Golakka dans le cratère d'Un'Goro en étant déguisé en lapin, pendant les festivités du Jardin des nobles.",,Œuf dur
2417,Manger 25 chocolats du Jardin des nobles pendant la fête du Jardin des nobles.,,Tendrement chocolat
2418,Manger 100 chocolats du Jardin des nobles pendant la fête du Jardin des nobles.,,C'est fort en chocolat
2419,Trouvez à votre compagnon lapin du printemps une âme sœur dans chacune des villes ci-dessous.,,Amourette de printemps
2420,Cacher un œuf vivement coloré à Lune-d’Argent.,,Le Jardin des nobles
2421,Cacher un œuf vivement coloré à Hurlevent.,,Le Jardin des nobles
2422,Utiliser les fleurs printanières pour placer des oreilles de lapin sur des personnages-joueurs de niveau 20 minimum.,,C'est moi qui pose les lapins
2436,Utiliser la Robe du printemps pour planter une fleur dans chacun des déserts cités ci-dessous.,,Rose des sables
2456,"Avoir tué le prince Tenris Bourbassang et obtenu son familier, la chauve-souricette vampirique.",,Tueur de vampires
2476,Détruire chacun des véhicules listés ci-dessous.,,Derby destructeur
2496,Obtenir une quintessence aquatique.,,Le cinquième élément
2497,Trouvez à votre compagnon lapin du printemps une âme sœur dans chacune des villes ci-dessous.,,Amourette de printemps
2516,Collectionner 75 mascottes différentes.,Récompense : petit faon,La chasse au p'tit gibier
2536,Obtenir 100 montures (utilisables par un même personnage).,Récompense : faucon-dragon de monte bleu,Une montagne de montures
2537,Obtenir 100 montures (utilisables par un même personnage).,Récompense : faucon-dragon de monte rouge,Une montagne de montures
2556,Tuer les nuisibles listés ci-dessous.,,Désinsectisation
2557,Montrer tout votre /amour à encore plus de bestioles d'Azeroth.,,À tous les écureuils qui ont partagé ma vie
2576,Embrasser quelqu'un portant une robe de soirée alors que vous portez une chemise blanche de smoking et un pantalon de smoking noir.,,Jeune mariée
2596,Morts de M. Bigglesworth,,Morts de M. Bigglesworth
2676,Trouver un œuf vivement coloré.,,J'en ai un !
2716,Rendez-vous auprès de votre maître de classe à partir du niveau 30 et activez la double spécialisation des talents.,,Double spécialisation des talents
2756,S'entraîner pour concourir au tournoi d'Argent en devenant un aspirant pour la faction de votre race.,,L'aspiration à l'Argent
2758,S'entraîner pour concourir au tournoi d'Argent en devenant un vaillant pour la faction de votre race.,,La valeur de l'Argent
2760,Être exalté auprès de Darnassus et obtenir le droit de représenter la faction au tournoi d'Argent.,Titre : de Darnassus,Champion exalté de Darnassus
2761,Être exalté auprès de l'Exodar et obtenir le droit de représenter la faction au tournoi d'Argent.,Titre : de l'Exodar,Champion exalté de l'Exodar
2762,Être exalté auprès des exilés de Gnomeregan et obtenir le droit de représenter la faction au tournoi d'Argent.,Titre : de Gnomeregan,Champion exalté de Gnomeregan
2763,Être exalté auprès de Forgefer et obtenir le droit de représenter la faction au tournoi d'Argent.,Titre : de Forgefer,Champion exalté de Forgefer
2764,Être exalté auprès de Hurlevent et obtenir le droit de représenter la faction au tournoi d'Argent.,Titre : de Hurlevent,Champion exalté de Hurlevent
2765,Être exalté auprès d'Orgrimmar et obtenir le droit de représenter la faction au tournoi d'Argent.,Titre : d'Orgrimmar,Champion exalté d'Orgrimmar
2766,Être exalté auprès de Sen'jin et obtenir le droit de représenter la faction au tournoi d'Argent.,Titre : de Sen'jin,Champion exalté de Sen'jin
2767,Être exalté auprès de Lune-d’Argent et obtenir le droit de représenter la faction au tournoi d'Argent.,Titre : de Lune-d’Argent,Champion exalté de Lune-d’Argent
2768,Être exalté auprès des Pitons-du-Tonnerre et obtenir le droit de représenter la faction au tournoi d'Argent.,Titre : des Pitons-du-Tonnerre,Champion exalté des Pitons-du-Tonnerre
2769,Être exalté auprès de Fossoyeuse et obtenir le droit de représenter la faction au tournoi d'Argent.,Titre : de Fossoyeuse,Champion exalté de Fossoyeuse
2770,Être exalté auprès de l'Alliance et obtenir le droit d'en représenter chaque race au tournoi d'Argent.,,Champion exalté de l'Alliance
2771,Être exalté auprès de la Horde et obtenir le droit d'en représenter chaque race au tournoi d'Argent.,,Champion exalté de la Horde
2772,Vaincre un personnage-joueur en duel monté au tournoi d'Argent.,,Désarçonné !
2773,Démasquer et vaincre le Chevalier noir au tournoi d'Argent.,,Une simple blessure
2777,Obtenir le droit de représenter Darnassus au tournoi d'Argent.,,Champion de Darnassus
2778,Obtenir le droit de représenter l'Exodar au tournoi d'Argent.,,Champion de l'Exodar
2779,Obtenir le droit de représenter les exilés de Gnomeregan au tournoi d'Argent.,,Champion de Gnomeregan
2780,Obtenir le droit de représenter Forgefer au tournoi d'Argent.,,Champion de Forgefer
2781,Obtenir le droit de représenter Hurlevent au tournoi d'Argent.,,Champion de Hurlevent
2782,Obtenir le droit de représenter chaque race de l'Alliance au tournoi d'Argent.,,Champion de l'Alliance
2783,Obtenir le droit de représenter Orgrimmar au tournoi d'Argent.,,Champion d'Orgrimmar
2784,Obtenir le droit de représenter Sen'jin au tournoi d'Argent.,,Champion de Sen'jin
2785,Obtenir le droit de représenter Lune-d’Argent au tournoi d'Argent.,,Champion de Lune-d’Argent
2786,Obtenir le droit de représenter les Pitons-du-Tonnerre au tournoi d'Argent.,,Champion des Pitons-du-Tonnerre
2787,Obtenir le droit de représenter Fossoyeuse au tournoi d'Argent.,,Champion de Fossoyeuse
2788,Obtenir le droit de représenter chaque race de la Horde au tournoi d'Argent.,,Champion de la Horde
2796,S'abonner au club de la bière du mois.,,La bière du mois
2798,Accomplir les hauts faits du Jardin des nobles listés ci-dessous.,Titre : noble,Noble jardinier
2816,Être exalté auprès de la Horde et obtenir le droit d'en représenter chaque race au tournoi d'Argent.,Titre : croisé. Débloque des quêtes journalières auprès des Croisés au tournoi d'Argent.,Champion d'Argent exalté de la Horde
2817,Être exalté auprès de l'Alliance et obtenir le droit d'en représenter chaque race au tournoi d'Argent.,Titre : croisé. Débloque des quêtes journalières auprès des Croisés au tournoi d'Argent.,Champion d'Argent exalté de l'Alliance
2836,Vaincre un cavalier de chaque race au tournoi d'Argent.,,Jouter n'est pas tuer
2856,Morts du léviathan des flammes (Ulduar à 10),,Morts du léviathan des flammes (Ulduar à 10)
2857,Morts de Tranchécaille (Ulduar à 10),,Morts de Tranchécaille (Ulduar à 10)
2858,Morts d'Ignis le maître de la Fournaise (Ulduar à 10),,Morts d'Ignis le maître de la Fournaise (Ulduar à 10)
2859,Morts du déconstructeur XT-002 (Ulduar à 10),,Morts du déconstructeur XT-002 (Ulduar à 10)
2860,Morts de l'assemblée du Fer (Ulduar à 10),,Morts de l'assemblée du Fer (Ulduar à 10)
2861,Morts de Kologarn (Ulduar à 10),,Morts de Kologarn (Ulduar à 10)
2862,Victoires contre Hodir (Ulduar à 10),,Victoires contre Hodir (Ulduar à 10)
2863,Victoires contre Thorim (Ulduar à 10),,Victoires contre Thorim (Ulduar à 10)
2864,Victoires contre Freya (Ulduar à 10),,Victoires contre Freya (Ulduar à 10)
2865,Victoires contre Mimiron (Ulduar à 10),,Victoires contre Mimiron (Ulduar à 10)
2866,Morts du général Vezax (Ulduar à 10),,Morts du général Vezax (Ulduar à 10)
2867,Morts d'Algalon l'Observateur (Ulduar à 10),,Morts d'Algalon l'Observateur (Ulduar à 10)
2868,Morts d'Auriaya (Ulduar à 10),,Morts d'Auriaya (Ulduar à 10)
2869,Morts de Yogg-Saron (Ulduar à 10),,Morts de Yogg-Saron (Ulduar à 10)
2870,Morts d'Emalon le Guetteur d'orage (Joug-d'hiver à 10),,Morts d'Emalon le Guetteur d'orage (Joug-d'hiver à 10)
2872,Morts du léviathan des flammes (Ulduar à 25),,Morts du léviathan des flammes (Ulduar à 25)
2873,Morts de Tranchécaille (Ulduar à 25),,Morts de Tranchécaille (Ulduar à 25)
2874,Morts d'Ignis le maître de la Fournaise (Ulduar à 25),,Morts d'Ignis le maître de la Fournaise (Ulduar à 25)
2875,Morts de Kologarn (Ulduar à 25),,Morts de Kologarn (Ulduar à 25)
2879,Victoires contre Mimiron (Ulduar à 25),,Victoires contre Mimiron (Ulduar à 25)
2880,Morts du général Vezax (Ulduar à 25),,Morts du général Vezax (Ulduar à 25)
2881,Morts d'Algalon l'Observateur (Ulduar à 25),,Morts d'Algalon l'Observateur (Ulduar à 25)
2882,Morts d'Auriaya (Ulduar à 25),,Morts d'Auriaya (Ulduar à 25)
2883,Morts de Yogg-Saron (Ulduar à 25),,Morts de Yogg-Saron (Ulduar à 25)
2884,Morts du déconstructeur XT-002 (Ulduar à 25),,Morts du déconstructeur XT-002 (Ulduar à 25)
