ID,Description_lang,Reward_lang,Title_lang
978,Schließt 3.000 Quests ab.,Bonustitel: Der/Die Unermüdliche,3.000 Quests abgeschlossen
979,Erhaltet während der Schlotternächte eine Maske.,,Maskiert
980,Erhaltet während der Schlotternächte die Zügel des Reiters vom kopflosen Reiter im Scharlachroten Kloster.,,Die Zügel des Reiters
981,"Zeigt Euer strahlendstes Lächeln, indem Ihr einen Zahnstocher benutzt.",,Das strahlende Lächeln
1005,Erringt einen ehrenhaften Todesstoß gegen jedes Allianzvolk.,,Kenne deinen Feind
1006,Tötet 50 gegnerische Spieler in einer Eurer Heimatstädte.,,Stadtverteidiger
1007,Erreicht beim Wyrmruhpakt den Status ehrfürchtig.,,Der Wyrmruhpakt
1008,Erreicht bei den Kirin Tor den Status ehrfürchtig.,,Die Kirin Tor
1009,Erreicht bei den Rittern der Schwarzen Klinge den Status ehrfürchtig.,,Ritter der Schwarzen Klinge
1010,"Erreicht einen ehrfürchtigen Ruf beim Argentumkreuzzug, dem Wyrmruhpakt, den Kirin Tor und den Rittern der Schwarzen Klinge.",,Nordendwächter
1011,Erreicht einen ehrfürchtigen Ruf bei der Expedition der Horde.,,Die Winde des Nordens
1012,Erreicht einen ehrfürchtigen Ruf bei der Vorhut der Allianz.,,Die Winde des Nordens
1014,Erreicht bei 35 Fraktionen einen ehrfürchtigen Ruf.,,35 ehrfürchtige Fraktionen
1015,Erreicht bei 40 Fraktionen einen ehrfürchtigen Ruf.,Bonustitel: Der/Die Ehrfurchtgebietende,40 ehrfürchtige Fraktionen
1017,Erhaltet ein Haustier.,,Darf ich es behalten?
1020,Sammelt 10 Wappenrockvorlagen.,,Zehn Wappenröcke
1021,Sammelt 25 Wappenrockvorlagen.,Belohnung: Wappenrock des Erfolgreichen,25 Wappenröcke
1022,Ehrt die Flammen der Östlichen Königreiche.,,Flammenwächter der Östlichen Königreiche
1023,Ehrt die Flammen Kalimdors.,,Flammenwächter Kalimdors
1024,Ehrt die Flammen der Scherbenwelt.,,Flammenwächter der Scherbenwelt
1025,Ehrt die Flammen der Östlichen Königreiche.,,Flammenbewahrer der Östlichen Königreiche
1026,Ehrt die Flammen von Kalimdor.,,Flammenbewahrer von Kalimdor
1027,Ehrt die Flammen der Scherbenwelt.,,Flammenbewahrer der Scherbenwelt
1028,Entweiht die Freudenfeuer der Horde in den Östlichen Königreichen.,,Löschen der Östlichen Königreiche
1029,Entweiht die Freudenfeuer der Horde in Kalimdor.,,Löschen Kalimdors
1030,Entweiht die Freudenfeuer der Horde in der Scherbenwelt.,,Löschen der Scherbenwelt
1031,Entweiht die Freudenfeuer der Allianz in den Östlichen Königreichen.,,Löschen der Östlichen Königreiche
1032,Entweiht die Freudenfeuer der Allianz in Kalimdor.,,Löschen Kalimdors
1033,Entweiht die Freudenfeuer der Allianz in der Scherbenwelt.,,Löschen der Scherbenwelt
1034,Schließt die Flammenwächtererfolge ab.,,Die Feuer von Azeroth
1035,Schließt alle Erfolge zum Löschen der Freudenfeuer ab.,,Die Entweihung der Horde
1036,Schließt die Flammenbewahrererfolge ab.,,Die Feuer von Azeroth
1037,Schließt alle Erfolge zum Löschen der Freudenfeuer ab.,,Entweihung der Allianz
1038,Schließt die unten aufgelisteten Sonnenwenderfolge ab.,Bonustitel: Flammenwächter(in),Der Flammenwächter
1039,Schließt die unten aufgelisteten Sonnenwenderfolge ab.,Bonustitel: Flammenbewahrer(in),Der Flammenbewahrer
1040,"Ruiniert die Schlotternächte für die Horde und durchkreuzt ihre Versuche, die Feierlichkeiten der Allianz zu stören, indem Ihr die folgenden Quests abschließt.",,Fauliges Schlottern
1041,"Ruiniert die Schlotternächte für die Allianz und durchkreuzt ihre Versuche, die Feierlichkeiten der Horde zu stören, indem Ihr die folgenden Quests abschließt.",,Fauliges Schlottern
1042,Anzahl an Umarmungen,,Anzahl an Umarmungen
1045,Anzahl /jubeln,,Anzahl /jubeln
1047,Anzahl /ohgotts,,Anzahl /ohgotts
1065,Anzahl /winken,,Anzahl /winken
1066,Anzahl /LOLs,,Anzahl /LOLs
1067,Anzahl des Musizierens auf der kleinsten Geige der Welt,,Anzahl des Musizierens auf der kleinsten Geige der Welt
1068,Siege über Keli'dan den Zerstörer (Blutkessel),,Siege über Keli'dan den Zerstörer (Blutkessel)
1069,Siege über Nexusprinz Shaffar (Managruft),,Siege über Nexusprinz Shaffar (Managruft)
1070,Siege über den Epochenjäger (Flucht von Durnholde),,Siege über den Epochenjäger (Flucht von Durnholde)
1071,Siege über Quagmirran (Sklavenunterkünfte),,Siege über Quagmirran (Sklavenunterkünfte)
1072,Siege über die Schattenmutter (Tiefensumpf),,Siege über die Schattenmutter (Tiefensumpf)
1073,Siege über Exarch Maladaar (Auchenaikrypta),,Siege über Exarch Maladaar (Auchenaikrypta)
1074,Siege über Klauenkönig Ikiss (Sethekkhallen),,Siege über Klauenkönig Ikiss (Sethekkhallen)
1075,Siege über Murmur (Schattenlabyrinth),,Siege über Murmur (Schattenlabyrinth)
1076,Siege über Aeonus (Öffnung des Dunklen Portals),,Siege über Aeonus (Öffnung des Dunklen Portals)
1077,Siege über Kriegsherr Kalithresh (Dampfkammer),,Siege über Kriegsherr Kalithresh (Dampfkammer)
1078,Siege über Kargath Messerfaust (Zerschmetterte Hallen),,Siege über Kargath Messerfaust (Zerschmetterte Hallen)
1079,Siege über Pathaleon den Kalkulator (Die Mechanar),,Siege über Pathaleon den Kalkulator (Die Mechanar)
1080,Siege über Warpzweig (Die Botanika),,Siege über Warpzweig (Die Botanika)
1081,Siege über Herold Horizontiss (Die Arkatraz),,Siege über Herold Horizontiss (Die Arkatraz)
1082,Siege über Kael'thas Sonnenwanderer (Terrasse der Magister),,Siege über Kael'thas Sonnenwanderer (Terrasse der Magister)
1083,Siege über Prinz Malchezaar (Karazhan),,Siege über Prinz Malchezaar (Karazhan)
1084,Siege über Zul'jin (Zul'Aman),,Siege über Zul'jin (Zul'Aman)
1085,Siege über Gruul (Gruuls Unterschlupf),,Siege über Gruul (Gruuls Unterschlupf)
1086,Siege über Magtheridon (Magtheridons Kammer),,Siege über Magtheridon (Magtheridons Kammer)
1087,Siege über Lady Vashj (Höhle des Schlangenschreins),,Siege über Lady Vashj (Höhle des Schlangenschreins)
1088,Siege über Kael'thas Sonnenwanderer (Festung der Stürme),,Siege über Kael'thas Sonnenwanderer (Festung der Stürme)
1089,Siege über Illidan Sturmgrimm (Der Schwarze Tempel),,Siege über Illidan Sturmgrimm (Der Schwarze Tempel)
1090,Siege über Kil'jaeden (Sonnenbrunnenplateau),,Siege über Kil'jaeden (Sonnenbrunnenplateau)
1091,,,Siege über Krümel (Todesminen)
1092,,,Siege über Lord Godfrey (Burg Schattenfang)
1093,,,Siege über Hochinquisitorin Weißsträhne (Das Scharlachrote Kloster)
1094,Siege über Häuptling Ukorz Sandskalp (Zul'Farrak),,Siege über Häuptling Ukorz Sandskalp (Zul'Farrak)
1095,Siege über Imperator Dagran Thaurissan (Schwarzfelstiefen),,Siege über Imperator Dagran Thaurissan (Schwarzfelstiefen)
1096,Siege über General Drakkisath (Schwarzfelsspitze),,Siege über General Drakkisath (Obere Schwarzfelsspitze)
1097,Siege über Baron Totenschwur (Stratholme),,Siege über Baron Totenschwur (Stratholme)
1098,Siege über Onyxia (Onyxias Hort),,Siege über Onyxia (Onyxias Hort)
1099,Siege über Ragnaros (Geschmolzener Kern),,Siege über Ragnaros (Geschmolzener Kern)
1100,Siege über Nefarian (Pechschwingenhort),,Siege über Nefarian (Pechschwingenhort)
1101,Siege über C'Thun (Tempel von Ahn'Qiraj),,Siege über C'Thun (Tempel von Ahn'Qiraj)
1102,Siege über Hakkar (Zul'Gurub),,Siege über Hakkar (Zul'Gurub)
1103,5-Spieler-Dungeons in Nordend abgeschl. (Endgegner getötet),,5-Spieler-Dungeons in Wrath of the Lich King abgeschl. (Endg. getötet)
1104,10-Spieler-Schlachtzüge in Nordend abgeschl. (Endg. getötet),,10-Spieler-Schlachtzüge in Wrath of the Lich King abgeschl. (Endg. getötet)
1109,Ehrenhafte Siege bei 5vs5-Arenakämpfen,,Ehrenhafte Siege bei 5vs5-Arenakämpfen
1110,Ehrenhafte Siege bei 3vs3-Arenakämpfen,,Ehrenhafte Siege bei 3vs3-Arenakämpfen
1111,Ehrenhafte Siege bei 2vs2-Arenakämpfen,,Ehrenhafte Siege bei 2vs2-Arenakämpfen
1112,Ehrenhafte Siege im Auge des Sturms,,Ehrenhafte Siege im Auge des Sturms
1113,Ehrenhafte Siege im Alteractal,,Ehrenhafte Siege im Alteractal
1114,Ehrenhafte Siege im Arathibecken,,Ehrenhafte Siege im Arathibecken
1115,Ehrenhafte Siege in der Kriegshymnenschlucht,,Ehrenhafte Siege in der Kriegshymnenschlucht
1125,Am häufigsten angelegter Verband,,Am häufigsten angelegter Verband
1145,"Schließt die Quest 'Der Lohn des Diebes' ab, indem Ihr die Flammen aus den Hauptstädten Eures Gegners stehlt.",,König des Sonnenwendfests
1146,Für Reisen ausgegebenes Gold,,Für Reisen ausgegebenes Gold
1147,Gold beim Barbier ausgegeben,,Gold beim Barbier ausgegeben
1148,Für Post ausgegebenes Gold,,Für Post ausgegebenes Gold
1151,Tötet 50 gegnerische Spieler in der Halle der Sturmlanzen im Alteractal.,,Loyaler Verteidiger
1153,Verteidigt 3 Basen in einer einzigen Arathibeckenschlacht.,,Verteidigungskünstler
1157,Gewinnt ein Duell gegen einen anderen Spieler.,,Duell-ikat
1159,Erreicht eine persönliche Wertung von 2.200 in der 2vs2-Sparte der Arena.,,Nur wir Zwei: 2.200
1160,Erreicht eine persönliche Wertung von 2.200 in der 3vs3-Sparte der Arena.,,Dreierbande: 2.200
1161,Erreicht eine persönliche Wertung von 2.200 in der 5vs5-Sparte der Arena.,,Gib mir Fünf: 2.200
1162,"Gewinnt zehn gewertete Kämpfe in Folge, mit einer persönlichen Wertung von über 1800.",,Heiße Siegesserie
1164,"Gewinnt im Alteractal, während Euer Team beide Minen kontrolliert.",,Alles zählt
1165,Legt Haris Piltons 'Dolche & Giganta'-Tasche an.,,"Meine Tasche ist von ""Dolche & Giganta"""
1166,Plündert das signierte Foto von Tigule im Alteractal.,,Der Plünderer erhält die Beute
1167,Schließt die unten aufgelisteten Alteractalerfolge ab.,,Meister des Alteractals
1169,Schließt die unten aufgelisteten Arathibeckenerfolge ab.,,Meister des Arathibeckens
1171,Schließt die unten aufgelisteten Erfolge im Auge des Sturms ab.,,Meister des Auge des Sturms
1172,Schließt die unten aufgelisteten Kriegshymnenschlucht-Erfolge ab.,,Meister der Kriegshymnenschlucht
1174,Schließt die unten aufgelisteten Arenaerfolge ab.,Bonustitel: Arenameister(in),Der Arenameister
1175,Schließt die unten aufgelisteten Schlachtfeld-Erfolge ab.,Bonustitel: Kampfmeister(in),Kampfmeister
1176,Plündert 100 Gold.,,Ich wär' so gerne Millionär
1177,Plündert 1.000 Gold.,,Ich wär' so gerne Millionär
1178,Plündert 5.000 Gold.,,Ich wär' so gerne Millionär
1180,Plündert 10.000 Gold.,,Ich wär' so gerne Millionär
1181,Plündert 25.000 Gold.,,Ich wär' so gerne Millionär
1182,Erhaltet 10.000 Gold durch Questbelohnungen.,,Tägliches Brot
1183,"Probiert 12 Biere, die im Bier des Monats e.V. vorkommen.",,Das Bier des Jahres
1184,Erhaltet die unten aufgelisteten Braufestbiere. Aber nicht alle auf einmal trinken!,,Seltsames Gebräu
1185,Esst 8 von den unten aufgelisteten Braufestmahlzeiten.,,Die Braufestdiät
1186,"Verteidigt das Braufestlager vor dem Angriff der Dunkeleisenzwerge und schließt die Quest 'Dieses eine Mal, als ich betrunken war...' ab.",,Nieder mit den Dunkeleisenzwergen
1188,Trefft 10 Spieler mit dem Silberschaftpfeil.,,Zielschießen
1189,Schließt die folgenden Geschichtsstränge auf der Höllenfeuerhalbinsel ab.,,Durchs Höllenfeuer und zurück
1190,Schließt die folgenden Geschichtsstränge in den Zangarmarschen ab.,,Mysterien der Marschen
1191,Schließt die folgenden Geschichtsstränge in den Wäldern von Terrokkar ab.,,Terror in Terokkar
1192,Schließt die folgenden Geschichtsstränge in Nagrand ab.,,Nagrand Slam
1193,Schließt die folgenden Geschichtsstränge im Schergrat ab.,,Auf schmalem Grat
1194,Schließt die folgenden Geschichtsstränge im Nethersturm ab.,,In den Nether
1195,Schließt die folgenden Geschichtsstränge im Schattenmondtal ab.,,Schatten des Verräters
1197,Siege insgesamt,,Siege insgesamt
1198,"Siege insgesamt, die Erfahrung oder Ehrenpunkte verleihen",,"Siege insgesamt, die Erfahrung oder Ehrenpunkte verleihen"
1199,Erlernte Berufe,,Erlernte Berufe
1200,Sekundäre Fertigkeiten auf maximaler Stufe,,Sekundäre Fertigkeiten auf maximaler Stufe
1201,Berufe auf maximaler Stufe,,Berufe auf maximaler Stufe
1203,Erhaltet die unten aufgelisteten Braufestbiere. Aber nicht alle auf einmal trinken!,,Seltsames Gebräu
1205,Bei den Sehern und den Aldor den Status ehrfürchtig erreicht.,,Der Held Shattraths
1206,"Zeigt den Tieren in Azeroth, wie sehr Ihr sie liebt (/liebe).",,"Ob groß, ob klein, Tiere sind alle fein"
1225,Fangt einen Fisch aus jedem der unten aufgelisteten Schwärme.,,Scherbenwelt-Angler
1229,Von Druiden wiederbelebt,,Von Druiden wiederbelebt
1231,Siege über Keristrasza (Der Nexus),,Siege über Keristrasza (Der Nexus)
1232,Siege über Anub'arak (Azjol-Nerub),,Siege über Anub'arak (Azjol-Nerub)
1233,Siege über Herold Volazj (Ahn'kahet: Das Alte Königreich),,Siege über Herold Volazj (Ahn'kahet: Das Alte Königreich)
1234,Siege über den Propheten Tharon'ja (Feste Drak'Tharon),,Siege über den Propheten Tharon'ja (Feste Drak'Tharon)
1235,Siege über Cyanigosa (Violette Festung),,Siege über Cyanigosa (Violette Festung)
1236,Siege über Gal'darah (Gundrak),,Siege über Gal'darah (Gundrak)
1237,Siege über Sjonnir den Eisenformer (Hallen des Steins),,Siege über Sjonnir den Eisenformer (Hallen des Steins)
1238,Siege über Loken (Hallen der Blitze),,Siege über Loken (Hallen der Blitze)
1239,Siege über Leywächter Eregos (Oculus),,Siege über Leywächter Eregos (Oculus)
1240,Siege über König Ymiron (Turm Utgarde),,Siege über König Ymiron (Turm Utgarde)
1241,Siege über Mal'Ganis (Höhlen der Zeit: Stratholme),,Siege über Mal'Ganis (Höhlen der Zeit: Stratholme)
1242,Siege über Ingvar den Brandschatzer (Burg Utgarde),,Siege über Ingvar den Brandschatzer (Burg Utgarde)
1243,"Erlernt die Fertigkeit, Fische zu finden.",,Fische hinterlassen keine Fußspuren
1244,Lest eine Originalfassung der unten aufgelisteten Bücher.,,Bücherwurm
1248,Sammelt 25 einzigartige Haustiere.,,Noch mehr Haustiere
1250,Sammelt 50 einzigartige Haustiere.,Belohnung: Stinker,Tierheim
1251,"Tötet in einer einzigen Schlacht in der Kriegshymnenschlucht 2 Flaggenträger, bevor sie den Kriegshymnenflaggenraum verlassen.",,Nicht in meinem Haus
1252,Tötet 100 Flaggenträger in der Kriegshymnenschlucht.,,Überragender Verteidiger
1254,Tötet 15 Truthähne in 3 Minuten.,,Weg mit dem Federvieh
1255,Werft während des Winterhauchfests einen Schneeball auf Muradin Bronzebart.,,Mitten ins Gesicht
1257,Fischt erfolgreich in jedem der unten aufgelisteten Trümmerteile.,,Der Schrottsammler
1258,"Tötet im Auge des Sturms einen Spieler, der unter dem Berserkerzauber steht.",,Nimm 'ne Beruhigungspille
1259,"Tötet in der Kriegshymnenschlucht einen Spieler, der unter dem Einfluss eines Tempo-Stärkungszaubers steht.",,Nicht so schnell
1260,"Fallt während des Braufests 65 Meter, ohne zu sterben, während Ihr die Synthebräubrille tragt.",,Das Glück ist mit den Blinden
1261,"Erringt 10 ehrenhafte Siege, während Ihr unter dem Einfluss des G.N.E.R.D.-Stärkungszaubers steht. Das ist ein Schlag ins Gesicht!",,G.N.E.R.D.-Zorn
1262,Schließt die unten aufgelisteten Questerfolge der Scherbenwelt ab.,,Meister der Lehren der Scherbenwelt
1263,"Erkundet den Heulenden Fjord, indem Ihr die unbekannten Bereiche der Weltkarte aufdeckt.",,Erkundet den Heulenden Fjord
1264,"Erkundet die Boreanische Tundra, indem Ihr die unbekannten Bereiche der Weltkarte aufdeckt.",,Erkundet die Boreanische Tundra
1265,"Erkundet die Drachenöde, indem Ihr die unbekannten Bereiche der Weltkarte aufdeckt.",,Erkundet die Drachenöde
1266,"Erkundet die Grizzlyhügel, indem Ihr die unbekannten Bereiche der Weltkarte aufdeckt.",,Erkundet die Grizzlyhügel
1267,"Erkundet Zul'Drak, indem Ihr die unbekannten Bereiche der Weltkarte aufdeckt.",,Erkundet Zul'Drak
1268,"Erkundet das Sholazarbecken, indem Ihr die unbekannten Bereiche der Weltkarte aufdeckt.",,Erkundet das Sholazarbecken
1269,"Erkundet die Sturmgipfel, indem Ihr die unbekannten Bereiche der Weltkarte aufdeckt.",,Erkundet die Sturmgipfel
1270,"Erkundet Eiskrone, indem Ihr die unbekannten Bereiche der Weltkarte aufdeckt.",,Erkundet Eiskrone
1271,Schließt die folgenden Geschichtsstränge auf der Höllenfeuerhalbinsel ab.,,Durchs Höllenfeuer und zurück
1272,Schließt die folgenden Geschichtsstränge in den Wäldern von Terrokkar ab.,,Terror in Terokkar
1273,Schließt die folgenden Geschichtsstränge in Nagrand ab.,,Nagrand Slam
1275,"Schließt die Quest 'Feuer über Skettis' in unter 2 Minuten und 15 Sekunden ab, ohne Euch in einer Gruppe zu befinden.",,Bomben los!
1276,"Schließt die Quest 'Und wieder ein Bombenangriff!' in unter 2 Minuten und 15 Sekunden ab, ohne Euch dabei in einer Gruppe zu befinden.",,Schergrat-Bomber
1277,"Schließt die Quest 'Verteidigt den Wyrmruhtempel' in unter 3 Minuten ab, ohne Euch in einer Gruppe zu befinden.",,Blitzschnelle Verteidigung
1279,"Lasst Euch komplett volllaufen, tragt Euer bestes Parfüm auf, streut eine Handvoll Rosenblüten auf Sraaz und dann küsst ihn. Ihr werdet es am nächsten Morgen bereuen.",,Ein katastrophaler Flirt
1280,"Lasst Euch komplett volllaufen, tragt Euer bestes Parfüm auf, streut eine Handvoll Rosenblüten auf Jeremiah Payson und dann küsst ihn. Ihr werdet es am nächsten Morgen bereuen.",,Ein katastrophaler Flirt
1281,Feuert innerhalb von höchstens 25 Sekunden 10 rote Raketenbündel ab.,,Der Rakete rotes Leuchten
1282,"Schließt während des Winterhauchfests die Quest 'Und wieder ein Bombenangriff!' ab, während Ihr auf einem fliegenden Rentier reitet.",,Tra-la-la-la-Ogri'la
1283,Schließt die unten aufgelisteten klassischen Dungeonerfolge ab.,,Klassischer Dungeonmeister
1284,"Schließt die unten aufgelisteten ""Burning Crusade""-Dungeonerfolge ab.",,Dungeonmeister der Scherbenwelt
1285,Schließt die unten aufgelisteten klassischen Schlachtzugserfolge ab.,,Klassischer Schlachtzugsmeister
1286,"Schließt die unten aufgelisteten ""Burning Crusade""-Schlachtzugserfolge ab.",,Scherbenwelt-Schlachtzugsmeister
1287,"Schließt die unten aufgelisteten heroischen ""Burning Crusade""-Dungeonerfolge ab.",,Dungeonheld der Scherbenwelt
1288,Schließt die unten aufgelisteten Nordend-Dungeonerfolge ab.,,Dungeonmeister von Nordend
1289,Schließt die unten aufgelisteten heroischen Nordend-Dungeonerfolge ab.,,Dungeonheld von Nordend
1291,Genießt während der 'Liebe liegt in der Luft'-Feierlichkeiten bei einem Romantischen Picknick in Dalaran mit jemandem ein Buttermilchküsschen.,,Einsam?
1292,Stolzer Besitzer des gelben Braufestkrugs (2007).,,Gelber Braufestkrug
1293,Stolzer Besitzer des blauen Braufestkrugs (2008).,,Blauer Braufestkrug
1295,Legt während des Winterhauchfests 25 Karambolagen mit Eurem Krachbummflitzer hin.,,Krachbumm
1296,"Bezwingt Krik'thir den Torwächter in Azjol-Nerub auf dem Schwierigkeitsgrad 'Heroisch', während Aufseher Gashra, Aufseher Narjil und Aufseher Silthik noch am Leben sind.",,Seht ihm beim Sterben zu
1297,"Bezwingt Hadronox in Azjol-Nerub auf dem Schwierigkeitsgrad 'Heroisch', bevor er die oberen Türen mit Netzen zuspinnt und weitere Kreaturen am Erscheinen hindert.",,Hadronox getötet
1298,Verschiedene Arten von Verbänden benutzt,,Verschiedene Arten von Verbänden benutzt
1299,Am häufigsten benutzter Heiltrank,,Am häufigsten benutzter Heiltrank
1300,Verschiedene Heiltränke benutzt,,Verschiedene Heiltränke benutzt
1301,Am häufigsten benutzte Manatränke,,Am häufigsten benutzte Manatränke
1302,Verschiedene Manatränke benutzt,,Verschiedene Manatränke benutzt
1303,Am häufigsten verbrauchtes Elixier,,Am häufigsten verbrauchtes Elixier
1304,Verschiedene Elixiere benutzt,,Verschiedene Elixiere benutzt
1305,Am häufigsten verbrauchtes Fläschchen,,Am häufigsten verbrauchtes Fläschchen
1306,Verschiedene Fläschchen verbraucht,,Verschiedene Fläschchen verbraucht
1307,Bezwingt General Drakkisath.,,Obere Schwarzfelsspitze (klassisch)
1308,Gewinnt am Strand der Uralten.,,Sieg am Strand der Uralten
1309,Erringt 100 Siege am Strand der Uralten.,,Veteran des Strands der Uralten
1310,Erobert das Relikt der Titanen in höchstens vier Minuten.,,Erstürmt den Strand
1311,"Tötet eine der unten aufgelisteten, extrem seltenen und schwer zu findenden Kreaturen der Scherbenwelt.",,Ziemlich selten
1312,"Tötet jede der unten aufgelisteten, extrem seltenen und schwer zu findenden Kreaturen der Scherbenwelt.",,Verflucht selten
1336,Am häufigsten getöteter Kreaturtyp,,Am häufigsten getöteter Kreaturtyp
1337,Unterschiedliche Arten von Kreaturen getötet,,Unterschiedliche Arten von Kreaturen getötet
1339,Am häufigsten benutztes Magierportal,,Am häufigsten benutztes Magierportal
1356,Schließt die folgenden Geschichtsstränge im Heulenden Fjord ab.,,Ich hab' den Fjord umrundet
1357,Schließt die folgenden Geschichtsstränge in den Grizzlyhügeln ab.,,Nich' zu zügeln in den Hügeln
1358,Schließt die folgenden Geschichtsstränge in der Boreanischen Tundra ab.,,Rauf und runter in der Tundra
1359,Schließt die folgenden Geschichtsstränge in der Drachenöde ab.,,Nichts ist öde in der Öde
1361,"Siege über Anub'Rekhan (Naxxramas, 10 Spieler)",,"Siege über Anub'Rekhan (Naxxramas, 10 Spieler)"
1362,"Siege über Großwitwe Faerlina (Naxxramas, 10 Spieler)",,"Siege über Großwitwe Faerlina (Naxxramas, 10 Spieler)"
1363,"Siege über Maexxna (Naxxramas, 10 Spieler)",,"Siege über Maexxna (Naxxramas, 10 Spieler)"
1364,"Siege über Flickwerk (Naxxramas, 10 Spieler)",,"Siege über Flickwerk (Naxxramas, 10 Spieler)"
1365,"Siege über Noth den Seuchenfürst (Naxxramas, 10 Spieler)",,"Siege über Noth den Seuchenfürst (Naxxramas, 10 Spieler)"
1366,"Siege über Gothik den Ernter (Naxxramas, 10 Spieler)",,"Siege über Gothik den Ernter (Naxxramas, 10 Spieler)"
1367,"Siege über Flickwerk (Naxxramas, 25 Spieler)",,"Siege über Flickwerk (Naxxramas, 25 Spieler)"
1368,"Siege über Anub'Rekhan (Naxxramas, 25 Spieler)",,"Siege über Anub'Rekhan (Naxxramas, 25 Spieler)"
1369,"Siege über Heigan den Unreinen (Naxxramas, 10 Spieler)",,"Siege über Heigan den Unreinen (Naxxramas, 10 Spieler)"
1370,"Siege über Loatheb (Naxxramas, 10 Spieler)",,"Siege über Loatheb (Naxxramas, 10 Spieler)"
1371,"Siege über Grobbulus (Naxxramas, 10 Spieler)",,"Siege über Grobbulus (Naxxramas, 10 Spieler)"
1372,"Siege über Gluth (Naxxramas, 10 Spieler)",,"Siege über Gluth (Naxxramas, 10 Spieler)"
1373,"Siege über Thaddius (Naxxramas, 10 Spieler)",,"Siege über Thaddius (Naxxramas, 10 Spieler)"
1374,"Siege über Instrukteur Razuvious (Naxxramas, 10 Spieler)",,"Siege über Instrukteur Razuvious (Naxxramas, 10 Spieler)"
1375,"Siege über die Vier Reiter (Naxxramas, 10 Spieler)",,"Siege über die Vier Reiter (Naxxramas, 10 Spieler)"
1376,"Siege über Saphiron (Naxxramas, 10 Spieler)",,"Siege über Saphiron (Naxxramas, 10 Spieler)"
1377,"Siege über Kel'Thuzad (Naxxramas, 10 Spieler)",,"Siege über Kel'Thuzad (Naxxramas, 10 Spieler)"
1378,"Siege über Gluth (Naxxramas, 25 Spieler)",,"Siege über Gluth (Naxxramas, 25 Spieler)"
1379,"Siege über Gothik den Ernter (Naxxramas, 25 Spieler)",,"Siege über Gothik den Ernter (Naxxramas, 25 Spieler)"
1380,"Siege über Großwitwe Faerlina (Naxxramas, 25 Spieler)",,"Siege über Großwitwe Faerlina (Naxxramas, 25 Spieler)"
1381,"Siege über Grobbulus (Naxxramas, 25 Spieler)",,"Siege über Grobbulus (Naxxramas, 25 Spieler)"
1382,"Siege über Heigan den Unreinen (Naxxramas, 25 Spieler)",,"Siege über Heigan den Unreinen (Naxxramas, 25 Spieler)"
1383,"Siege über die Vier Reiter (Naxxramas, 25 Spieler)",,"Siege über die Vier Reiter (Naxxramas, 25 Spieler)"
1384,"Siege über Instrukteur Razuvious (Naxxramas, 25 Spieler)",,"Siege über Instrukteur Razuvious (Naxxramas, 25 Spieler)"
1385,"Siege über Loatheb (Naxxramas, 25 Spieler)",,"Siege über Loatheb (Naxxramas, 25 Spieler)"
1386,"Siege über Maexxna (Naxxramas, 25 Spieler)",,"Siege über Maexxna (Naxxramas, 25 Spieler)"
1387,"Siege über Noth den Seuchenfürst (Naxxramas, 25 Spieler)",,"Siege über Noth den Seuchenfürst (Naxxramas, 25 Spieler)"
1388,"Siege über Thaddius (Naxxramas, 25 Spieler)",,"Siege über Thaddius (Naxxramas, 25 Spieler)"
1389,"Siege über Saphiron (Naxxramas, 25 Spieler)",,"Siege über Saphiron (Naxxramas, 25 Spieler)"
1390,"Siege über Kel'Thuzad (Naxxramas, 25 Spieler)",,"Siege über Kel'Thuzad (Naxxramas, 25 Spieler)"
1391,Siege über Malygos (10 Spieler),,Siege über Malygos (10 Spieler)
1392,"Siege über Sartharion (Kammer der Aspekte, 10 Spieler)",,"Siege über Sartharion (Kammer der Aspekte, 10 Spieler)"
1393,"Siege über Sartharion (Kammer der Aspekte, 25 Spieler)",,"Siege über Sartharion (Kammer der Aspekte, 25 Spieler)"
1394,Siege über Malygos (25 Spieler),,Siege über Malygos (25 Spieler)
1396,"Ehrt die Urahnen, die sich in Nordend befinden.",,Die Urahnen von Nordend
1400,An der ersten Vernichtung Malygos' im 25-Spieler-Modus des Realms teilgenommen.,Bonustitel: Der/Die Magiesuchende,Erster Magiesuchender des Realms!
1402,An der ersten Vernichtung Kel'Thuzads im 25-Spieler-Modus auf dem Realm teilgenommen.,Bonustitel: Bezwinger(in) von Naxxramas,Erster Eroberer von Naxxramas des Realms!
1404,"Erster Gnom des Realms, der Stufe 80 erreicht hat.",,Erster Stufe-80-Gnom des Realms!
1405,"Erster Blutelf des Realms, der Stufe 80 erreicht hat.",,Erster Stufe-80-Blutelf des Realms!
1406,"Erster Draenei des Realms, der Stufe 80 erreicht hat.",,Erster Stufe-80-Draenei des Realms!
1407,"Erster Zwerg des Realms, der Stufe 80 erreicht hat.",,Erster Stufe-80-Zwerg des Realms!
1408,"Erster Mensch des Realms, der Stufe 80 erreicht hat.",,Erster Stufe-80-Mensch des Realms!
1409,"Erster Nachtelf des Realms, der Stufe 80 erreicht hat.",,Erster Stufe-80-Nachtelf des Realms!
1410,"Erster Orc des Realms, der Stufe 80 erreicht hat.",,Erster Stufe-80-Orc des Realms!
1411,"Erster Tauren des Realms, der Stufe 80 erreicht hat.",,Erster Stufe-80-Tauren des Realms!
