ID,MapName_lang
1847,Dev Map - G
1849,8.0 Islands - Event
1850,8.2.5 - MSEM - 1850
1851,8.0 Islands - Ship - 7FK Buccaneer
1852,8.0 Islands - Ship - Player Horde - Submarine [Dev/Not Used]
1853,8.0 Islands - Event
1854,8.0 Islands - Cave - 7VS Cave Micro 03 [Dev/Not Used]
1855,Die Vindikaar
1856,Transport: Azerite BG - Alliance Airship
1857,Transport: Azerite BG - Horde Gunship
1860,Die Vindikaar
1861,Uldir
1862,Kronsteiganwesen
1863,BL - Test Map
1864,Schrein des Sturms
1865,Telogrusriss
1876,Arathikriegsfront - Horde
1877,Tempel von Sethraliss
1878,zzOLD_Blackrock Depths
1879,Jorundall (Inseln 7)
1880,8.0 Islands - Titan Island - Prototype
1881,8.0 Islands - Sinkhole - Prototype
1882,Verdant Wilds (Islands 8)
1883,Whispering Reef (Islands 10)
1884,Schlacht um Orgrimmar - Freischaltungsszenario der Mag'har
1885,8.0 Islands - White Mesa - Prototype
1886,8.0 Islands - Swamp - Prototype
1887,8.0 Islands - Swamp - Prototype
1888,8.0 Islands Josh
1889,8.0 Islands - Katalina - Prototype
1890,8.0 Assassins Scenario - Drustvar
1891,8.0 Islands - Cursed - Prototype
1892,The Rotting Mire (Islands 9)
1893,The Dread Chain (Islands 4)
1895,8.0 Islands - lost World Prototype
1896,8.0 Islands - Wonderland - Prototype
1897,Molten Cay (Islands 6)
1898,Skittering Hollow (Islands 5)
1899,8.0 Islands - Junker Gnome Caverns - Prototype
1900,This Map Was Made In The Wrong Branch - Re-use If Needed
1901,This Map Was Made In The Wrong Branch - Re-use If Needed
1902,Allianzluftschiff in Silithus
1903,Hordenluftschiff in Silithus
1904,Sturmwind: Die Flucht aus dem Verlies
1906,Finale des Kontinents Zandalar
1907,Snowblossom Village (Islands 3)
1909,[UNUSED] Transport: Kul Tiras - Bridgeport
1910,Transport: Kul Tiras - Bridgeport - The Maiden's Virtue
1911,Mugambala
1912,8.0 Islands - Cave - 7AZ Cave 02 [Dev/Not Used]
1913,PhaseableMO: Nazmir - Triangulation Platform
1916,PhaseableMO: Nazmir - Ship World Quest
1917,Gorgrond - Mag'har Scenario
1918,Kalimdor Darkshore Phase
1919,8.0 Islands - Platform - KL Skywall Entrance Building 03
1920,8.0 Islands - Platform - MD Flamegate E
1921,8.0 Islands - Ship - Player Alliance - Kul'Tiras Medium 01 With Gangplank
1922,8.0 Islands - Ship - Player Horde - Zandalari Medium 01 With Gangplank
1923,8.0 Islands - Platform - Deepholm Mercury Pool 01
1924,8.0 Islands - Platform - 7AZ Vashjir Small Cave A
1925,Dev Map - H
1926,8.1.5 Allies - Kul Tiran Flagship (JAK)
1927,Flaggschiff von Zandalar
1929,Herzkammer
1930,Zandalar Alliance Intro Scenario
1931,Verseuchung von Lordaeron
1932,Blackrock Depths - Dark Iron Scenario
1934,8.0 Islands - Cave - 8KUL_CaveMicro_freehold01 [Dev/Not Used]
1935,8.0 Islands - Cave - 8KUL_CaveMicro01
1936,8.0 Islands - Cave - 8KUL_CaveMicro02
1937,8.0 Islands - Cave - 8KUL_CaveMicro03
1938,8.0 Islands - Cave - 8RIV_CaveMicro_01
1939,8.0 Islands - Cave - 8RIV_CaveMicro_02
1940,Schlachtschiff der Allianz - Die Erlösenden Winde in Vol'dun
1941,Transport: Schlachtzugsaufzug von Nazmir
1942,Geschmolzener Kern
1943,Arathikriegsfront - Allianz
1944,"Thros, die Verseuchten Lande"
1945,Arathihochland 2
1946,Prototype - Ships
1947,Transport: Proto - Alliance Ship
1948,Transport: Proto - Horde Ship
1949,8.0 Boost Experience - Alliance
1950,8.0 Boost Experience - Horde
1951,8.0 Transport: Boost Experience - Alliance Gunship
1952,8.0 Transport: Boost Experience - Horde Gunship
1953,8.0 Islands - Platform - demigod dome living
1954,Das Große Meer - Allianz
1955,Unerforschte Insel
1956,8.0 Islands - Platform - Hot Old God 03
1957,8.0 Islands - Platform - Old God
1958,Die Goldhüpfer - Zandalaritransportschiff
1959,Großes Transportschiff der Zandalari
1962,Fertiges Goblinschiff
1963,Dev Map - I
1964,PhaseableMO: War Campaign - Horde - Chapter 05 - Kul Tiras Flagship
1965,PhaseableMO: War Campaign - Horde - Chapter 05 - Kul Tiras Ship
2066,Das Große Meer - Horde
2067,Schlachtschiff der Zandalari - Grals Ruf
2068,[Not Used]
2069,Bomberangriff der Allianz in Zuldazar
2070,Schlacht von Dazar'alor
2074,8.0 Transport: Boralus to Stormwind
2075,8.0 Islands - Event
2076,Feuerlande - Dunkeleisenzwerge
2077,8.0 Islands - Event
2078,8.0 Islands - Event
2081,Schwarzfelstiefen - Knotenpunkt der Dunkeleisenzwerge
2082,8.0 Islands - Micro - Mogu Crypt
2083,8.0 Islands - Micro - Mogu Crypt
2084,8.0 Islands - Micro - Mogu Crypt
2085,8.0 Islands - Micro - Mogu Crypt
2086,8.0 Islands - Micro - Mogu Crypt
2087,8.0 Islands - Micro - Mogu Crypt
2088,8.0 Islands - Micro - Mogu Crypt
2094,8.0 Transport: Boralus Canals
2095,8.0 Transport: Boralus Sound
2096,Tiegel der Stürme
2097,Operation: Mechagon
2101,8.0 Transport: Boralus Barge
2102,8.0 Transport: Boralus Ship Small
2103,Darkshore Prepatch Darnassian Ship
2105,Dunkelküstenkriegsfront - Allianz
2106,Kriegshymnenschlucht
2107,Arathibecken
2109,8.1.0 Incursion Airship Horde
2110,8.1.0 Incursion Airship Alliance
2111,Dunkelküstenkriegsfront - Horde
2112,~9.0 Dev Land
2114,Schlundprototyp
2115,8.1 Darkshore Scenario
2116,8.0 Islands - Event
2117,N'Zoth
2118,Schlacht um Tausendwinter
2119,Transport: Cuisino Royale - Heißluftballon - Allianz
2120,Transport: Cuisino Royale - Heißluftballon - Horde
2122,DELETE
2123,Quests zum Schrein des Sturms
2124,Wappenfall (Inseln 11)
2125,Schatzkammer der Zandalari
2127,Verlassene Minen
2128,Reich des Dolches
2129,8.1 Darkshore Horde Quests
2130,Questfall
2131,8.1 Darkshore Outdoor Final Phase
2132,~9.0 Dev Land 2
2134,Szenario in Tol Dagor
2135,Dev Smoketest
2136,Transport: Schiff im Schlachtzug von Zuldazar
2143,DO NOT USE [Deprecated]
2145,Transport: Kriegsschiff der Nachtelfen
2146,Transport: Kriegsschiff der Verlassenen
2147,Icecrown Citadel (8.1)
2155,Szenario: Hallen des Steins
2156,Visions of N'Zoth - Prototype
2160,Maw Prototype - Dragonblight
2161,Maw Prototype - Torment Chambers
2162,"Torghast, Turm der Verdammten"
2163,Szenario von Gnomeregan
2164,Der Ewige Palast
2165,SpawnedMO: Night Elf Warship
2166,Transport: Schlachtzug von Zuldazar mit Boralusschiff
2167,Das Robodrom
2168,"Level Design Process, Techniques and Resources"
2169,Uldirszenario
2170,Traditionsszenario der Tauren
2174,"Scharlachrote Hallen, Dunkle Waldläufer"
2175,9.0 NPE (New Player Experience) - Exile's Reach
2176,SpawnedMO: Forsaken Ship Large
2177,K.I.nderspiel: Arathibecken
2178,Das Tintengefängnis
2179,Haustierdungeon von Stratholme
2180,Der Hain der Träume (Hearthstone-Gasthaus)
2186,The Obsidian Sanctum - 8.2 Magni - Heart of Azeroth
2187,Hallen des Ursprungs
2193,Galakronds Sturz
2194,Hearthstone-Gasthaus
2195,Hearthstone-Gasthaus
2197,Korraks Rache
2205,9.0 Transport: Zone Transition Test
2207,Neltharions Hort - Szenario
2208,Östliche Königreiche - Zinnoberrefugium - HvA-Szenario
2209,Der Smaragdgrüne Traum - HvA-Szenario
2210,Schlacht um Orgrimmar - Coup-Szenario
2211,Gilneas - Traditionsszenario der Worgen
2212,Verstörende Vision von Orgrimmar
2213,Verstörende Vision von Sturmwind
2214,Der Mahlstrom - Herz von Azeroth
2215,Herzkammer - repariert
2217,"Ny'alotha, die Erwachte Stadt"
2218,"Dummy Map (Dev and empty, use if you want)"
2222,Die Schattenlande
2223,Das Auge der Ewigkeit - HvA-Szenario
2224,Programmer Map - Continent
2225,Programmer Map - Dungeon
2226,Programmer Map - Battlefield
2227,Programmer Map - Raid
2228,Programmer Map - Scenario
2230,9.0 Prototype - Seamless Teleport - A
2231,9.0 Prototype - Seamless Teleport - B
2232,Katakomben von Karazhan - HvA-Szenario
2233,Tempel der Jadeschlange - Szenario für Herz von Azeroth
2234,9.0 Prototype - Seamless Teleport - Transfer Map
2235,Die Höhlen der Zeit (Jubiläum)
2236,Finsterbrecherzitadelle
2237,8.2.5 Orgrimmar
2240,[UNUSED] [DEV MAP] 8.3 Stormheim
2241,Uldum
2242,Dev Map - K
2243,Dev Map - J
2245,Tiefenwindschlucht
2246,Solesa Naksu [DNT]
2247,Mogu'shanszenario
2249,FX Test Dungeon
2250,Test Dungeon PvP
2254,Cinematics Test Map (Development Map)
2255,Cinematics Test Map II (Development Map)
2257,Herzkammer - Szenario
2258,Dreckopolis - Szenario
2261,9.0 Transport - NPE - Alliance Battleship
2263,Dreckopolis
2264,Visionen von N'Zoth - Orgrimmar - Ingenieurstest
2266,Pechschwingenabstieg - Szenario
2267,Stadt
2268,Stadt Mechagon
2274,Vision der Wirbelnden Sande
2275,Tal des Ewigen Zwielichts
2276,9.0 Transport - Maldraxxus Necropolis [Transport]
2277,9.0 SpawnedMO - Maldraxxus Necropolis [WMO]
2278,Szenario: Revendreth
2279,Test von Torghast
2282,Schwarzfelstiefen - Haustierdungeon
2284,Die Blutigen Tiefen
2285,Spitzen des Aufstiegs
2286,Die Nekrotische Schneise
2287,Hallen der Sühne
2288,[DEV] - Arena of Ascension
2289,Seuchensturz
2290,Die Nebel von Tirna Scithe
2291,Die Andre Seite
2292,8.3 Epic Battleground - Warfront Arathi (PvP)
2293,Theater der Schmerzen
2294,[NOT USED] Realm
2296,Schloss Nathria
2297,Eiskronenzitadelle (8.3)
2299,Szenario: Vision von Ysera
2300,Redridge - 9xp Bastion
2301,"Szenario: Maldraxxus, Finale"
2303,"Szenario: Ardenwald, Zone"
2304,"Szenario: Ardenwald, Tyrandes Finale"
2305,Szenario: Bastion
2306,Julien LoD Test
2308,Bastion: Nachtkriegerin-Finale - Ardenwald: Paktszenario
2309,~Transport: Torghast Bridge Platform01 Elevator
2354,"Szenario: Ardenwald, Pakt, Kapitel 2"
2355,Die Nekrotische Schneise (Transport)
2356,Szenario: Schloss Nathria
2360,Szenario: Sündensturz
2362,"Szenario: Pakt von Maldraxxus, Finale"
2363,9.0 - Ardenweald - Garden - Queen's Conservatory
2364,Der Schlund
2365,9.0 Maw - Torghast - 9Maw_Bridge_SmallPlatform01
2366,9.0 Maw - Torghast - 9Maw_Zone_WallTurret01
2367,9.0 Maw - Torghast - 9Maw_Bridge_Straight03
2368,Mittlerinseln von Maldraxxus
2369,9.0 NPE - Horde - Starter Transport Ship - (STM)
2370,Arena von Maldraxxus
2371,9.0 Finales Drustszenario des Paktes des Ardenwalds
2373,Empyriumdomäne
2374,Zereth Mortis
2375,9.0 Bastion Arena - Path of Ascension
2437,Dev Map - Internapalooza
2438,SpellPerf
2439,Die Andre Seite (Ardenwaldkampagne)
2440,UNUSED
2441,"Tazavesh, der Verhüllte Markt"
2450,Sanktum der Herrschaft
2452,Dev Map - Internapalooza
2453,Torghast
2456,Der Schlund
2464,9.1 Schlacht um den Ardenwald
2465,9.1 Andorhal - Kyrian Chapter Scenario
2469,Torghast
2471,Torghast
2472,Himmelsfeste
2481,Mausoleum der Ersten
2482,Quell der Treue
2484,Professions Land
2485,Torghast
2486,Torghast
2487,Torghast
2488,Torghast
2489,Torghast
2490,Torghast
2501,9.2 Progenitorarena
2502,Dev-Land der Umgebungsgestaltung 9.2
2504,Pfad des Primus
2509,Kolosseum von Maldraxxus
2511,Arena der Enigmen
