ID,Description_lang,Reward_lang,Title_lang
2886,Sconfiggi tutti i boss della zona dell'Assedio a Ulduar in modalità da 10 giocatori.,,Assedio di Ulduar (10)
2887,Sconfiggi tutti i boss della zona dell'Assedio a Ulduar in modalità da 25 giocatori.,,Assedio di Ulduar (25)
2888,Sconfiggi tutti i boss dell'Anticamera di Ulduar in modalità da 10 giocatori.,,Anticamera di Ulduar (10)
2889,Sconfiggi tutti i boss dell'Anticamera di Ulduar in modalità da 25 giocatori.,,Anticamera di Ulduar (25)
2890,Sconfiggi i Guardiani di Ulduar in modalità da 10 giocatori.,,Guardiani di Ulduar (10)
2891,Sconfiggi i Guardiani di Ulduar in modalità da 25 giocatori.,,Guardiani di Ulduar (25)
2892,Sconfiggi tutti i boss della Discesa nella Follia di Ulduar in modalità da 10 giocatori.,,Discesa nella Follia (10)
2893,Sconfiggi tutti i boss della Discesa nella Follia di Ulduar in modalità da 25 giocatori.,,Discesa nella Follia (25)
2894,Sconfiggi tutti i boss di Ulduar in modalità da 10 giocatori.,,I segreti di Ulduar (10)
2895,Sconfiggi tutti i boss di Ulduar in modalità da 25 giocatori.,,I segreti di Ulduar (25)
2903,Hai sconfitto tutti i boss di Ulduar senza che alcun membro dell'incursione venisse ucciso da essi durante il periodo di salvataggio dell'istanza in modalità da 10 giocatori.,"Ricompensa: titolo ""il Campione di Ulduar""",Campione di Ulduar
2904,Hai sconfitto tutti i boss di Ulduar senza che alcun membro dell'incursione venisse ucciso da essi durante il periodo di salvataggio dell'istanza in modalità da 25 giocatori.,"Ricompensa: titolo ""il Conquistatore di Ulduar""",Conquistatore di Ulduar
2905,Sconfiggi il Leviatano delle Fiamme a Ulduar al primo tentativo senza che alcun giocatore ripari il proprio veicolo in modalità da 10 giocatori.,,Nuovo di zecca (10)
2906,Sconfiggi il Leviatano delle Fiamme a Ulduar al primo tentativo senza che alcun giocatore ripari il proprio veicolo in modalità da 25 giocatori.,,Nuovo di zecca (25)
2907,Sconfiggi il Leviatano delle Fiamme a Ulduar con ciascuno dei seguenti veicoli in modalità da 10 giocatori.,,Officina (10)
2908,Sconfiggi il Leviatano delle Fiamme a Ulduar con ciascuno dei seguenti veicoli in modalità da 25 giocatori.,,Officina (25)
2909,Distruggi una torretta difensiva del Leviatano delle Fiamme a Ulduar in modalità da 10 giocatori.,,Eliminate quelle torrette! (10)
2910,Distruggi una torretta difensiva del Leviatano delle Fiamme a Ulduar in modalità da 25 giocatori.,,Eliminate quelle torrette! (25)
2911,Sconfiggi il Leviatano delle Fiamme a Ulduar senza causare uno spegnimento del sistema in modalità da 10 giocatori.,,Arresto del sistema (10)
2912,Sconfiggi il Leviatano delle Fiamme a Ulduar senza causare uno spegnimento del sistema in modalità da 25 giocatori.,,Arresto del sistema (25)
2913,Sconfiggi il Leviatano delle Fiamme a Ulduar con almeno un Sistema di Difesa Orbitale attivo in modalità da 10 giocatori.,,Bombardamento orbitale (10)
2914,Sconfiggi il Leviatano delle Fiamme a Ulduar con almeno due Sistemi di Difesa Orbitali attivi in modalità da 10 giocatori.,,Devastazione orbitale (10)
2915,Sconfiggi il Leviatano delle Fiamme a Ulduar con almeno tre Sistemi di Difesa Orbitali attivi in modalità da 10 giocatori.,,Nuclearizzazione orbitale (10)
2916,Sconfiggi il Leviatano delle Fiamme a Ulduar con almeno due Sistemi di Difesa Orbitali attivi in modalità da 25 giocatori.,,Devastazione orbitale (25)
2917,Sconfiggi il Leviatano delle Fiamme a Ulduar con almeno tre Sistemi di Difesa Orbitali attivi in modalità da 25 giocatori.,,Nuclearizzazione orbitale (25)
2918,Sconfiggi il Leviatano delle Fiamme a Ulduar con almeno un Sistema di Difesa Orbitale attivo in modalità da 25 giocatori.,,Bombardamento orbitale (25)
2919,Sconfiggi Scagliafusa a Ulduar senza permetterle di alzarsi in volo più di una volta in modalità da 10 giocatori.,,Fusione rapida (10)
2921,Sconfiggi Scagliafusa a Ulduar senza permetterle di alzarsi in volo più di una volta in modalità da 25 giocatori.,,Fusione rapida (25)
2923,Sconfiggi 25 Nani Guardiani della Runa Oscura a Ulduar con Alito di Fuoco di Scagliafusa in modalità da 10 giocatori.,,Ci metto il Nano sul fuoco (10)
2924,Sconfiggi 25 Nani Guardiani della Runa Oscura a Ulduar con Alito di Fuoco di Scagliafusa in modalità da 25 giocatori.,,Ci metto il Nano sul fuoco (25)
2925,Sconfiggi il Maestro della Forgia Ignis a Ulduar dopo aver distrutto 2 Costrutti di Ferro entro 5 secondi in modalità da 10 giocatori.,,Frantumatore (10)
2926,Sconfiggi il Maestro della Forgia Ignis a Ulduar dopo aver distrutto 2 Costrutti di Ferro entro 5 secondi in modalità da 25 giocatori.,,Frantumatore (25)
2927,Sopravvivi quando vieni lanciato nel Paiolo Vulcanico del Maestro della Forgia Ignis a Ulduar in modalità da 10 giocatori.,,Caldo mortale (10)
2928,Sopravvivi quando vieni lanciato nel Paiolo Vulcanico del Maestro della Forgia Ignis a Ulduar in modalità da 25 giocatori.,,Caldo mortale (25)
2929,Sconfiggi il Maestro della Forgia Ignis a Ulduar entro 4 minuti in modalità da 25 giocatori.,,Fiamma viva (25)
2930,Sconfiggi il Maestro della Forgia Ignis a Ulduar entro 4 minuti in modalità da 10 giocatori.,,Fiamma viva (10)
2931,Sconfiggi il Demolitore XT-002 a Ulduar senza che recuperi salute dagli Scartobot XS-013 in modalità da 10 giocatori.,,Depotenziate Ingegneria! (10)
2932,Sconfiggi il Demolitore XT-002 a Ulduar senza che recuperi salute dagli Scartobot XS-013 in modalità da 25 giocatori.,,Depotenziate Ingegneria! (25)
2933,Sconfiggi 20 Scartobot XS-013 a Ulduar entro 12 secondi usando i Bombabot XE-321 in modalità da 10 giocatori.,,Depotenziate gli Scartobot! (10)
2934,Sconfiggi il Demolitore XT-002 a Ulduar senza che alcun membro dell'incursione muoia a causa di una Bomba Gravitazionale in modalità da 10 giocatori.,,Depotenziate le bombe gravitazionali! (10)
2935,Sconfiggi 20 Scartobot XS-013 a Ulduar entro 12 secondi usando i Bombabot XE-321 in modalità da 25 giocatori.,,Depotenziate gli Scartobot! (25)
2936,Sconfiggi il Demolitore XT-002 a Ulduar senza che alcun membro dell'incursione muoia a causa di una Bomba Gravitazionale in modalità da 25 giocatori.,,Depotenziate le bombe gravitazionali! (25)
2937,Sconfiggi il Demolitore XT-002 a Ulduar entro 205 secondi in modalità da 10 giocatori.,,Demolizione rapida (10)
2938,Sconfiggi il Demolitore XT-002 a Ulduar entro 205 secondi in modalità da 25 giocatori.,,Demolizione rapida (25)
2939,Sconfiggi l'Adunanza del Ferro a Ulduar uccidendo per ultimo il Maestro Runico Molgeim in modalità da 10 giocatori.,,"Maestro Runico Molgeim, scelgo te! (10)"
2940,Sconfiggi l'Adunanza del Ferro a Ulduar uccidendo per ultimo l'Invocatore delle Tempeste Brundir in modalità da 10 giocatori.,,"Invocatore delle Tempeste Brundir, scelgo te! (10)"
2941,Sconfiggi l'Adunanza del Ferro a Ulduar uccidendo per ultimo Spaccacciaio in modalità da 10 giocatori.,,"Spaccacciaio, scelgo te! (10)"
2942,Sconfiggi l'Adunanza del Ferro a Ulduar uccidendo per ultimo il Maestro Runico Molgeim in modalità da 25 giocatori.,,"Maestro Runico Molgeim, scelgo te! (25)"
2943,Sconfiggi l'Adunanza del Ferro a Ulduar uccidendo per ultimo l'Invocatore delle Tempeste Brundir in modalità da 25 giocatori.,,"Invocatore delle Tempeste Brundir, scelgo te! (25)"
2944,Sconfiggi l'Adunanza del Ferro a Ulduar uccidendo per ultimo Spaccacciaio in modalità da 25 giocatori.,,"Spaccacciaio, scelgo te! (25)"
2945,Sconfiggi l'Adunanza del Ferro a Ulduar mentre sei sotto l'effetto del Tonico dello Stivale di Ferro in modalità da 10 giocatori.,,Sono dalla tua parte! (10)
2946,Sconfiggi l'Adunanza del Ferro a Ulduar mentre sei sotto l'effetto del Tonico dello Stivale di Ferro in modalità da 25 giocatori.,,Sono dalla tua parte! (25)
2947,Sconfiggi l'Adunanza del Ferro a Ulduar senza che l'Invocatore delle Tempeste Brundir colpisca qualcuno con la Catena di Fulmini o il Turbinio di Fulmini in modalità da 10 giocatori.,,Fulminato (10)
2948,Sconfiggi l'Adunanza del Ferro a Ulduar senza che l'Invocatore delle Tempeste Brundir colpisca qualcuno con la Catena di Fulmini o il Turbinio di Fulmini in modalità da 25 giocatori.,,Fulminato (25)
2951,Sconfiggi Kologarn a Ulduar senza distruggere le sue braccia in modalità da 10 giocatori.,,A braccia aperte (10)
2952,Sconfiggi Kologarn a Ulduar senza distruggere le sue braccia in modalità da 25 giocatori.,,A braccia aperte (25)
2953,Distruggi entrambe le braccia e poi Kologarn stesso a Ulduar entro 12 secondi in modalità da 10 giocatori.,,"Dai una mano, si prendono il braccio (10)"
2954,Distruggi entrambe le braccia e poi Kologarn stesso a Ulduar entro 12 secondi in modalità da 25 giocatori.,,"Dai una mano, si prendono il braccio (25)"
2955,Sconfiggi Kologarn a Ulduar senza che alcun membro dell'incursione venga colpito dai Raggi Concentrati in modalità da 10 giocatori.,,Sguardo che uccide (10)
2956,Sconfiggi Kologarn a Ulduar senza che alcun membro dell'incursione venga colpito dai Raggi Concentrati in modalità da 25 giocatori.,,Sguardo che uccide (25)
2957,Compi le imprese delle incursioni da 10 giocatori elencate qui sotto.,"Ricompensa: cavalcatura ""Proto-Draco Rugginoso""",Gloria dell'incursore di Ulduar (10)
2958,Compi le imprese delle incursioni da 25 giocatori elencate qui sotto.,"Ricompensa: cavalcatura ""Proto-Draco Rinforzato""",Gloria dell'incursore di Ulduar (25)
2959,Sconfiggi Kologarn a Ulduar dopo aver fatto comparire almeno 25 Detriti in modalità da 10 giocatori.,,Macerie fumanti (10)
2960,Sconfiggi Kologarn a Ulduar dopo aver fatto comparire almeno 25 Detriti in modalità da 25 giocatori.,,Macerie fumanti (25)
2961,Sconfiggi Hodir a Ulduar senza che alcun membro dell'incursione venga colpito da Prigione di Ghiaccio in modalità da 10 giocatori.,,Paresi facciale (10)
2962,Sconfiggi Hodir a Ulduar senza che alcun membro dell'incursione venga colpito da Prigione di Ghiaccio in modalità da 25 giocatori.,,Paresi facciale (25)
2963,Sconfiggi Hodir a Ulduar senza che alcun PNG amico muoia in modalità da 10 giocatori.,,Amici in gamba (10)
2965,Sconfiggi Hodir a Ulduar senza che alcun PNG amico muoia in modalità da 25 giocatori.,,Amici in gamba (25)
2967,Sconfiggi Hodir a Ulduar senza che alcun membro dell'incursione subisca più di due accumuli di Freddo Pungente in modalità da 10 giocatori.,,Attenti agli spifferi (10)
2968,Sconfiggi Hodir a Ulduar senza che alcun membro dell'incursione subisca più di due accumuli di Freddo Pungente in modalità da 25 giocatori.,,Attenti agli spifferi (25)
2969,"Possiedi contemporaneamente i benefici di Fuoco Scoppiettante, Forza della Tempesta e Luce Stellare nell'incontro contro Hodir a Ulduar in modalità da 10 giocatori.",,Pronto ad affrontare l'inverno (10)
2970,"Possiedi contemporaneamente i benefici di Fuoco Scoppiettante, Forza della Tempesta e Luce Stellare nell'incontro contro Hodir a Ulduar in modalità da 25 giocatori.",,Pronto ad affrontare l'inverno (25)
2971,Sconfiggi Thorim a Ulduar senza che alcun membro dell'incursione venga colpito dalla Carica Fulminante in modalità da 10 giocatori.,,Occhio ai fulmini (10)
2972,Sconfiggi Thorim a Ulduar senza che alcun membro dell'incursione venga colpito dalla Carica Fulminante in modalità da 25 giocatori.,,Occhio ai fulmini (25)
2973,"Sconfiggi Thorim, il Gigante Runico Antico e il Colosso Runico a Ulduar in modalità da 10 giocatori.",,Più botte per tutti! (10)
2974,"Sconfiggi Thorim, il Gigante Runico Antico e il Colosso Runico a Ulduar in modalità da 25 giocatori.",,Più botte per tutti! (25)
2975,Sconfiggi Thorim a Ulduar mentre sei sotto l'effetto dell'Aura della Velocità in modalità da 10 giocatori.,,"Brama di Sangue? No, grazie! (10)"
2976,Sconfiggi Thorim a Ulduar mentre sei sotto l'effetto dell'Aura della Velocità in modalità da 25 giocatori.,,"Brama di Sangue? No, grazie! (25)"
2977,Costringi Thorim a Ulduar a entrare nell'arena mentre Sif è presente in modalità da 10 giocatori.,,Tra moglie e marito non mettere il dito (10)
2978,Costringi Thorim a Ulduar a entrare nell'arena mentre Sif è presente in modalità da 25 giocatori.,,Tra moglie e marito non mettere il dito (25)
2979,"Sconfiggi l'Anziano Frondachiara, l'Anziano Ramoduro e l'Anziano Scorzapietra a Ulduar entro 15 secondi l'uno dall'altro in modalità da 10 giocatori.",,Falegnameria (10)
2980,Sconfiggi Freya a Ulduar entro 20 minuti dall'uccisione della prima creatura nella Serra della Vita in modalità da 10 giocatori.,,Effetto serra (10)
2981,Sconfiggi Freya a Ulduar entro 20 minuti dall'uccisione della prima creatura nella Serra della Vita in modalità da 25 giocatori.,,Effetto serra (25)
2982,Sconfiggi Freya a Ulduar mentre ha 25 accumuli di Sintonia con la Natura in modalità da 10 giocatori.,,Ritorno alla natura (10)
2983,Sconfiggi Freya a Ulduar mentre ha 25 accumuli di Sintonia con la Natura in modalità da 25 giocatori.,,Ritorno alla natura (25)
2984,"Sconfiggi 2 Spiriti Antichi dell'Acqua, 2 Piante Sferzanti della Tempesta e 2 Schioccafrusta entro 10 secondi nell'incontro contro Freya a Ulduar in modalità da 25 giocatori.",,Disboscamento (25)
2985,"Sconfiggi 2 Spiriti Antichi dell'Acqua, 2 Piante Sferzanti della Tempesta e 2 Schioccafrusta entro 10 secondi nell'incontro contro Freya a Ulduar in modalità da 10 giocatori.",,Disboscamento (10)
2989,Sconfiggi Mimiron a Ulduar senza che alcun membro dell'incursione venga colpito dai seguenti oggetti in modalità da 10 giocatori.,,Bombe innescate (10)
2995,Costringi Mimiron a Ulduar a distruggere un Robot d'Assalto con un Assalto a Razzo in modalità da 25 giocatori.,,Fuoco non tanto amico (25)
2996,Sconfiggi il Generale Vezax a Ulduar senza che alcun membro dell'incursione venga colpito dall'Impatto d'Ombra in modalità da 10 giocatori.,,Schivaombre (10)
2997,Sconfiggi il Generale Vezax a Ulduar senza che alcun membro dell'incursione venga colpito dall'Impatto d'Ombra in modalità da 25 giocatori.,,Schivaombre (25)
3002,Sconfiggi Algalon l'Osservatore a Ulduar dopo aver chiuso 3 Buchi Neri entro 10 secondi in modalità da 25 giocatori.,,Supermassivo (25)
3003,Sconfiggi Algalon l'Osservatore a Ulduar dopo aver chiuso 3 Buchi Neri entro 10 secondi in modalità da 10 giocatori.,,Supermassivo (10)
3004,Hai sconfitto Algalon l'Osservatore senza che alcun membro dell'incursione venisse ucciso da esso durante il periodo di salvataggio dell'istanza in modalità da 10 giocatori.,,Impresa da Titani (10)
3005,Hai sconfitto Algalon l'Osservatore senza che alcun membro dell'incursione venisse ucciso da esso durante il periodo di salvataggio dell'istanza in modalità da 25 giocatori.,,Impresa da Titani (25)
3006,Sconfiggi Auriaya a Ulduar senza uccidere i suoi Avvistatori del Santuario in modalità da 10 giocatori.,,Gattara (10)
3007,Sconfiggi Auriaya a Ulduar senza uccidere i suoi Avvistatori del Santuario in modalità da 25 giocatori.,,Gattara (25)
3008,Sconfiggi Yogg-Saron a Ulduar senza che alcun membro dell'incursione impazzisca in modalità da 10 giocatori.,,Mi fa impazzire (10)
3009,/bacia Sara a Ulduar mentre è arrabbiata con te in modalità da 10 giocatori.,,Il tuo bacio è come un Yogg (10)
3010,Sconfiggi Yogg-Saron a Ulduar senza che alcun membro dell'incursione impazzisca in modalità da 25 giocatori.,,Mi fa impazzire (25)
3011,/bacia Sara a Ulduar mentre è arrabbiata con te in modalità da 25 giocatori.,,Il tuo bacio è come un Yogg (25)
3012,Sconfiggi Yogg-Saron a Ulduar entro 7 minuti in modalità da 10 giocatori.,,Vecchiaia negata (10)
3013,Sconfiggi Yogg-Saron a Ulduar entro 7 minuti in modalità da 25 giocatori.,,Vecchiaia negata (25)
3014,Sconfiggi 9 Guardiani di Yogg-Saron a Ulduar entro 12 secondi in modalità da 10 giocatori.,,Escono dalle #@*# pareti! (10)
3015,Assisti a tutte e 3 le visioni della mente di Yogg-Saron a Ulduar in modalità da 10 giocatori.,,Nella sua dimora egli attende sognando (10)
3016,Assisti a tutte e 3 le visioni della mente di Yogg-Saron a Ulduar in modalità da 25 giocatori.,,Nella sua dimora egli attende sognando (25)
3017,Sconfiggi 9 Guardiani di Yogg-Saron a Ulduar entro 12 secondi in modalità da 25 giocatori.,,Escono dalle #@*# pareti! (25)
3018,Emblemi della Conquista ricevuti,,Emblemi della Conquista ricevuti
3036,Sconfiggi Algalon l'Osservatore a Ulduar in modalità da 10 giocatori.,"Ricompensa: titolo ""l'Effige delle Stelle""",Osservato (10)
3037,Sconfiggi Algalon l'Osservatore a Ulduar in modalità da 25 giocatori.,"Ricompensa: titolo ""il Viaggiatore Astrale""",Osservato (25)
3056,Sconfiggi il Leviatano delle Fiamme a Ulduar con tutti i quattro Sistemi di Difesa Orbitali attivi in modalità da 10 giocatori.,,Orbitorio (10)
3057,Sconfiggi il Leviatano delle Fiamme a Ulduar con tutti i quattro Sistemi di Difesa Orbitali attivi in modalità da 25 giocatori.,,Orbitorio (25)
3058,Sconfiggi il Demolitore XT-002 a Ulduar dopo aver distrutto il suo Cuore in modalità da 10 giocatori.,,Cuore infranto (10)
3059,Sconfiggi il Demolitore XT-002 a Ulduar dopo aver distrutto il suo Cuore in modalità da 25 giocatori.,,Cuore infranto (25)
3076,Sconfiggi il Difensore Ferino mentre combatti con Auriaya a Ulduar in modalità da 10 giocatori.,,Sette vite (10)
3077,Sconfiggi il Difensore Ferino mentre combatti con Auriaya a Ulduar in modalità da 25 giocatori.,,Sette vite (25)
3096,Hai ottenuto il Dragone del Gelo del Gladiatore Mortale nella Stagione 5 delle arene di Wrath of the Lich King.,,Dragone del Gelo del Gladiatore Mortale
3097,Distruggi 100 Difensori Forgiacciaio entro 10 secondi nel Viale di Ferro di Ulduar in modalità da 10 giocatori.,,Nanogeddon (10)
3098,Distruggi 100 Difensori Forgiacciaio entro 10 secondi nel Viale di Ferro di Ulduar in modalità da 25 giocatori.,,Nanogeddon (25)
3117,Hai partecipato alla prima uccisione di Yogg-Saron senza l'aiuto di alcun Custode in modalità da 25 giocatori.,"Ricompensa: titolo ""il Mietitore della Morte""",Primo del reame! Mietitore della Morte
3118,"Sconfiggi l'Anziano Frondachiara, l'Anziano Ramoduro e l'Anziano Scorzapietra a Ulduar entro 15 secondi l'uno dall'altro in modalità da 25 giocatori.",,Falegnameria (25)
3136,Sconfiggi Emalon il Guardiano della Tempesta in modalità da 10 giocatori.,,Emalon il Guardiano della Tempesta (10)
3137,Sconfiggi Emalon il Guardiano della Tempesta in modalità da 25 giocatori.,,Emalon il Guardiano della Tempesta (25)
3138,Costringi Mimiron a Ulduar a distruggere un Robot d'Assalto con un Assalto a Razzo in modalità da 10 giocatori.,,Fuoco non tanto amico (10)
3141,Sconfiggi Yogg-Saron a Ulduar con l'aiuto di due o meno Custodi in modalità da 10 giocatori.,,Due luci nell'oscurità (10)
3142,"Possessore di Val'anyr, Martello degli Antichi Re.",,"Val'anyr, Martello degli Antichi Re"
3157,Sconfiggi Yogg-Saron a Ulduar con l'aiuto di tre o meno Custodi in modalità da 10 giocatori.,,Tre luci nell'oscurità (10)
3158,Sconfiggi Yogg-Saron a Ulduar con l'aiuto di uno o meno Custodi in modalità da 10 giocatori.,,Una luce nell'oscurità (10)
3159,Sconfiggi Yogg-Saron a Ulduar senza l'aiuto di alcun Custode in modalità da 10 giocatori.,,Soli nell'oscurità (10)
3161,Sconfiggi Yogg-Saron a Ulduar con l'aiuto di tre o meno Custodi in modalità da 25 giocatori.,,Tre luci nell'oscurità (25)
3162,Sconfiggi Yogg-Saron a Ulduar con l'aiuto di due o meno Custodi in modalità da 25 giocatori.,,Due luci nell'oscurità (25)
3163,Sconfiggi Yogg-Saron a Ulduar con l'aiuto di uno o meno Custodi in modalità da 25 giocatori.,,Una luce nell'oscurità (25)
3164,Sconfiggi Yogg-Saron a Ulduar senza l'aiuto di alcun Custode in modalità da 25 giocatori.,,Soli nell'oscurità (25)
3176,Sconfiggi Thorim a Ulduar mentre Sif è presente in modalità da 10 giocatori.,,Perdita dell'illusione (10)
3177,Sconfiggi Freya a Ulduar con almeno un Anziano ancora vivo in modalità da 10 giocatori.,,Se prima ero da solo... (10)
3178,Sconfiggi Freya a Ulduar con almeno due Anziani ancora vivi in modalità da 10 giocatori.,,...adesso siamo in due (10)
3179,Sconfiggi Freya a Ulduar con tutti i tre Anziani ancora vivi in modalità da 10 giocatori.,,Se prima eravamo in due... (10)
3180,Sconfiggi Mimiron a Ulduar dopo che ha attivato il suo meccanismo di autodistruzione in modalità da 10 giocatori.,,Vigile del fuoco (10)
3181,Sconfiggi il Generale Vezax a Ulduar dopo aver ucciso l'Animus di Saronite in modalità da 10 giocatori.,,Mi piace l'odore della Saronite al mattino (10)
3182,Sconfiggi Hodir a Ulduar prima che distrugga il suo scrigno raro in modalità da 10 giocatori.,,Robba rara (10)
3183,Sconfiggi Thorim a Ulduar mentre Sif è presente in modalità da 25 giocatori.,,Perdita dell'illusione (25)
3184,Sconfiggi Hodir a Ulduar prima che distrugga il suo scrigno raro in modalità da 25 giocatori.,,Robba rara (25)
3185,Sconfiggi Freya a Ulduar con almeno un Anziano ancora vivo in modalità da 25 giocatori.,,Se prima ero da solo... (25)
3186,Sconfiggi Freya a Ulduar con almeno due Anziani ancora vivi in modalità da 25 giocatori.,,...adesso siamo in due (25)
3187,Sconfiggi Freya a Ulduar con tutti i tre Anziani ancora vivi in modalità da 25 giocatori.,,Se prima eravamo in due... (25)
3188,Sconfiggi il Generale Vezax a Ulduar dopo aver ucciso l'Animus di Saronite in modalità da 25 giocatori.,,Mi piace l'odore della Saronite al mattino (25)
3189,Sconfiggi Mimiron a Ulduar dopo che ha attivato il suo meccanismo di autodistruzione in modalità da 25 giocatori.,,Vigile del fuoco (25)
3216,Ricette di Fonditura apprese,,Ricette di Fonditura apprese
3217,Completa le 5 missioni giornaliere di Pesca di Marcia Chase elencate qui sotto.,,Pesca Marcia
3218,"Pesca una cavalcatura Tartaruga di Mare da un qualsiasi banco di pesci di Rocciafonda, Monte Hyjal, Alture del Crepuscolo, Uldum, Nordania o Pandaria.",,Tartarughe alla riscossa!
3236,Uccisioni di Emalon (Lungoinverno [25]),,Uccisioni di Emalon (Lungoinverno [25])
3237,Sconfiggi Mimiron a Ulduar senza che alcun membro dell'incursione venga colpito dai seguenti oggetti in modalità da 25 giocatori.,,Bombe innescate (25)
3256,Vittorie contro Hodir (Ulduar [25]),,Vittorie contro Hodir (Ulduar [25])
3257,Vittorie contro Thorim (Ulduar [25]),,Vittorie contro Thorim (Ulduar [25])
3258,Vittorie contro Freya (Ulduar [25]),,Vittorie contro Freya (Ulduar [25])
3259,Hai partecipato alla prima uccisione del reame di Algalon l'Osservatore in modalità da 25 giocatori.,"Ricompensa: titolo ""il Difensore Celestiale""",Primo del reame! Difensore Celestiale
3296,Ottieni un Cappello da Chef.,,Cucinare con stile
3316,Sconfiggi Algalon l'Osservatore al livello 30 senza che alcun membro del gruppo indossi pezzi d'equipaggiamento di livello superiore a 35.,"Ricompensa: titolo ""l'Alfiere dei Titani""",Alfiere dei Titani
3336,"Hai conquistato il titolo ""Gladiatore Mortale"".",,Gladiatore Mortale
3356,Hai ottenuto una Fiera Glaciale di Fontefredda.,,Fiera Glaciale di Fontefredda
3357,Hai ottenuto un Devasauro Malapelle.,,Devasauro Malapelle
3436,"Hai conquistato il titolo ""Gladiatore Furioso"".",,Gladiatore Furioso
3456,Danza con Catrina per trasformarti in uno scheletro durante il Giorno dei Morti.,,Festa col morto
3457,Bevi con il Capitano del Terrore DeMeza per unirti al suo equipaggio durante il Giorno dei Pirati.,,Bottino del capitano
3478,Compi le imprese del Ringraziamento del Pellegrino elencate qui sotto.,"Ricompensa: titolo ""il Pellegrino"" e mascotte ""Tacchino Paffuto""",Pellegrino
3496,Hai ottenuto una cavalcatura epica della Festa della Birra.,,Non bere se devi cavalcare!
3536,Fiero possessore dell'Uovo di Murloc di Grugny della BlizzCon 2009.,,Marine marino
3556,Ottieni lo Spirito della Condivisione da un Tavolo del Ringraziamento in ogni capitale dell'Alleanza.,,Pancia del Pellegrino
3557,Ottieni lo Spirito della Condivisione da un Tavolo del Ringraziamento in ogni capitale dell'Orda.,,Pancia del Pellegrino
3558,Passa un piatto di ogni portata a un Tavolo del Ringraziamento.,,Prendete e mangiatene tutti
3559,"Colpisci quegli sporchi, luridi Ladri con il tuo Sparapiume.",,"Di taccheggio ferisci, da tacchino perisci"
3576,Cucina ogni piatto del Ringraziamento del Pellegrino.,,Cotto e mangiato
3577,Cucina ogni piatto del Ringraziamento del Pellegrino.,,Cotto e mangiato
3578,Dai la caccia ai Tacchini Selvatici il più velocemente possibile per vincere il Trionfo del Tacchino.,,Tacchinator
3579,Tira del cibo in testa a un avventore seduto al Tavolo del Ringraziamento.,,"""FUOCO A VOLONTÀ!"""
3580,"Mentre indossi un capo tra Vestito, Tonaca o Vesti del Pellegrino, siediti al Tavolo del Ringraziamento di ogni capitale nemica.",,Pellegrino in pericolo
3581,"Mentre indossi un capo tra Vestito, Tonaca o Vesti del Pellegrino, siediti al Tavolo del Ringraziamento di ogni capitale nemica.",,Pellegrino in pericolo
3582,"Sconfiggi Ikiss il Re Artiglio mentre indossi il Cappello del Pellegrino e un capo tra Vestito, Tonaca o Vesti del Pellegrino.",,Festa del Ringraziamento di Terokk
3596,Completa tutte le missioni giornaliere del Ringraziamento del Pellegrino.,,Pellegrino peregrino
3597,Completa tutte le missioni giornaliere del Ringraziamento del Pellegrino.,,Pellegrino peregrino
3618,Fiero possessore di Foskimus il Gladiatore.,,Foskimus il Gladiatore
3636,Ti sei connesso durante l'evento della Tigre di Giada.,,Tigre di Giada
3676,Diventa Osannato dal Patto d'Argento e conquista il diritto di rappresentare una città al Torneo d'Argento.,Ricompensa: missioni giornaliere del Patto d'Argento al Torneo d'Argento,Confidente d'Argento
3677,Diventa Osannato dai Predatori del Sole e conquista il diritto di rappresentare una città al Torneo d'Argento.,Ricompensa: missioni giornaliere dei Predatori del Sole al Torneo d'Argento,Predatori del Sole
3736,"Acquista e usa un Pony d'Argento da Dama Evniki Kapsalis, il Quartiermastro dei Crociati.",,Mio mini pony!
3756,Hai ottenuto il Dragone del Gelo del Gladiatore Furioso nella Stagione 6 delle arene di Wrath of the Lich King.,,Dragone del Gelo del Gladiatore Furioso
3757,Hai ottenuto il Dragone del Gelo del Gladiatore Implacabile nella Stagione 7 delle arene di Wrath of the Lich King.,,Dragone del Gelo del Gladiatore Implacabile
3758,"Hai conquistato il titolo ""Gladiatore Implacabile"".",,Gladiatore Implacabile
3776,Vinci una battaglia sull'Isola della Conquista.,,Vittoria sull'Isola della Conquista
3777,Conquista 100 vittorie sull'Isola della Conquista.,,Veterano dell'Isola della Conquista
3778,Sconfiggi tutti i boss nell'Ordalia dei Campioni.,,Ordalia dei Campioni
3797,Sconfiggi Urlogelido nell'Ordalia dei Crociati con almeno 2 Neboldi ancora in vita in modalità da 10 giocatori.,,Mal di schiena (10)
3798,Uccidi tutti i Campioni della Fazione Avversaria nell'Ordalia dei Crociati entro 60 secondi dalla morte del primo in modalità da 10 giocatori.,,Questione di resilienza (10)
3799,Sconfiggi le Gemelle Val'kyr nell'Ordalia dei Crociati entro 3 minuti in modalità da 10 giocatori.,,Sale e pepe (10)
3800,Uccidi 25 Scarabei dello Sciame nell'Ordalia dei Crociati entro 30 secondi in modalità da 10 giocatori.,,Re traditore (10)
3802,"In diverse visite all'Ordalia dei Campioni, sconfiggi l'Espiatrice Paletress dopo avere eliminato cinque differenti memorie dal passato in modalità Eroica.",,Espiatrice
