ID,MapName_lang
1730,Difesa del Sacrario di Aviana - Scenario
1731,Finale Cavalcatura Druido - Scenario
1732,Cengia degli Alavile - Cavalcatura del Cacciatore di Demoni
1733,"Scenario ""Azeroth in pericolo"""
1734,Trono dei Quattro Venti - Cavalcatura dello Sciamano
1735,Distese Congelate
1736,Santuario di Rubino
1737,Scenario Cappello di Akazamzarak
1738,Ghiacciaio Perduto
1739,AI Test Map - Arathi Basin - Debug Version
1740,Forra dei Cantaguerra - Prova IA
1741,Vindicaar
1744,Prova dello stile
1746,Forte Tempesta: Arcatraz
1747,Cortile d'Animazione
1749,Fronte di Guerra delle Savane
1750,Isola Brumazzurra
1751,
1752,
1753,Seggio del Triumvirato
1754,Covo della Libertà
1756,Morti di Cromie
1759,Transport: WarfrontBarrensGunship
1760,Lordaeron
1762,Requie dei Re
1763,Atal'dazar
1764,Sale Infinite
1765,Prototipo del Fronte di Guerra
1771,Tol Dagor
1773,Ombra di Azeroth
1774,Forgia degli Eoni
1775,Fauci di N'zoth
1776,Nave da Guerra dell'Orda - Lamento della Banshee
1778,Progettazione dei Livelli
1779,Punti di Invasione
1780,Islands LD Playground
1782,Spiaggia Ribollente
1784,
1785,
1786,
1787,
1788,
1789,
1795,Vallata dell'Eterna Primavera
1802,
1803,Spiaggia Ribollente
1804,Battaglia per Stromgarde
1805,
1806,Nave da Guerra dell'Alleanza - Redenzione del Vento
1807,
1809,Isola del Meccanognomo
1811,Addestramento Missione
1812,Suramar
1813,Rovine di Un'gol (Isola 1)
1814,Boscosalvo (Isola 2)
1815,Fase di Silitus
1817,Silitus: Ferita del Mondo
1818,Lunargenta
1822,Assedio di Boralus
1825,Presidio della Pesca
1839,Scacchi di Karazhan
1840,Pozzo Solare
1841,Grottamarcia
1844,
1845,
1846,
1847,Dev Map - G
1849,
1850,8.2.5 - MSEM - 1850
1851,
1852,
1853,
1854,
1855,Vindicaar
1856,Trasporto: CdB di Azerite - Aeronave dell'Alleanza
1857,Trasporto: CdB di Azerite - Cannoniera dell'Orda
1860,Vindicaar
1861,Uldir
1862,Maniero dei Crestabianca
1863,Mappa di Prova
1864,Santuario della Tempesta
1865,Fenditura di Telogrus
1876,Fronti di Guerra di Arathi - Orda
1877,Tempio di Sethraliss
1878,Sotterranei di Roccianera
1879,Jorundall (Isola 7)
1880,Isole 8.0 - Isola del Titano
1881,Isole 8.0 - Depressione
1882,Isole 8.0 - Rigogliosa
1883,Isola di Sara
1884,Assedio di Orgrimmar - Scenario di sblocco Orchi Mag'har
1885,Isole 8.0 - Mesa Bianca
1886,Isole 8.0 - Palude
1887,Isole 8.0 - Palude
1888,Isole 8.0 - Guglia Rocciosa
1889,Isole 8.0 - Katalina - Prototipo
1890,Scenario Assassini 8.0 - Drustvar
1891,Isole 8.0 - Maledetta
1892,Isole 8.0 - Arcipelago
1893,Isole 8.0 - Negromanzia
1895,
1896,
1897,
1898,
1899,
1900,
1901,
1902,Cannoniera dell'Alleanza di Silitus
1903,Cannoniera dell'Orda di Silitus
1904,Fuga da Roccavento dalle Segrete
1906,Finale Continente di Zandalar
1907,
1909,
1910,Trasporto: Kul Tiras - Portoponte - Virtù della Vergine
1911,Mugambala
1912,
1913,
1916,
1917,Gorgrond - Scenario Mag'har
1918,Fase Kalimdor Rivafosca
1919,
1920,
1921,
1922,
1923,
1924,
1925,
1926,Alleati 8.1.5 - Ammiraglia di Kul Tiras (JAK)
1927,Ammiraglia di Zandalar
1929,Sala del Cuore
1930,Scenario Introduttivo Alleanza a Zandalar
1931,Piaga di Lordaeron
1932,Sotterranei di Roccianera - Scenario Ferroscuro
1934,
1935,
1936,
1937,
1938,
1939,
1940,Nave da Guerra dell'Alleanza - Redenzione del Vento Voldun
1941,Trasporto: Ascensore Incursione di Nazmir
1942,Nucleo Ardente
1943,Fronti di Guerra di Arathi - Alleanza
1944,"Thros, le Terre Ammorbate"
1945,Altopiani d'Arathi 2
1946,Prototipo - Navi
1947,Trasporto: Prototipo - Nave dell'Alleanza
1948,Trasporto: Prototipo - Nave dell'Orda
1949,
1950,
1951,
1952,
1953,
1954,Grande Mare - Alleanza
1955,Isola Inesplorata
1956,
1957,
1958,Vela Dorata - Nave da Trasporto di Zandalar
1959,Grande Nave da Trasporto di Zandalar
1962,Nave Finale dei Goblin
1963,
1964,
1965,
2066,Grande Mare - Orda
2067,Nave da Guerra Zandalari - Chiamata di Gral
2068,[Non Usato]
2069,Bombardamento Alleanza di Zuldazar
2070,Battaglia di Dazar'alor
2074,
2075,
2076,Terre del Fuoco - Nano Ferroscuro
2077,
2078,
2081,Sotterranei di Roccianera - Area Nano Ferroscuro
2082,
2083,
2084,
2085,
2086,
2087,
2088,
2094,
2095,
2096,Crogiolo delle Tempeste
2097,Operazione: Meccagon
2101,8.0 Trasporto: Chiatta di Boralus
2102,8.0 Trasporto: Nave Piccola di Boralus
2103,Nave Darnassiana Prepatch di Rivafosca
2105,Fronti di Guerra di Rivafosca - Alleanza
2106,Forra dei Cantaguerra
2107,Bacino d'Arathi
2109,
2110,
2111,Fronti di Guerra di Rivafosca - Orda
2112,9.0 Dev Land
2114,Prototipo della Fauce
2115,
2116,Jorundall (Isola 7)
2117,N'zoth
2118,Battaglia per Lungoinverno
2119,Trasporto: Cucina Impossibile - Mongolfiera - Alleanza
2120,Trasporto: Cucina Impossibile - Mongolfiera - Orda
2122,DISTRUGGI
2123,Missioni del Santuario della Tempesta
2124,Granscogliera (Isole 11)
2125,Tesoreria degli Zandalari
2127,Miniere Abbandonate
2128,Reame del Pugnale
2129,
2130,Lungoviaggio
2131,
2132,9.0 Dev Land 2
2134,Scenario di Tol Dagor
2135,
2136,Trasporto: Nave per l'Incursione a Zuldazar
2143,
2145,Trasporto: Nave da Guerra degli Elfi della Notte
2146,Trasporto: Nave da Guerra dei Reietti
2147,
2155,Scenario delle Sale della Pietra
2156,Visions of N'Zoth - Prototype
2160,Maw Prototype - Dragonblight
2161,Maw Prototype - Torment Chambers
2162,"Torgast, Torre dei Dannati"
2163,Scenario di Gnomeregan
2164,Palazzo Eterno
2165,
2166,Trasporto: Nave di Boralus per l'Incursione a Zuldazar
2167,Robodromo
2168,"Processi, Tecniche e Risorse per Progettazione dei Livelli"
2169,Scenario di Uldir
2170,Scenario del Retaggio dei Tauren
2174,"Sale Scarlatte, Guardaboschi Oscuri"
2175,9.0 NPE (New Player Experience) - Exile's Reach
2176,
2177,Picchiaduro del Bacino d'Arathi
2178,Prigione dell'Inchiostro
2179,Mascotte spedizione Stratholme
2180,Bosco dei Sogni (Locanda di Hearthstone)
2186,
2187,Sale della Creazione
2193,Fossa di Galakrond
2194,Locanda di Hearthstone
2195,Locanda di Hearthstone
2197,Vendetta di Korrak
2205,9.0 Transport: Zone Transition Test
2207,Antro di Neltharion - Scenario CdA
2208,Regni Orientali - Trincea Vermiglia - Scenario CdA
2209,Sogno di Smeraldo - Scenario CdA
2210,Assedio di Orgrimmar - Scenario Golpe
2211,Gilneas - Scenario del Retaggio dei Worgen
2212,Visione Orripilante di Orgrimmar
2213,Visione Orripilante di Roccavento
2214,Maelstrom - Cuore di Azeroth
2215,Sala del Cuore - Riparata
2217,"Ny'alotha, la Città Risvegliata"
2218,"Dummy Map (Dev and empty, use if you want)"
2222,Terretetre
2223,Occhio dell'Eternità - Scenario CdA
2224,Mappa dei Programmatori - Continente
2225,Mappa dei Programmatori - Spedizione
2226,Mappa dei Programmatori - Campo di Battaglia
2227,Mappa dei Programmatori - Incursione
2228,Mappa dei Programmatori - Scenario
2230,9.0 Prototype - Seamless Teleport - A
2231,9.0 Prototype - Seamless Teleport - B
2232,Catacombe di Karazhan - Scenario CdA
2233,Tempio della Serpe di Giada - Scenario CdA
2234,9.0 Prototype - Seamless Teleport - Transfer Map
2235,Caverne del Tempo - Anniversario
2236,Cittadella dei Maglioscuro
2237,8.2.5 Orgrimmar
2240,[UNUSED] [DEV MAP] 8.3 Stormheim
2241,Uldum
2242,
2243,
2245,Scavi di Ventotetro
2246,
2247,Scenario Mogu'shan
2249,FX Test Dungeon
2250,
2254,Cinematics Test Map (Development Map)
2255,Cinematics Test Map II (Development Map)
2257,Sala del Cuore - Scenario
2258,Pattumia - Scenario
2261,9.0 Transport - NPE - Alliance Battleship
2263,Pattumia
2264,
2266,Scenario Sotterranei dell'Ala Nera
2267,city
2268,Città di Meccagon
2274,Visione delle Sabbie Distorcenti
2275,Vallata dell'Eterno Crepuscolo
2276,9.0 Trasporto - Necropoli di Maldraxxus [Trasporto]
2277,9.0 SpawnedMO - Necropoli di Maldraxxus [WMO]
2278,Scenario di Revendreth
2279,Prova di Torgast
2282,
2284,Profondità Sanguigne
2285,Guglie dell'Ascensione
2286,Scia Necrotica
2287,Sale della Redenzione
2288,[DEV] - Arena of Ascension
2289,Piagafunesta
2290,Nebbie di Tirna Falcis
2291,L'Aldilà
2292,8.3 Epic Battleground - Warfront Arathi (PvP)
2293,Teatro del Dolore
2294,[NOT USED] Realm
2296,Castello di Nathria
2297,Rocca della Corona di Ghiaccio (8.3)
2299,Scenario della Visione di Ysera
2300,Redridge - 9xp Bastion
2301,Scenario Finale di Maldraxxus
2303,Scenario di Selvarden
2304,Scenario Finale di Selvarden di Tyrande
2305,Scenario del Bastione
2306,Julien LoD Test
2308,Bastion Night Warrior Finale - Ardenweald Covenant Scenario
2309,Transport: Torghast Bridge Platform01 Elevator
2354,Ardenweald Covenant Chapter 2 Scenario
2355,Scia Necrotica (Trasporto)
2356,Scenario del Castello di Nathria
2360,Scenario di Oblio del Peccato
2362,Scenario Finale Congrega di Maldraxxus
2363,9.0 - Ardenweald - Garden - Queen's Conservatory
2364,La Fauce
2365,9.0 Maw - Torghast - 9Maw_Bridge_SmallPlatform01
2366,9.0 Maw - Torghast - 9Maw_Zone_WallTurret01
2367,9.0 Maw - Torghast - 9Maw_Bridge_Straight03
2368,Isole degli Alienatori di Maldraxxus
2369,9.0 NPE - Horde - Starter Transport Ship - (STM)
2370,Arena di Maldraxxus
2371,9.0 Congrega di Selvarden - Scenario Finale dei Drust
2373,Dominio Empireo
2374,Zereth Mortis
2375,9.0 Bastion Arena - Path of Ascension
2437,Dev Map - Internapalooza
2438,SpellPerf
2439,L'Aldilà (Campagna di Selvarden)
2440,UNUSED
2441,"Tazavesh, il Bazar Celato"
2450,Sanctum del Dominio
2452,Dev Map - Internapalooza
2453,Torgast
2456,Fauce
2464,Battaglia di Selvarden 9.1
2465,9.1 Andorhal - Kyrian Chapter Scenario
2469,Torgast
2471,Torgast
2472,Rocca Celeste
2481,Sepolcro dei Primi
2482,Fonte della Fedeltà
2484,Terra delle Professioni
2485,Torgast
2486,Torgast
2487,Torgast
2488,Torgast
2489,Torgast
2490,Torgast
2501,Arena dei Progenitori 9.2
2502,Progettazione dei Livelli Devland 9.2
2504,Via del Primus
2509,Colosseo di Maldraxxus
2511,Arena dell'Enigma
2547,Crogiolo dell'Enigma
2559,Terretetre
