ID,MapName_lang
1751,Alliance Battleship (7.3 Intro)
1752,Sunstrider Battleship (7.3 Intro)
1753,Trono del Triunvirato
1754,Puerto Libre
1756,Las muertes de Cromi
1759,Transport: WarfrontBarrensGunship
1760,Lordaeron
1762,Reposo de los Reyes
1763,Atal'Dazar
1764,Pasillos Infinitos
1765,Prototipo de frente de batalla
1771,Tol Dagor
1773,Sombra de Azeroth
1774,Forja de los Eones
1775,Fauces de N'Zoth
1776,Acorazado de la Horda - El Lamento del Alma en Pena
1778,Level Design Land
1779,Puntos de invasión
1780,Patio de juegos insular LD
1782,Playa bullente
1784,8.0 Islands - Cave - Hozen [Dev/Not Used]
1785,8.0 Islands - Ship - Pirateship
1786,8.0 Islands - Zeppelin - Goblin
1787,8.0 Islands - Micro - Mogu Crypt
1788,8.0 Islands - Cave - Primitve [Dev/Not Used]
1789,8.0 Islands - Cave - Saurok - Large [Dev/Not Used]
1795,Valle de la Flor Eterna
1802,8.0 BG Temp
1803,Costa Bullente
1804,La batalla por Stromgarde
1805,8.0 Islands - Event
1806,Acorazado de la Alianza - Redención del Viento
1807,8.0 Islands - Event
1809,Isla mecagnomo
1811,Entrenamiento de misión
1812,Suramar
1813,Un'gol Ruins (Islands 1)
1814,Havenswood (Islands 2)
1815,Fase de Silithus
1817,Silithus: La Herida
1818,Ciudad de Lunargenta
1822,Asedio de Boralus
1825,Punta Garfio
1839,Ajedrez de Karazhan
1840,La Fuente del Sol
1841,Bardoma
1844,8.0 Islands - Event
1845,8.0 Islands - Event
1846,8.0 Islands - Ship - 6HU Cargoship
1847,Dev Map - G
1849,8.0 Islands - Event
1850,8.2.5 - MSEM - 1850
1851,8.0 Islands - Ship - 7FK Buccaneer
1852,8.0 Islands - Ship - Player Horde - Submarine [Dev/Not Used]
1853,8.0 Islands - Event
1854,8.0 Islands - Cave - 7VS Cave Micro 03 [Dev/Not Used]
1855,El Vindicaar
1856,Transporte: CB de Azerita - Nave de la Alianza
1857,Transporte: CB de Azerita - Nave de guerra de la Horda
1860,El Vindicaar
1861,Uldir
1862,Mansión Tarjasenda
1863,BL - Test Map
1864,Santuario de la Tormenta
1865,Falla de Telogrus
1876,Frentes de batalla de Arathi - Horda
1877,Templo de Sethraliss
1878,zzOLD_Blackrock Depths
1879,Jorundall (Islas 7)
1880,Islas del 8.0 - Isla titánica - Prototipo
1881,Islas del 8.0 - Sumidero - Prototipo
1882,Verdant Wilds (Islands 8)
1883,Whispering Reef (Islands 10)
1884,Asedio de Orgrimmar - Gesta para desbloquear orcos mag'har
1885,Islas del 8.0 - Meseta blanca - Prototipo
1886,8.0 Islands - Swamp - Prototype
1887,Islas del 8.0 - Pantano - Prototipo
1888,8.0 Islands Josh
1889,8.0 Islas - Katalina - Prototipo
1890,Gesta de asesinos del 8.0 - Drustvar
1891,Islas del 8.0 - Maldita - Prototipo
1892,The Rotting Mire (Islands 9)
1893,The Dread Chain (Islands 4)
1895,8.0 Islands - lost World Prototype
1896,8.0 Islands - Wonderland - Prototype
1897,Molten Cay (Islands 6)
1898,Skittering Hollow (Islands 5)
1899,8.0 Islands - Junker Gnome Caverns - Prototype
1900,This Map Was Made In The Wrong Branch - Re-use If Needed
1901,This Map Was Made In The Wrong Branch - Re-use If Needed
1902,Nave de guerra de la Alianza de Silithus
1903,Nave de guerra de la Horda de Silithus
1904,"Ventormenta, escape de las Mazmorras"
1906,Final de continente de Zandalar
1907,Snowblossom Village (Islands 3)
1909,[UNUSED] Transport: Kul Tiras - Bridgeport
1910,Transporte: Kul Tiras - Puerto del Puente - Virtud de la Doncella
1911,Mugambala
1912,8.0 Islands - Cave - 7AZ Cave 02 [Dev/Not Used]
1913,PhaseableMO: Nazmir - Plataforma de triangulación
1916,PhaseableMO: Nazmir - Ship World Quest
1917,Gorgrond - Mag'har Scenario
1918,Kalimdor Darkshore Phase
1919,8.0 Islands - Platform - KL Skywall Entrance Building 03
1920,8.0 Islands - Platform - MD Flamegate E
1921,8.0 Islands - Ship - Player Alliance - Kul'Tiras Medium 01 With Gangplank
1922,8.0 Islands - Ship - Player Horde - Zandalari Medium 01 With Gangplank
1923,8.0 Islands - Platform - Deepholm Mercury Pool 01
1924,8.0 Islands - Platform - 7AZ Vashjir Small Cave A
1925,Dev Map - H
1926,8.1.5 Allies - Kul Tiran Flagship (JAK)
1927,Nave insignia zandalari
1929,Cámara del Corazón
1930,Zandalar Alliance Intro Scenario
1931,Añublo de Lordaeron
1932,Blackrock Depths - Dark Iron Scenario
1934,8.0 Islands - Cave - 8KUL_CaveMicro_freehold01 [Dev/Not Used]
1935,8.0 Islands - Cave - 8KUL_CaveMicro01
1936,8.0 Islands - Cave - 8KUL_CaveMicro02
1937,8.0 Islands - Cave - 8KUL_CaveMicro03
1938,8.0 Islands - Cave - 8RIV_CaveMicro_01
1939,8.0 Islands - Cave - 8RIV_CaveMicro_02
1940,Acorazado de la Alianza - Redención del Viento Voldun
1941,Transporte: Elevador de banda de Nazmir
1942,Núcleo de magma
1943,Frentes de batalla de Arathi - Alianza
1944,"Thros, Las Tierras Plagadas"
1945,Tierras Altas de Arathi 2
1946,Prototype - Ships
1947,Transport: Proto - Alliance Ship
1948,Transport: Proto - Horde Ship
1949,8.0 Boost Experience - Alliance
1950,8.0 Boost Experience - Horde
1951,8.0 Transport: Boost Experience - Alliance Gunship
1952,8.0 Transport: Boost Experience - Horde Gunship
1953,8.0 Islands - Platform - demigod dome living
1954,El Mare Magnum - Alianza
1955,Isla Inexplorada
1956,8.0 Islands - Platform - Hot Old God 03
1957,8.0 Islands - Platform - Old God
1958,El As Dorado - Barco de transporte zandalari
1959,Barco de transporte zandalari grande
1962,Barco goblin grande
1963,Dev Map - I
1964,PhaseableMO: War Campaign - Horde - Chapter 05 - Kul Tiras Flagship
1965,PhaseableMO: War Campaign - Horde - Chapter 05 - Kul Tiras Ship
2066,El Mare Magnum - Horda
2067,Acorazado zandalari - Llamado de Gral
2068,[Not Used]
2069,Zuldazar - Alianza - Bombardeo
2070,Batalla de Dazar'alor
2074,8.0 Transport: Boralus to Stormwind
2075,8.0 Islands - Event
2076,Tierras de Fuego - Enano Hierro Negro
2077,8.0 Islands - Event
2078,8.0 Islands - Event
2081,Profundidades de Roca Negra - Centro de enanos Enano férreo
2082,8.0 Islands - Micro - Mogu Crypt
2083,8.0 Islands - Micro - Mogu Crypt
2084,8.0 Islands - Micro - Mogu Crypt
2085,8.0 Islands - Micro - Mogu Crypt
2086,8.0 Islands - Micro - Mogu Crypt
2087,8.0 Islands - Micro - Mogu Crypt
2088,8.0 Islands - Micro - Mogu Crypt
2094,8.0 Transport: Boralus Canals
2095,8.0 Transport: Boralus Sound
2096,Crisol de Tormentas
2097,Operación: Mecalópolis
2101,8.0 Transport: Boralus Barge
2102,8.0 Transport: Boralus Ship Small
2103,Darkshore Prepatch Darnassian Ship
2105,Frentes de batalla de Costa Oscura - Alianza
2106,Garganta Grito de Guerra
2107,Cuenca de Arathi
2109,8.1.0 Incursion Airship Horde
2110,8.1.0 Incursion Airship Alliance
2111,Frentes de batalla de Costa Oscura - Horda
2112,9.0 Dev Land
2114,Prototipo de Fauces
2115,8.1 Darkshore Scenario
2116,8.0 Islands - Event
2117,NZoth
2118,Batalla por Conquista del Invierno
2119,Transporte: Cocción: Imposible - Globo aerostático - Alianza
2120,Transporte: Cocción: Imposible - Globo aerostático - Horda
2122,DELETE
2123,Misiones del Santuario de la Tormenta
2124,Catacresta (Islas 11)
2125,Tesorería Zandalari
2127,Minas Abandonadas
2128,Reino de las Dagas
2129,8.1- Costa Oscura - Misiones de la Horda
2130,Questfall
2131,8.1- Costa Oscura - Exterior - Fase final
2132,9.0 Dev Land 2
2134,Gesta de Tol Dagor
2135,Dev Smoketest
2136,Transporte: Barco de banda de Zuldazar
2143,DO NOT USE [Deprecated]
2145,Transporte: Nave de guerra de los elfos de la noche
2146,Transporte: Nave de guerra de los Renegados
2147,Ciudadela de la Corona de Hielo (8.1)
2155,Gesta de Cámaras de Piedra
2156,Visions of N'Zoth - Prototype
2160,Maw Prototype - Dragonblight
2161,Maw Prototype - Torment Chambers
2162,"Torghast, la Torre de los Condenados"
2163,Gesta de Gnomeregan
2164,El Palacio Eterno
2165,SpawnedMO: Night Elf Warship
2166,Transporte: Barco de Boralus de banda de Zuldazar
2167,El Robódromo
2168,"Level Design Process, Techniques and Resources"
2169,Gesta de Uldir
2170,Gesta de legado tauren
2174,"Cámaras Escarlata, forestal oscuro"
2175,9.0 NPE (New Player Experience) - Exile's Reach
2176,SpawnedMO: Forsaken Ship Large
2177,Equipo arrollador de Cuenca de Arathi
2178,La Prisión de Tinta
2179,Calabozo de mascotas de Stratholme
2180,La Arboleda de los Sueños (Taberna de Hearthstone)
2186,The Obsidian Sanctum - 8.2 Magni - Heart of Azeroth
2187,Cámaras de los Orígenes
2193,Caída de Galakrond
2194,Taberna de Hearthstone
2195,Taberna de Hearthstone
2197,La venganza de Korrak
2205,9.0 Transport: Zone Transition Test
2207,Guarida de Neltharion - Gesta CdA
2208,Reinos del Este - Reducto Bermellón - Gesta CdA
2209,Sueño Esmeralda- Gesta CdA
2210,Asedio de Orgrimmar - Gesta de golpe de estado
2211,Gilneas - Gesta de legado huargen
2212,Visión horrible de Orgrimmar
2213,Visión horrible de Ventormenta
2214,La Vorágine - Corazón de Azeroth
2215,Cámara del Corazón - Reparada
2217,"Ny'alotha, la Ciudad Despierta"
2218,"Dummy Map (Dev and empty, use if you want)"
2222,Las Tierras de las Sombras
2223,El Ojo de la Eternidad - Gesta CdA
2224,Programmer Map - Continent
2225,Programmer Map - Dungeon
2226,Programmer Map - Battlefield
2227,Programmer Map - Raid
2228,Programmer Map - Scenario
2230,9.0 Prototype - Seamless Teleport - A
2231,9.0 Prototype - Seamless Teleport - B
2232,Catacumbas de Karazhan - Gesta CdA
2233,Templo del Dragón de Jade - Gesta del CdA
2234,9.0 Prototype - Seamless Teleport - Transfer Map
2235,Cavernas del Tiempo - Aniversario
2236,Ciudadela Mazoscuro
2237,Orgrimmar del 8.2.5
2240,[UNUSED] [DEV MAP] 8.3 Stormheim
2241,Uldum
2242,Dev Map - K
2243,Dev Map - J
2245,Cañón del Céfiro
2246,Solesa Naksu [DNT]
2247,Gesta mogu'shan
2249,FX Test Dungeon
2250,Test Dungeon PvP
2254,Cinematics Test Map (Development Map)
2255,Cinematics Test Map II (Development Map)
2257,Cámara del Corazón - Gesta
2258,Chatarrópolis - Gesta
2261,9.0 Transport - NPE - Alliance Battleship
2263,Crapopolis
2264,Visiones of N'Zoth - Orgrimmar - Prueba de ingeniería
2266,Descenso de Alanegra - Gesta
2267,ciudad
2268,Ciudad de Mecalópolis
2274,Visión de las Arenas Agitadas
2275,Valle del Crepúsculo Eterno
2276,9.0 Transport - Maldraxxus Necropolis [Transport]
2277,9.0 SpawnedMO - Maldraxxus Necropolis [WMO]
2278,Gesta de Revendreth
2279,Prueba de Torghast
2282,Profundidades de Roca Negra - Calabozo de mascotas
2284,Profundidades Sanguíneas
2285,Torres de Ascensión
2286,La Destrucción Necrótica
2287,Salones de Expiación
2288,[DEV] - Arena de Ascensión
2289,Plaga Abrumadora
2290,Nieblas de Tirna Scithe
2291,El Otro Lado
2292,8.3 Frente de batalla épico - Frente de batalla de Arathi (JcJ)
2293,Teatro del Dolor
2294,[NOT USED] Realm
2296,Castillo Nathria
2297,Icecrown Citadel (8.3)
2299,Gesta de Visión de Ysera
2300,Redridge - 9xp Bastion
2301,Gesta final de Maldraxxus
2303,Gesta de zona de Ardenweald
2304,Ardenweald - Gesta final de Tyrande
2305,Gesta de Bastión
2306,Julien LoD Test
2308,Bastión - Final de guerrera nocturna - Gesta de Pacto de Ardenweald
2309,Transporte: Puente de Torghast - Elevador de plataforma01
2354,Gesta de Ardenweald - Gesta de capítulo 2
2355,La Destrucción Necrótica (Transporte)
2356,Gesta del Castillo Nathria
2360,Gesta de Caída del Pecado
2362,Gesta final de Pacto de Maldraxxus
2363,9.0 - Ardenweald - Garden - Queen's Conservatory
2364,Las Fauces
2365,9.0 Maw - Torghast - 9Maw_Bridge_SmallPlatform01
2366,9.0 Maw - Torghast - 9Maw_Zone_WallTurret01
2367,9.0 Maw - Torghast - 9Maw_Bridge_Straight03
2368,Maldraxxus - Islas de Negociantes
2369,9.0 NPE - Horde - Starter Transport Ship - (STM)
2370,Arena de Maldraxxus
2371,9.0 Ardenweald Covenant Finale Drust Scenario
2373,Dominio Empíreo
2374,Zereth Mortis
2375,9.0 Bastion Arena - Path of Ascension
2437,Dev Map - Internapalooza
2438,SpellPerf
2439,El Otro Lado (Campaña de Ardenweald)
2440,UNUSED
2441,"Tazavesh, el Mercado Velado"
2450,Sagrario de Dominación
2452,Dev Map - Internapalooza
2453,Torghast
2456,Las Fauces
2464,9.1 Batalla de Ardenweald
2465,9.1 Andorhal - Kyrian Chapter Scenario
2469,Torghast
2471,Torghast
2472,Bastión del Cielo
2481,Sepulcro de los Primeros
2482,Fuente de Lealtad
2484,Tierra de Profesiones
2485,Torghast
2486,Torghast
2487,Torghast
2488,Torghast
2489,Torghast
2490,Torghast
2501,9.2 Progenitor Arena
2502,Level Design Devland 9.2
2504,Sendero del Primus
2509,Coliseo de Maldraxxus
2511,Arena Enigmática
