ID,MapName_lang
1863,BL - Test Map
1864,Святилище Штормов
1865,Телогрус
1876,Фронт Арати (Орда)
1877,Храм Сетралисс
1878,zzOLD_Blackrock Depths
1879,Jorundall (Islands 7)
1880,8.0 Islands - Titan Island - Prototype
1881,8.0 Islands - Sinkhole - Prototype
1882,Verdant Wilds (Islands 8)
1883,Whispering Reef (Islands 10)
1884,Осада Оргриммара – Сценарий открытия маг'харов
1885,8.0 Islands - White Mesa - Prototype
1886,8.0 Islands - Swamp - Prototype
1887,8.0 Islands - Swamp - Prototype
1888,8.0 Islands Josh
1889,8.0 Islands - Katalina - Prototype
1890,8.0 Assassins Scenario - Drustvar
1891,8.0 Islands - Cursed - Prototype
1892,The Rotting Mire (Islands 9)
1893,The Dread Chain (Islands 4)
1895,8.0 Islands - lost World Prototype
1896,8.0 Islands - Wonderland - Prototype
1897,Molten Cay (Islands 6)
1898,Skittering Hollow (Islands 5)
1899,8.0 Islands - Junker Gnome Caverns - Prototype
1900,This Map Was Made In The Wrong Branch - Re-use If Needed
1901,This Map Was Made In The Wrong Branch - Re-use If Needed
1902,Силитус: боевой корабль Альянса
1903,Силитус: боевой корабль Орды
1904,Stormwind Escape from Stockades
1906,Zandalar Continent Finale
1907,Snowblossom Village (Islands 3)
1909,[UNUSED] Transport: Kul Tiras - Bridgeport
1910,Transport: Kul Tiras - Bridgeport - The Maiden's Virtue
1911,Мугамбала
1912,8.0 Islands - Cave - 7AZ Cave 02 [Dev/Not Used]
1913,PhaseableMO: Nazmir - Triangulation Platform
1916,PhaseableMO: Nazmir - Ship World Quest
1917,Gorgrond - Mag'har Scenario
1918,Kalimdor Darkshore Phase
1919,8.0 Islands - Platform - KL Skywall Entrance Building 03
1920,8.0 Islands - Platform - MD Flamegate E
1921,8.0 Islands - Ship - Player Alliance - Kul'Tiras Medium 01 With Gangplank
1922,8.0 Islands - Ship - Player Horde - Zandalari Medium 01 With Gangplank
1923,8.0 Islands - Platform - Deepholm Mercury Pool 01
1924,8.0 Islands - Platform - 7AZ Vashjir Small Cave A
1925,Dev Map - H
1926,8.1.5 Allies - Kul Tiran Flagship (JAK)
1927,Зандаларский флагман
1929,Зал Сердца
1930,Zandalar Alliance Intro Scenario
1931,Lordaeron Blight
1932,Blackrock Depths - Dark Iron Scenario
1934,8.0 Islands - Cave - 8KUL_CaveMicro_freehold01 [Dev/Not Used]
1935,8.0 Islands - Cave - 8KUL_CaveMicro01
1936,8.0 Islands - Cave - 8KUL_CaveMicro02
1937,8.0 Islands - Cave - 8KUL_CaveMicro03
1938,8.0 Islands - Cave - 8RIV_CaveMicro_01
1939,8.0 Islands - Cave - 8RIV_CaveMicro_02
1940,Alliance Battleship -  Wind's Redemption Voldun
1941,Transport: Nazmir Raid Elevator
1942,Огненные Недра
1943,Фронт Арати (Альянс)
1944,"Фрос, Бесплотный мир"
1945,Arathi Highlands 2
1946,Prototype - Ships
1947,Transport: Proto - Alliance Ship
1948,Transport: Proto - Horde Ship
1949,8.0 Boost Experience - Alliance
1950,8.0 Boost Experience - Horde
1951,8.0 Transport: Boost Experience - Alliance Gunship
1952,8.0 Transport: Boost Experience - Horde Gunship
1953,8.0 Islands - Platform - demigod dome living
1954,The Great Sea Alliance
1955,Неизведанный остров
1956,8.0 Islands - Platform - Hot Old God 03
1957,8.0 Islands - Platform - Old God
1958,The Golden Skipper - Zandalari Transport Ship
1959,Zandalari Transport Ship Large
1962,Goblin Ship Final
1963,Dev Map - I
1964,PhaseableMO: War Campaign - Horde - Chapter 05 - Kul Tiras Flagship
1965,PhaseableMO: War Campaign - Horde - Chapter 05 - Kul Tiras Ship
2066,The Great Sea Horde
2067,Zandalari Battleship - Gral's Call
2068,[Not Used]
2069,Zuldazar Alliance Bombing Run
2070,Битва за Дазар'алор
2074,8.0 Transport: Boralus to Stormwind
2075,8.0 Islands - Event
2076,Firelands - Dark Iron Dwarf
2077,8.0 Islands - Event
2078,8.0 Islands - Event
2081,Blackrock Depths - Dark Iron Dwarf Hub
2082,8.0 Islands - Micro - Mogu Crypt
2083,8.0 Islands - Micro - Mogu Crypt
2084,8.0 Islands - Micro - Mogu Crypt
2085,8.0 Islands - Micro - Mogu Crypt
2086,8.0 Islands - Micro - Mogu Crypt
2087,8.0 Islands - Micro - Mogu Crypt
2088,8.0 Islands - Micro - Mogu Crypt
2094,8.0 Transport: Boralus Canals
2095,8.0 Transport: Boralus Sound
2096,Горнило Штормов
2097,"Операция ""Мехагон"""
2101,8.0 Transport: Boralus Barge
2102,8.0 Transport: Boralus Ship Small
2103,Darkshore Prepatch Darnassian Ship
2105,Фронты на Темных берегах (Альянс)
2106,Ущелье Песни Войны
2107,Низина Арати
2109,8.1.0 Incursion Airship Horde
2110,8.1.0 Incursion Airship Alliance
2111,Фронты на Темных берегах (Орда)
2112,9.0 Dev Land
2114,Maw Prototype
2115,8.1 Darkshore Scenario
2116,8.0 Islands - Event
2117,Н'Зот
2118,Битва за озеро Ледяных Оков
2119,Миссия неприготовима - воздушный шар (Альянс)
2120,Миссия неприготовима - воздушный шар (Орда)
2122,DELETE
2123,Задания Святилища Штормов
2124,Crestfall (Islands 11)
2125,Сокровищница Зандалари
2127,Заброшенные копи
2128,Мир кинжалов
2129,8.1 Darkshore Horde Quests
2130,Край Приключений
2131,8.1 Darkshore Outdoor Final Phase
2132,9.0 Dev Land 2
2134,Сценарий Тол Дагора
2135,Dev Smoketest
2136,Транспорт: рейдовый корабль на рейд в Зулдазар
2143,DO NOT USE [Deprecated]
2145,Транспорт: боевой корабль ночных эльфов
2146,Транспорт: боевой корабль Отрекшихся
2147,Icecrown Citadel (8.1)
2155,Чертоги Камня – сценарий
2156,Видения Н'Зота – прототип
2160,Maw Prototype - Dragonblight
2161,Maw Prototype - Torment Chambers
2162,"Торгаст, Башня Проклятых"
2163,"Сценарий ""Гномреган"""
2164,Вечный дворец
2165,SpawnedMO: Night Elf Warship
2166,Транспорт: корабль Боралуса на рейд в Зулдазар
2167,Рободром
2168,"Дизайн уровней, техника и ресурсы"
2169,Сценарий в Ульдире
2170,"Сценарий ""Наследие тауренов"""
2174,"Залы Алого ордена, темный следопыт"
2175,9.0 NPE (New Player Experience) - Exile's Reach
2176,SpawnedMO: Forsaken Ship Large
2177,Ботобойка в низине Арати
2178,Чернильная тюрьма
2179,Стратхольмское подземелье для битв питомцев
2180,Роща Снов (таверна Hearthstone)
2186,The Obsidian Sanctum - 8.2 Magni - Heart of Azeroth
2187,Чертоги Созидания
2193,Падение Галакронда
2194,Таверна Hearthstone
2195,Таверна Hearthstone
2197,Месть Коррака
2205,9.0 Transport: Zone Transition Test
2207,Логово Нелтариона – сценарий Сердца Азерот
2208,Восточные королевства – Гранатовый Редут – Сценарий Сердца Азерот
2209,Изумрудный Сон – сценарий Сердца Азерот
2210,"Осада Оргриммара – Сценарий ""Переворот"""
2211,"Гилнеас – сценарий ""Наследие воргенов"""
2212,Жуткое видение Оргриммара
2213,Жуткое видение Штормграда
2214,Водоворот – Сердце Азерот
2215,Зал Сердца – Восстановленный
2217,"Ни'алота, Пробуждающийся Город"
2218,"Dummy Map (Dev and empty, use if you want)"
2222,Темные Земли
2223,Око Вечности – сценарий Сердца Азерот
2224,Карта программиста – Континент
2225,Карта программиста – Подземелье
2226,Карта программиста – Поле боя
2227,Карта программиста – Рейд
2228,Карта программиста – Сценарий
2230,9.0 Prototype - Seamless Teleport - A
2231,9.0 Prototype - Seamless Teleport - B
2232,Катакомбы Каражана – сценарий Сердца Азерот
2233,Храм Нефритовой Змеи – сценарий Сердца Азерот
2234,9.0 Prototype - Seamless Teleport - Transfer Map
2235,Пещеры Времени: годовщина
2236,Цитадель Темного Молота
2237,8.2.5 Orgrimmar
2240,[UNUSED] [DEV MAP] 8.3 Stormheim
2241,Ульдум
2242,Dev Map - K
2243,Dev Map - J
2245,Каньон Суровых Ветров
2246,Solesa Naksu [DNT]
2247,Сценарий Могу'шан
2249,FX Test Dungeon
2250,Test Dungeon PvP
2254,Cinematics Test Map (Development Map)
2255,Cinematics Test Map II (Development Map)
2257,Зал Сердца – сценарий
2258,Гуляйполис – сценарий
2261,9.0 Transport - NPE - Alliance Battleship
2263,Гуляйполис
2264,Visions of N'Zoth - Orgrimmar - Engineering Test
2266,Твердыня Крыла Тьмы – сценарий
2267,city
2268,Город Мехагон
2274,Видение кружащих песков
2275,Вечносумеречный дол
2276,9.0 Transport - Maldraxxus Necropolis [Transport]
2277,Появление MO 9.0: малдраксийский некрополь [WMO]
2278,Revendreth Scenario
2279,Торгаст (тест)
2282,Глубины Черной горы – подземелье для битв питомцев
2284,Кровавые катакомбы
2285,Шпили Перерождения
2286,Смертельная тризна
2287,Чертоги Покаяния
2288,[DEV] - Arena of Ascension
2289,Чумные каскады
2290,Туманы Тирна Скитта
2291,Та Сторона
2292,8.3 Epic Battleground - Warfront Arathi (PvP)
2293,Театр Боли
2294,[NOT USED] Realm
2296,Замок Нафрия
2297,Цитадель Ледяной Короны (8.3)
2299,Vision of Ysera Scenario
2300,Redridge - 9xp Bastion
2301,Maldraxxus Finale Scenario
2303,Ardenweald Zone Scenario
2304,Ardenweald Tyrande Finale Scenario
2305,Bastion Scenario
2306,Julien LoD Test
2308,Bastion Night Warrior Finale - Ardenweald Covenant Scenario
2309,Transport: Torghast Bridge Platform01 Elevator
2354,Ardenweald Covenant Chapter 2 Scenario
2355,Смертельная тризна (транспорт)
2356,Castle Nathria Scenario
2360,Sinfall Scenario
2362,Финальный сценарий ковенанта Малдраксус
2363,9.0 - Ardenweald - Garden - Queen's Conservatory
2364,Утроба
2365,9.0 Maw - Torghast - 9Maw_Bridge_SmallPlatform01
2366,9.0 Maw - Torghast - 9Maw_Zone_WallTurret01
2367,9.0 Maw - Torghast - 9Maw_Bridge_Straight03
2368,"Малдраксус, Острова Брокеров"
2369,9.0 NPE - Horde - Starter Transport Ship - (STM)
2370,Арена Малдраксуса
2371,9.0 Ardenweald Covenant Finale Drust Scenario
2373,Небесный домен
2374,Зерет Мортис
2375,9.0 Bastion Arena - Path of Ascension
2437,Dev Map - Internapalooza
2438,SpellPerf
2439,Та Сторона (кампания Арденвельда)
2440,UNUSED
2441,Тайный рынок Тазавеш
2450,Святилище Господства
2452,Dev Map - Internapalooza
2453,Торгаст
2456,Утроба
2464,9.1 Battle of Ardenweald
2465,9.1 Andorhal - Kyrian Chapter Scenario
2469,Торгаст
2471,Торгаст
2472,Небесная Цитадель
2481,Гробница Предвечных
2482,Источник Преданности
2484,Земля профессий
2485,Торгаст
2486,Торгаст
2487,Торгаст
2488,Торгаст
2489,Торгаст
2490,Торгаст
2501,Арена Прародителей 9.2
2502,"Дизайн уровней, Страна Разработчиков 9.2"
2504,Путь Примаса
2509,Колизей Малдраксуса
2511,Арена Тайн
2532,Тирисфальские леса
2547,Горнило Тайн
2559,Темные Земли
