ID,Description_lang,Reward_lang,Title_lang
4621,"No modo 25 jogadores, permitir que a Peste Necrótica acumule 30 vezes antes de derrotar o Lich Rei.",,Não confie em ninguém com trinta (25 jog.)
4622,"No modo 25 jogadores, matar todos os Espíritos Torpes que aparecerem antes que explodam e em seguida derrotar o Lich Rei.",,Vil até o pescoço (25 jogadores)
4623,Empunhar o Lamento Sombrio.,,Lamento Sombrio
4624,Derrotar o trio de boticários da Químicos Coroa S.A. na Bastilha da Presa Negra.,,Triângulo Amoroso
4625,Obter a montaria Invencível de Arthas na Cidadela da Coroa de Gelo.,,Rédeas do Invencível
4626,"Obter a Cabeça de Mimiron na luta contra Yogg-Saron no modo 25 jogadores, sem a ajuda de nenhum Guardião.",,Não perca a cabeça
4627,"Obter o Parte-corações X-45 com o Boticário Humberto, na Bastilha da Presa Negra, durante o evento O Amor Está no Ar.",,Parte-corações X-45
4628,Derrotar os quatro primeiros chefes da Cidadela da Coroa de Gelo em modo Heroico para 10 jogadores.,,Heroico: Invasão da Cidadela (10 jogadores)
4629,"Derrotar os chefes do Antro da Peste, na Cidadela da Coroa de Gelo, em modo Heroico para 10 jogadores.",,Heroico: Antro da Peste (10 jogadores)
4630,"Derrotar os chefes do Salão Carmesim, na Cidadela da Coroa de Gelo, em modo Heroico para 10 jogadores.",,Heroico: Salão Carmesim (10 jogadores)
4631,"Derrotar os chefes dos Salões da Asa Gélida, na Cidadela da Coroa de Gelo, em modo Heroico para 10 jogadores.",,Heroico: Salões da Asa Gélida (10 jogadores)
4632,Derrotar os quatro primeiros chefes na Cidadela da Coroa de Gelo em modo Heroico para 25 jogadores.,,Heroico: Invasão da Cidadela (25 jogadores)
4633,"Derrotar os chefes do Antro da Peste, na Cidadela da Coroa de Gelo, em modo Heroico para 25 jogadores.",,Heroico: Antro da Peste (25 jogadores)
4634,"Derrotar os chefes do Salão Carmesim, na Cidadela da Coroa de Gelo, em modo Heroico para 25 jogadores.",,Heroico: Salão Carmesim (25 jogadores)
4635,"Derrotar os chefes dos Salões da Asa Gélida, na Cidadela da Coroa de Gelo, em modo Heroico para 25 jogadores.",,Heroico: Salões da Asa Gélida (25 jogadores)
4636,Derrotar todos os chefes na Cidadela da Coroa de Gelo em modo Heroico para 10 jogadores.,,Heroico: A Queda do Lich Rei (10 jogadores)
4637,Derrotar todos os chefes na Cidadela da Coroa de Gelo em modo Heroico para 25 jogadores.,,Heroico: A Queda do Lich Rei (25 jogadores)
4639,Vitórias sobre o Lorde Medulante (Coroa de Gelo 10 jogadores),,Vitórias sobre o Lorde Medulante (Coroa de Gelo 10 jogadores)
4640,Vitórias sobre o Lorde Medulante (Coroa de Gelo 10 jogadores modo Heroico),,Vitórias sobre o Lorde Medulante (Coroa de Gelo 10 jogadores modo Heroico)
4641,Vitórias sobre o Lorde Medulante (Coroa de Gelo 25 jogadores),,Vitórias sobre o Lorde Medulante (Coroa de Gelo 25 jogadores)
4642,Vitórias sobre o Lorde Medulante (Coroa de Gelo 25 jogadores modo Heroico),,Vitórias sobre o Lorde Medulante (Coroa de Gelo 25 jogadores modo Heroico)
4643,Vitórias sobre a Lady Sibilamorte (Coroa de Gelo 10 jogadores),,Vitórias sobre a Lady Sibilamorte (Coroa de Gelo 10 jogadores)
4644,Vitórias na Batalha da Belonave (Coroa de Gelo 10 jogadores),,Vitórias na Batalha da Belonave (Coroa de Gelo 10 jogadores)
4645,Vitórias sobre o Mortífero (Coroa de Gelo 10 jogadores),,Vitórias sobre o Mortífero (Coroa de Gelo 10 jogadores)
4646,Vitórias sobre o Tripapútrida (Coroa de Gelo 10 jogadores),,Vitórias sobre o Tripapútrida (Coroa de Gelo 10 jogadores)
4647,Vitórias sobre o Rostorroto (Coroa de Gelo 10 jogadores),,Vitórias sobre o Rostorroto (Coroa de Gelo 10 jogadores)
4648,Vitórias sobre o Conselho dos Príncipes de Sangue (Coroa de Gelo 10 jog.),,Vitórias sobre o Conselho dos Príncipes de Sangue (Coroa de Gelo 10 jog.)
4649,Resgates da Valithria Andassonho (Coroa de Gelo 10 jogadores),,Resgates da Valithria Andassonho (Coroa de Gelo 10 jogadores)
4650,Vitórias sobre o Professor Putricida (Coroa de Gelo 10 jogadores),,Vitórias sobre o Professor Putricida (Coroa de Gelo 10 jog.)
4651,Vitórias sobre a Rainha de Sangue Lana'thel (Coroa de Gelo 10 jogadores),,Vitórias sobre a Rainha de Sangue Lana'thel (Coroa de Gelo 10 jogadores)
4652,Vitórias sobre a Sindragosa (Coroa de Gelo 10 jogadores),,Vitórias sobre a Sindragosa (Coroa de Gelo 10 jogadores)
4653,Vitórias sobre o Lich Rei (Coroa de Gelo 10 jogadores),,Vitórias sobre o Lich Rei (Coroa de Gelo 10 jogadores)
4654,Vitórias sobre a Lady Sibilamorte (Coroa de Gelo 10 jog. - Heroico),,Vitórias sobre a Lady Sibilamorte (Coroa de Gelo 10 jog. - Heroico)
4655,Vitórias sobre a Lady Sibilamorte (Coroa de Gelo 25 jogadores),,Vitórias sobre a Lady Sibilamorte (Coroa de Gelo 25 jogadores)
4656,Vitórias sobre a Lady Sibilamorte (Coroa de Gelo 25 jogadores modo Heroico),,Vitórias sobre a Lady Sibilamorte (Coroa de Gelo 25 jogadores modo Heroico)
4657,"Vitórias sobre Toravon, o Vigia de Gelo (Invérnia 10 jogadores)",,"Vitórias sobre Toravon, o Vigia de Gelo (Invérnia 10 jogadores)"
4658,"Vitórias sobre Toravon, o Vigia de Gelo (Invérnia 25 jogadores)",,"Vitórias sobre Toravon, o Vigia de Gelo (Invérnia 25 jogadores)"
4659,Vitórias na Batalha da Belonave (Coroa de Gelo 10 jogadores modo Heroico),,Vitórias na Batalha da Belonave (Coroa de Gelo 10 jogadores modo Heroico)
4660,Vitórias na Batalha da Belonave (Coroa de Gelo 25 jogadores),,Vitórias na Batalha da Belonave (Coroa de Gelo 25 jogadores)
4661,Vitórias na Batalha da Belonave (Coroa de Gelo 25 jogadores modo Heroico),,Vitórias na Batalha da Belonave (Coroa de Gelo 25 jogadores modo Heroico)
4662,Vitórias sobre o Mortífero (Coroa de Gelo 10 jogadores modo Heroico),,Vitórias sobre o Mortífero (Coroa de Gelo 10 jogadores modo Heroico)
4663,Vitórias sobre o Mortífero (Coroa de Gelo 25 jogadores),,Vitórias sobre o Mortífero (Coroa de Gelo 25 jogadores)
4664,Vitórias sobre o Mortífero (Coroa de Gelo 25 jogadores modo Heroico),,Vitórias sobre o Mortífero (Coroa de Gelo 25 jogadores modo Heroico)
4665,Vitórias sobre o Tripapútrida (Coroa de Gelo 10 jogadores modo Heroico),,Vitórias sobre o Tripapútrida (Coroa de Gelo 10 jogadores modo Heroico)
4666,Vitórias sobre o Tripapútrida (Coroa de Gelo 25 jogadores),,Vitórias sobre o Tripapútrida (Coroa de Gelo 25 jogadores)
4667,Vitórias sobre o Tripapútrida (Coroa de Gelo 25 jogadores modo Heroico),,Vitórias sobre o Tripapútrida (Coroa de Gelo 25 jogadores modo Heroico)
4668,Vitórias sobre o Rostorroto (Coroa de Gelo 10 jogadores modo Heroico),,Vitórias sobre o Rostorroto (Coroa de Gelo 10 jogadores modo Heroico)
4669,Vitórias sobre o Rostorroto (Coroa de Gelo 25 jogadores),,Vitórias sobre o Rostorroto (Coroa de Gelo 25 jogadores)
4670,Vitórias sobre o Rostorroto (Coroa de Gelo 25 jogadores modo Heroico),,Vitórias sobre o Rostorroto (Coroa de Gelo 25 jogadores modo Heroico)
4671,Vitórias sobre o Conselho dos Príncipes de Sangue (Coroa de Gelo 10 jog. - Heroico),,Vitórias sobre o Conselho dos Príncipes de Sangue (Coroa de Gelo 10 jog. - Heroico)
4672,Vitórias sobre o Conselho dos Príncipes de Sangue (Coroa de Gelo 25 jog.),,Vitórias sobre o Conselho dos Príncipes de Sangue (Coroa de Gelo 25 jog.)
4673,Vitórias sobre o Conselho dos Príncipes de Sangue (Coroa de Gelo 25 jog. - Heroico),,Vitórias sobre o Conselho dos Príncipes de Sangue (Coroa de Gelo 25 jog. - Heroico)
4674,Resgates da Valithria Andassonho (Coroa de Gelo 10 jogadores modo Heroico),,Resgates da Valithria Andassonho (Coroa de Gelo 10 jogadores modo Heroico)
4675,Resgates da Valithria Andassonho (Coroa de Gelo 25 jogadores),,Resgates da Valithria Andassonho (Coroa de Gelo 25 jogadores)
4676,Resgates da Valithria Andassonho (Coroa de Gelo 25 jogadores modo Heroico),,Resgates da Valithria Andassonho (Coroa de Gelo 25 jogadores modo Heroico)
4677,Vitórias sobre o Professor Putricida (Coroa de Gelo 10 jogadores modo Heroico),,Vitórias sobre o Professor Putricida (Coroa de Gelo 10 jog. - Heroico)
4678,Vitórias sobre o Professor Putricida (Coroa de Gelo 25 jogadores),,Vitórias sobre o Professor Putricida (Coroa de Gelo 25 jog.)
4679,Vitórias sobre o Professor Putricida (Coroa de Gelo 25 jogadores modo Heroico),,Vitórias sobre o Professor Putricida (Coroa de Gelo 25 jog. - Heroico)
4680,Vitórias sobre a Rainha de Sangue Lana'thel (Coroa de Gelo 10 jogadores modo Heroico),,Vitórias sobre a Rainha de Sangue Lana'thel (Coroa de Gelo 10 jogadores modo Heroico)
4681,Vitórias sobre a Rainha de Sangue Lana'thel (Coroa de Gelo 25 jogadores),,Vitórias sobre a Rainha de Sangue Lana'thel (Coroa de Gelo 25 jogadores)
4682,Vitórias sobre a Rainha de Sangue Lana'thel (Coroa de Gelo 25 jogadores modo Heroico),,Vitórias sobre a Rainha de Sangue Lana'thel (Coroa de Gelo 25 jogadores modo Heroico)
4683,Vitórias sobre a Sindragosa (Coroa de Gelo 25 jogadores),,Vitórias sobre a Sindragosa (Coroa de Gelo 25 jogadores)
4684,Vitórias sobre a Sindragosa (Coroa de Gelo 10 jogadores modo Heroico),,Vitórias sobre a Sindragosa (Coroa de Gelo 10 jogadores modo Heroico)
4685,Vitórias sobre a Sindragosa (Coroa de Gelo 25 jogadores modo Heroico),,Vitórias sobre a Sindragosa (Coroa de Gelo 25 jogadores modo Heroico)
4686,Vitórias sobre o Lich Rei (Coroa de Gelo 10 jogadores modo Heroico),,Vitórias sobre o Lich Rei (Coroa de Gelo 10 jogadores modo Heroico)
4687,Vitórias sobre o Lich Rei (Coroa de Gelo 25 jogadores),,Vitórias sobre o Lich Rei (Coroa de Gelo 25 jogadores)
4688,Vitórias sobre o Lich Rei (Coroa de Gelo 25 jogadores modo Heroico),,Vitórias sobre o Lich Rei (Coroa de Gelo 25 jogadores modo Heroico)
4713,,,Vitórias sobre King Maia (Forja das Almas)
4714,,,Vitórias sobre King Maia (Forja das Almas modo Heroico)
4715,,,Vitórias sobre a Devoradora de Almas (Forja das Almas)
4716,,,Vitórias sobre a Devoradora de Almas (Forja das Almas modo Heroico)
4717,,,Vitórias sobre o Mestre Forjador Criomal (Fosso de Saron)
4718,,,Vitórias sobre Ick e Krick (Fosso de Saron)
4719,,,Vitórias sobre Ick e Krick (Fosso de Saron modo Heroico)
4720,,,Vitórias sobre o Senhor do Flagelo Tyrannus (Fosso de Saron)
4721,,,Vitórias sobre o Senhor do Flagelo Tyrannus (Fosso de Saron modo Heroico)
4722,,,Vitórias sobre Falric (Salões da Reflexão)
4723,,,Vitórias sobre Falric (Salões da Reflexão modo Heroico)
4724,,,Vitórias sobre Marwyn (Salões da Reflexão)
4725,,,Vitórias sobre Marwyn (Salões da Reflexão modo Heroico)
4726,,,Fugas do Lich Rei (Salões da Reflexão)
4727,,,Fugas do Lich Rei (Salões da Reflexão modo Heroico)
4728,,,Vitórias sobre o Mestre Forjador Criomal (Fosso de Saron modo Heroico)
4729,Emblemas de Triunfo obtidos,,Emblemas de Triunfo obtidos
4730,Emblemas de Gelo obtidos,,Emblemas de Gelo obtidos
4777,Golpes fatais na Ilha da Conquista,,Golpes fatais na Ilha da Conquista
4779,Jogadores abatidos honrosamente na Ilha da Conquista,,Jogadores abatidos honrosamente na Ilha da Conquista
4782,Orgulhoso proprietário do Caneco Verde Clássico da CervaFest 2009.,,Caneco Verde da CervaFest
4786,Você auxiliou o Grão-faz-tudo Mekkatorque e os Exilados de Gnomeregan na retomada da superfície de Gnomeregan.,,Operação: Gnomeregan
4790,Você auxiliou Vol'jin a derrotar Zalazane e a retomar as Ilhas do Eco para os trolls Lançanegra.,,Ruína de Zalazane
4815,Derrotar Halion no modo 25 jogadores do Santuário Rubi.,,O Destruidor do Crepúsculo (25 jogadores)
4816,"Derrotar Halion no Santuário Rubi, em modo Heroico para 25 jogadores.",,Heroico: O Destruidor do Crepúsculo (25 jog.)
4817,Derrotar Halion no modo 10 jogadores do Santuário Rubi.,,O Destruidor do Crepúsculo (10 jogadores)
4818,"Derrotar Halion no Santuário Rubi, em modo Heroico para 10 jogadores.",,Heroico: O Destruidor do Crepúsculo (10 jog.)
4820,Vitórias sobre Halion (Santuário Rubi 25 jogadores),,Vitórias sobre Halion (Santuário Rubi 25 jogadores)
4821,Vitórias sobre Halion (Santuário Rubi 10 jogadores),,Vitórias sobre Halion (Santuário Rubi 10 jogadores)
4822,Vitórias sobre Halion (Santuário Rubi 10 jogadores modo Heroico),,Vitórias sobre Halion (Santuário Rubi 10 jogadores modo Heroico)
4823,Vitórias sobre Halion (Santuário Rubi 25 jogadores modo Heroico),,Vitórias sobre Halion (Santuário Rubi 25 jogadores modo Heroico)
4824,Dono da mascote Thorzinho da Edição de Colecionador do StarCraft II: Wings of Liberty.,,Edição de colecionador: Thorzinho
4825,"Explorar Vashj'ir, revelando as áreas encobertas do mapa.",,Explorar Vashj'ir
4826,Nível 85 alcançado antes da expansão Shadowlands.,,Nível 85 (Legado)
4827,"Explorar as áreas de Kalimdor e dos Reinos do Leste listadas abaixo, para conferir as mudanças causadas pelo Cataclismo.",,Avaliando o estrago
4832,Obter uma montaria Foguete de Passeio X-53 através do programa Recrutar um Amigo.,,Amigo até nas alturas
4833,Derrotar o Lorde Ascendente Obsidius na Caverna Rocha Negra.,,Caverna Rocha Negra
4839,Derrotar Ozumat no Trono das Marés.,,Trono das Marés
4840,Derrotar Erúdax em Grim Batol.,,Grim Batol
4841,Derrotar Rajh nos Salões Primordiais.,,Salões Primordiais
4842,Derrotar os chefes do Descenso do Asa Negra.,,Descenso do Asa Negra
4844,Obter as conquistas de masmorra heroica do Cataclysm listadas abaixo.,,Herói das Masmorras do Cataclismo
4845,Obter as conquistas de masmorra heroica do Cataclysm listadas abaixo.,Recompensa: Rédeas do Draco de Pedra Vulcânico,Glória do Herói do Cataclismo
4846,Derrotar a Alta-sacerdotisa Azil em Litocerne.,,Litocerne
4847,Derrotar Asaad no Pináculo do Vórtice.,,Pináculo do Vórtice
4848,"Derrotar Siamat, Senhor do Vento Sul, na Cidade Perdida dos Tol'vir.",,Cidade Perdida dos Tol'vir
4849,"Reduzir os pontos de vida de Nefarian a menos de 50%, antes que ele desça para o combate final. Depois, derrotá-lo no Descenso do Asa Negra.",,Mantenha o respeito
4850,Derrotar os chefes no Bastião do Crepúsculo.,,Bastião do Crepúsculo
4851,Derrotar os chefes no Trono dos Quatro Ventos.,,Trono dos Quatro Ventos
4852,"Matar 6 Lacaios do Crepúsculo no Reino Crepuscular e, então, derrotar Valiona e Theralion no Bastião do Crepúsculo.",,Doublê Drágom
4853,Obter as conquistas do raide do Cataclysm listadas abaixo.,Recompensa: Rédeas do Draco do Vento Leste,Glória do Aventureiro do Cataclismo
4854,Encontrar um artefato raro.,Título: Professor Assistente,"Por favor, não toque"
4855,Encontrar 10 artefatos raros.,Título: Professor Adjunto,"Arte, de fato"
4856,Encontrar 20 artefatos raros.,Título: Professor,O lugar disso é no museu!
4857,Obter 150 pontos de perícia em Arqueologia.,,Arqueólogo Profissional
4858,Recuperar os seguintes cetros das diversas raças de Azeroth.,,Sete cetros
4859,Descobrir os seguintes artefatos dos senhores do Ferro Negro.,,Os reis em seus rochosos corredores
4860,Alcançar 525 pontos de perícia em todas as profissões e profissões secundárias de todas as expansões.,Recompensa: Estandarte da Colaboração,Trabalho em Equipe
4861,Obter um dos itens lendários da lista abaixo.,,Nós somos a lenda
4863,"Explorar Hyjal, revelando as áreas encobertas do mapa.",,Explorar Hyjal
4864,"Explorar o Geodomo, revelando as áreas encobertas do mapa.",,Explorar o Geodomo
4865,"Explorar Uldum, revelando as áreas encobertas do mapa.",,Explorar Uldum
4866,"Explorar o Planalto do Crepúsculo, revelando as áreas encobertas do mapa.",,Explorar o Planalto do Crepúsculo
4868,Explorar as regiões que foram expostas devido ao Cataclismo.,,Explorador de cataclismo
4869,Concluir as histórias de Vashj'ir listadas abaixo.,,Afundando em Vashj'ir
4870,Concluir as histórias de Monte Hyjal listadas abaixo.,,A Montanha Mágica
4871,Concluir as histórias do Geodomo listadas abaixo.,,Geodominado
4872,Concluir as histórias de Uldum listadas abaixo.,,Desenterrando Uldum
4873,Concluir as histórias do Planalto do Crepúsculo listadas abaixo.,,"Na virada do século, crepúsculo voraz"
4874,Cumprir 100 missões diárias em Tol Barad.,,Todo dia ele faz tudo sempre igual...
4875,Obter as conquistas de missões da expansão Cataclysm listadas abaixo.,,Historiador do Cataclismo
4881,Tornar-se exaltado pela Harmonia Telúrica.,,Harmonia Telúrica
4882,Tornar-se exaltado pelos Guardiões de Hyjal.,,Guardiões de Hyjal
4883,Tornar-se exaltado por Therazane.,,Therazane
4884,Tornar-se exaltado pelos Tol'vir de Ramkahen.,,Ramkahen
4885,Tornar-se exaltado pelo Clã Martelo Feroz.,,Clã Martelo Feroz
4886,Tornar-se exaltado pelo Clã Presa do Dragão.,,Clã Presa do Dragão
4887,Ter destruído uma Fenda Elemental de cada tipo durante o evento de lançamento da expansão Cataclysm.,,Fim das fendas
4888,Obter um camelo de montaria em Uldum (com apenas uma corcova).,,Camelo ou dromedário?
4892,Concluir as histórias das Terras Pestilentas Orientais listadas abaixo.,,Missões das Terras Pestilentas Orientais
4893,Concluir as histórias das Terras Pestilentas Ocidentais listadas abaixo.,,Missões das Terras Pestilentas Ocidentais
4894,Concluir as histórias da Floresta de Pinhaprata listadas abaixo.,,Missões Floresta de Pinhaprata
4895,Concluir as histórias do Contraforte de Eira dos Montes listadas abaixo.,,Missões do Contraforte de Eira dos Montes
4896,Concluir as histórias do Planalto Arathi listadas abaixo.,,Missões do Planalto Arathi
4897,Concluir as histórias das Terras Agrestes listadas abaixo.,,Missões das Terras Agrestes
4899,Concluir as histórias de Loch Modan listadas abaixo.,,Missões de Loch Modan
4900,Concluir as histórias dos Ermos listadas abaixo.,,Missões dos Ermos
4901,Concluir as histórias das Estepes Ardentes listadas abaixo.,,Missões das Estepes Ardentes
4902,Concluir as histórias das Montanhas Cristarrubra listadas abaixo.,,Missões das Montanhas Cristarrubra
4903,Concluir as histórias do Cerro Oeste listadas abaixo.,,Missões do Cerro Oeste
4904,Concluir as histórias do Pântano das Mágoas listadas abaixo.,,Missões do Pântano das Mágoas
4905,Concluir as histórias do Cabo do Espinhaço listadas abaixo.,,Missões do Cabo do Espinhaço
4906,Concluir as histórias da Selva do Espinhaço Setentrional listadas abaixo.,,Missões da Selva do Espinhaço Setentrional
4908,Concluir as histórias da Terra Fantasma listadas abaixo.,,Missões da Terra Fantasma
4909,Concluir as histórias da Barreira do Inferno listadas abaixo.,,Missões da Barreira do Inferno
4910,Concluir as histórias da Garganta Abrasadora listadas abaixo.,,Missões da Garganta Abrasadora
4912,Alcançar o nível de guilda 25.,,Nível de guilda 25
4913,Gastar 50.000 peças de ouro em reparos para membros da guilda,,Por conta da casa
4914,"Alcançar 75 pontos de perícia em uma categoria ""Cataclysm"" de duas profissões primárias.",,Trabalhando no calor
4915,"Alcançar 525 pontos de perícia em pesca, primeiros socorros, culinária e arqueologia.",,Tem que trabalhar pra poder faturar
4916,"Alcançar 75 pontos de perícia na categoria ""Cataclysm"" de culinária.",,Cozinheiro Cataclísmico
4917,"Alcançar 75 pontos de perícia na categoria ""Cataclysm"" de pesca.",,Pescador Cataclísmico
4918,Alcançar 525 pontos de perícia em Primeiros Socorros.,,Ilustre Grão-mestre Socorrista
4919,Alcançar 225 pontos de perícia em Arqueologia.,,Arqueólogo Perito
4920,Alcançar 300 pontos de perícia em Arqueologia.,,Arqueólogo Artífice
4921,Alcançar 375 pontos de perícia em Arqueologia.,,Arqueólogo Mestre
4922,Alcançar 450 pontos de perícia em Arqueologia.,,Grão-mestre Arqueólogo
4923,Alcançar 525 pontos de perícia em Arqueologia.,,Ilustre Grão-mestre Arqueólogo
4924,"Alcançar 75 pontos de perícia em uma categoria ""Cataclysm"" de uma profissão.",,Mestre das Profissões de Cataclysm
4925,Concluir as histórias do Vale Gris listadas abaixo.,,Missões do Vale Gris
4926,Concluir as histórias da Ilha Névoa Rubra listadas abaixo.,,Missões da Ilha Névoa Rubra
4927,Concluir as histórias de Azshara listadas abaixo.,,Missões de Azshara
4928,Concluir as histórias da Costa Negra listadas abaixo.,,Missões da Costa Negra
4929,Concluir as histórias do Pântano Vadeoso listadas abaixo.,,Missões do Pântano Vadeoso
4930,Concluir as histórias da Desolação listadas abaixo.,,Missões de Desolação
4931,Concluir as histórias da Selva Maleva listadas abaixo.,,Missões da Selva Maleva
4932,Concluir as histórias de Feralas listadas abaixo.,,Missões de Feralas
4933,Concluir as histórias dos Sertões Setentrionais listadas abaixo.,,Missões dos Sertões Setentrionais
4934,Concluir as histórias de Silithus listadas abaixo.,,Missões de Silithus
4935,Concluir as histórias de Tanaris listadas abaixo.,,Missões de Tanaris
4936,Concluir as histórias da Cordilheira das Torres de Pedra listadas abaixo.,,Missões da Cordilheira das Torres de Pedra
4937,Concluir as histórias dos Sertões Meridionais listadas abaixo.,,Missões dos Sertões Meridionais
4938,Concluir as histórias de Mil Agulhas listadas abaixo.,,Missões de Mil Agulhas
4939,Concluir as histórias da Cratera Un'Goro listadas abaixo.,,Missões da Cratera Un'Goro
4940,Concluir as histórias de Hibérnia listadas abaixo.,,Missões de Hibérnia
4943,Alcançar o nível de guilda 5.,,Nível de guilda 5
4944,Alcançar o nível de guilda 10.,,Nível de guilda 10
4945,Alcançar o nível de guilda 15.,,Nível de guilda 15
4946,Alcançar o nível de guilda 20.,,Nível de guilda 20
4947,Cumprir 100.000 missões.,,Missão dada é missão cumprida
4948,Saquear 200.000 peças de ouro de criaturas.,,Pé de meia
4949,Comprar todas as 8 abas do banco da guilda,,Banco da Guilda
4950,"Participando de um grupo da guilda, obter as conquistas de masmorras clássicas listadas abaixo.",,Mestre das masmorras clássicas em guilda
4952,Alcançar o título de Desafiante em todas as classes listadas abaixo.,,Desafiantes da Guilda
4955,Alcançar uma pontuação de 2200 na arena com uma equipe formada exclusivamente por integrantes da guilda.,,"Não faço pelos pontos, faço pela mensagem"
4956,Cumprir 5 missões de masmorras.,,5 missões de masmorras cumpridas
4957,Cumprir 20 missões de masmorras.,,20 missões de masmorras cumpridas
4958,"Completar o Ringue de Sangue, o Anfiteatro da Angústia e o Caldeirão da Carnificina.",,A primeira regra do Ringue de Sangue é: você não fala sobre o Ringue de Sangue.
4959,"Cumprir as missões de justa no Monte Hyjal, incluindo a Leva de Ovos.",,Cuidado. Pterodáctilo
4960,"Cumpra as missões do Caldeirão da Carnificina no Planalto do Crepúsculo, incluindo o Terror do Crepúsculo!",,Round Three. Fight!
4961,"Cumprir as missões da Arca da Promessa em Uldum, incluindo Harrison Jones e o Templo de Uldum.",,"Em mil anos, até você valerá uma grana"
4975,"Derrotar o Tubarão Baleia em Vashj'ir (apesar ou, talvez, por ele não ter nada para saquear)",,"Do coração do inferno, eu te apunhalo"
4976,Concluir as histórias do Vale Gris listadas abaixo.,,Missões do Vale Gris
4978,Concluir as histórias do Pântano Vadeoso listadas abaixo.,,Missões do Pântano Vadeoso
4979,Concluir as histórias de Feralas listadas abaixo.,,Missões de Feralas
4980,Concluir as histórias da Cordilheira das Torres de Pedra listadas abaixo.,,Missões da Cordilheira das Torres de Pedra
4981,Concluir as histórias dos Sertões Meridionais listadas abaixo.,,Missões dos Sertões Meridionais
4982,Concluir as histórias de Vashj'ir listadas abaixo.,,Afundando em Vashj'ir
4985,"Em um grupo da guilda, derrotar os chefes do Descenso do Asa Negra.",,Incursão da Guilda no Descenso do Asa Negra
4986,"Em um grupo da guilda, derrotar os chefes do Bastião do Crepúsculo.",,Incursão da Guilda no Bastião do Crepúsculo
4987,"Em um grupo da guilda, derrotar os chefes no Trono dos Quatro Ventos.",,Incursão da Guilda no Trono dos Quatro Ventos
4988,"Obter as conquistas de raide do Cataclysm listadas abaixo, participando de um grupo da guilda.",Recompensa: Rédeas da Fênix Negra,Glória da Guilda do Aventureiro do Cataclismo
4989,Alcançar nível máximo com cada uma das classes listadas abaixo.,Recompensa: Mortalha da Cooperação,Uma questão de classe
4995,"Explorar o Cabo do Espinhaço, revelando as áreas encobertas do mapa.",,Explorar o Cabo do Espinhaço
4996,"Explorar os Sertões, revelando as áreas encobertas do mapa.",,Explorar os Sertões Meridionais
4997,"Detentor de Sulfuras, a Mão de Ragnaros.",,"Sulfuras, a Mão de Ragnaros - Edição da Guilda"
4998,Primeiro xamã no reino a atingir o nível 85.,,Primeirão! Xamã Nível 85
4999,Primeira pessoa no reino a atingir o nível 85.,,Primeirão! Nível 85
5000,Primeiro druida no reino a atingir o nível 85.,,Primeirão! Druida Nível 85
5001,Primeiro paladino no reino a atingir o nível 85.,,Primeirão! Paladino Nível 85
5002,Primeiro sacerdote no reino a atingir o nível 85.,,Primeirão! Sacerdote Nível 85
5003,Primeiro bruxo no reino a atingir o nível 85.,,Primeirão! Bruxo Nível 85
5004,Primeiro caçador no reino a atingir o nível 85.,,Primeirão! Caçador Nível 85
5005,Primeiro cavaleiro da morte no reino a atingir o nível 85.,,Primeirão! Cavaleiro da Morte Nível 85
5006,Primeiro mago no reino a atingir o nível 85.,,Primeirão! Mago Nível 85
5007,Primeiro guerreiro no reino a atingir o nível 85.,,Primeirão! Guerreiro Nível 85
5008,Primeiro ladino no reino a atingir o nível 85.,,Primeirão! Ladino Nível 85
5009,Obter três dos itens lendários da lista abaixo.,,Uma coleção lendária
5010,Obter todos os itens lendários da lista abaixo.,,A coleção suprema
5011,"Obter as conquistas dos raides clássicos listadas abaixo, participando de um grupo da guilda.",,Aventureiros clássicos unidos
5012,"Obter as conquistas das masmorras em modo Heroico da expansão The Burning Crusade listadas abaixo, participando de um grupo da guilda.",,Heróis unidos das masmorras de Terralém
5013,"Obter as conquistas dos raides da expansão The Burning Crusade listadas abaixo, participando de um grupo da guilda.",,Aventureiros unidos de Terralém
5014,"Obter as conquistas das masmorras de Nortúndria em modo Heroico listadas abaixo, participando de um grupo da guilda.",,Heróis unidos das masmorras de Nortúndria
5015,"Obter as conquistas dos raides de Nortúndria listadas abaixo, participando de um grupo da guilda.",,Glória da Guilda do Aventureiro do Lich Rei
5016,"Em um grupo da guilda, derrotar Kel'Thuzad em Naxxramas, após matar pelo menos 18 abominações na câmara dele.",,Não me contchólo! - Edição da Guilda
5017,"Em um grupo da guilda, derrotar Sartharion, o Guardião Ônix, com todos os três Dracos do Crepúsculo vivos.",,Além da imaginação - Edição da Guilda
5018,"Em um grupo da guilda, derrotar Malygos em no máximo 3 minutos.",,Tua eternidade tá assando - Edição da Guilda
5019,"Em um grupo da guilda, derrotar Yogg-Saron sem o auxílio de nenhum Guardião.",,Sussurro nas trevas - Edição da Guilda
5020,"Em um grupo da guilda, derrotar Algalon, o Observador.",,Observado - Edição da Guilda
5021,"Em um grupo da guilda, derrotar Anub'arak na Prova do Cruzado no modo Heroico.",,O Chamado da Cruzada - Edição da Guilda
5022,"Em um grupo da guilda, derrotar Halion no Santuário Rubi no modo Heroico.",,O Destruidor do Crepúsculo - Edição da Guilda
